Start Time,End Time,Lang ID,Text
27,1197,[JPN],この#{RAY、レイ}#によって 他のメ夕ルギアは|無効になると言って良い
1226,2633,[JPN],その軍事的優位性は メ夕ルギア導入を|進めようとしている#－
69,1155,[ENG],This weapon will render all |other Metal Gears obsolete.
1226,1922,[ENG],Nations building up their|own Metal Gear force
1922,2590,[ENG],will think twice about|their nuclear strategy
2661,3176,[ENG],in the light of the|military dominance
3176,3607,[ENG],spelled out by RAY.
69,1155,[GER],Mit dieser Waffe sind alle anderen|Metal Gears veraltet.
1226,1922,[GER],"Angesichts der militärischen|Überlegenheit,"
1922,2590,[GER],"die uns RAY verleiht,|werden Nationen,"
2619,3301,[GER],"die ihre eigenen Metal Gear-Armee|aufbauen,"
3301,4011,[GER],ihre nukleare Strategie noch|einmal gründlich überdenken.
69,1155,[FRE],Cette arme rendra tous les autres |Metal Gear obsolètes.
1226,1922,[FRE],"Conscientes de la supériorité |militaire du RAY,"
1922,2590,[FRE],les nations constituant |leur propre force de Metal Gear
2647,3622,[FRE],réviseront leur stratégie nucléaire.
69,1155,[ITA],Questa nuova arma renderà obsoleti |tutti gli altri Metal Gear.
1226,1922,[ITA],Le nazioni che stanno |creando divisioni di Metal Gear dovranno
1922,2590,[ITA],ripensare la strategia nuclear
2661,3594,[ITA],e dinanzi al predominio |militare del RAY.
69,1155,[SPA],Este arma hará que todos los otros |Metal Gear se queden obsoletos. 
1226,1922,[SPA],Y las demás naciones se lo |pensarán dos veces antes 
1922,2590,[SPA],"de intentar un ataque nuclear |contra nuestra nación,"
2619,3622,[SPA],RAY se proclama como el |líder armamentístico.
2633,3761,[JPN],各国の核戦略を|再度転換させるだろう
