Start Time,End Time,Lang ID,Text
97,765,[ENG],"Metal Gear RAY|is amphibious,"
808,1309,[ENG],unlike the Army's REX.
1351,2005,[ENG],"It can cruise deep|underwater,"
2034,3148,[ENG],move in undetected and make|its landing on any shoreline.
97,1323,[GER],Anders als der REX des Heeres ist|der Metal Gear RAY amphibisch.
1351,2005,[GER],"Er kann tief unter Wasser kreuzen,"
2034,3273,[GER],sich unbemerkt in unsere Häfen|schleichen und an jeder Küste landen.
97,765,[FRE],"Contrairement au REX de l'Armée,"
808,1309,[FRE],le Metal Gear RAY est |un appareil amphibie.
1351,2005,[FRE],"Il peut naviguer dans les profondeurs,"
2034,3148,[FRE],bouger sans se faire repérer |et accoster n'importe où.
97,1295,[ITA],"Il Metal Gear RAY, a differenza del REX |dell'esercito, è un modello anfibio."
1351,2005,[ITA],"Può immergersi in profondità,"
2034,3148,[ITA],spostarsi in segreto ed approdare |a riva senza supporto.
97,765,[SPA],"El Metal Gear RAY es anfibio, "
808,1309,[SPA],a diferencia del REX del ejército. 
1351,2005,[SPA],"Puede navegar bajo el agua, "
2034,3148,[SPA],silenciosamente sin ser detectado y |atracar en cualquier costa.
97,779,[JPN],メ夕ルギア#{RAY、レイ}#は水陸両用だ
780,1365,[JPN],陸軍で開発されていた|メ夕ルギア#{REX、レックス}#とは違う
1365,2493,[JPN],海中深く潜航して|探知されることなく接近し
2493,3259,[JPN],あらゆる沿岸から上陸する
