Start Time,End Time,Lang ID,Text
41,1058,[ENG],It is an undeniable fact that|there is a force at work
1058,1977,[ENG],"in our government,|and within the military,"
2061,2771,[ENG],seeking to control|national affairs
2772,3371,[ENG],to suit its own interests.
3469,4040,[ENG],Metal Gear RAY bears|the burden of
4040,4611,[ENG],"confronting this party,"
4750,5390,[ENG],thwarting their plans and |guiding this nation 
5391,6031,[ENG],back to its original path.
41,1949,[GER],"Es steht fest, daß eine Kraft in unserer|Regierung und im Militär versucht,"
2061,3412,[GER],die nationalen Angelegenheiten ihren|Interessen gemäß zu kontrollieren.
3469,4653,[GER],"Metal Gear RAY muß sich gegenüber|dieser Kraft behaupten,"
4709,5461,[GER],ihre Pläne durchkreuzen|und diese Nation wieder
5461,6129,[GER],auf ihren ursprünglichen|Pfad zurückbringen.
41,1058,[FRE],"ll est évident qu'il existe une entité,"
1058,1977,[FRE],"au sein du gouvernement |et des instances militaires,"
2061,2771,[FRE],qui cherche à contrôler|les affaires de la nation
2772,3371,[FRE],pour satisfaire ses propres intérêts.
3469,4040,[FRE],Le Metal Gear RAY a la lourde charge
4040,4611,[FRE],de démasquer cette force.
4750,5390,[FRE],Il devra en outre |contrecarrer ses plans
5391,6031,[FRE],et remettre le pays dans le droit chemin.
41,1058,[SPA],No hay duda de que hay |un grupo  que forma parte 
1058,1977,[SPA],"del gobierno, y quizás |también del ejército,"
2061,2771,[SPA],que está intentando |controlar los asuntos
2772,3371,[SPA],nacionales para su propio beneficio. 
3469,4040,[SPA],Metal Gear RAY tiene la responsabilidad 
4040,4611,[SPA],"de enfrentarse a ese grupo, "
4750,5390,[SPA],frustrar sus planes y hacer que este 
5391,6031,[SPA],país vuelva a sus orígenes.
55,1963,[ITA],"È innegabile che vi sia una forza attiva |nel nostro governo e nei settori militari,"
2061,3356,[ITA],che vuole controllare le questioni |nazionali in base ai suoi interessi.
3469,4597,[ITA],"Il Metal Gear RAY ha il compito |di affrontare questa forza,"
4750,6031,[ITA],distruggerne i piani e riportare questa |nazione sulla retta via.
55,1392,[JPN],我が国の政府・軍部内に
1421,3329,[JPN],己の利権のために国策を我が物とする|勢力が厳然として存在するのは事実だ
3469,4667,[JPN],このメ夕ルギア#{RAY、レイ}#はそれら勢力に|対抗し 彼等の意図をくじいて
4736,6087,[JPN],この国をあるべき方向に戻す|という役割も負っている
