Start Time,End Time,Lang ID,Text
83,765,[JPN],そろそろ肩がこってきた頃だろう
780,1365,[JPN],また首の運動だ
111,765,[ENG],Your necks must|be stiff by now.
780,1351,[ENG],Time for some|more stretches.
111,765,[GER],Euer Hals ist|jetzt sicher steif.
780,1504,[GER],Zeit für einige weitere|Dehnungsübungen.
111,765,[FRE],Vous devez avoir un torticolis...
780,1351,[FRE],Nous allons faire|quelques étirements.
111,765,[ITA],Avrete ormai il collo molto rigido.
780,1351,[ITA],Sciogliamolo un po' insieme.
111,765,[SPA],Seguro que vuestros cuellos ya |están mucho más relajados. 
780,1351,[SPA],Vamos a hacer más estiramientos. 
