Start Time,End Time,Lang ID,Text
167,1058,[FRE],La cascade d'impulsions de l'ensemble |du réseau neuronal fournit
1058,1462,[FRE],des données anormales...
1504,1894,[FRE],Impossible d'éteindre|quoi que ce soit !
1922,2172,[FRE],Que s'est-il passé !?
2215,2758,[FRE],C'est peut-être un virus...
2786,3078,[FRE],Les Patriotes !?
3106,3314,[FRE],Je n'en sais rien !
3399,4012,[FRE],Ocelot ! Qu'est-ce que tu as trafiqué ?
4040,4444,[FRE],Il est trop tard !
4555,5363,[FRE],Les commandes de l'Arsenal|sont complètement détraquées...
5489,6297,[FRE],Les signaux d'alerte sont de plus en plus |nombreux !
181,1908,[JPN],…神経回路全体に異常なインパルスが|連鎖発生しています 制御できません！
208,1378,[ENG],I'm reading an abnormal impulse |cascade throughout the neural network.
1504,1894,[ENG],I can't shut it down!
1922,2172,[ENG],What happened!
2215,2758,[ENG],Maybe -- some kind of virus --
2786,3078,[ENG],The Patriots!?
3106,3314,[ENG],I don't know!
3413,4026,[ENG],Ocelot! What have you been up to!
4040,4444,[ENG],It's too late!
4555,5363,[ENG],Arsenal's system control |is going haywire!
5489,6297,[ENG],...It's on an emergency ascent course!
208,1378,[GER],Ich sehe eine irreguläre Impulskaskade|im gesamten neuralen Netz.
1504,1894,[GER],Ich kann es einfach nicht abschalten!
1922,2172,[GER],Was ist passiert?
2215,2758,[GER],Vielleicht -- eine Art Virus --
2786,3078,[GER],Die Patriots!?
3106,3314,[GER],Keine Ahnung!
3413,4026,[GER],Ocelot! Was hast Du angestellt!
4040,4444,[GER],Zu spät!
4555,5363,[GER],Die Systemsteuerung von Arsenal|spielt verrückt!
5489,6297,[GER],Jetzt hat Arsenal auf Notaufstieg|umgeschaltet!
208,1378,[ITA],Sto rilevando un flusso di impulsi|anormali nell'intera rete neurale.
1504,1894,[ITA],Non riesco a fermarlo!
1922,2172,[ITA],Cosa è successo?
2215,2758,[ITA],Forse è #_ una specie di virus #_
2786,3078,[ITA],"I Patriots, vuoi dire!?"
3106,3314,[ITA],Non lo so!
3413,4026,[ITA],Ocelot! Cos'hai combinato!
4040,4444,[ITA],È troppo tardi!
4555,5460,[ITA],Il sistema di controllo dell'Arsenal|sta andando in tilt!
5489,6297,[ITA],...È in fase di decollo di emergenza!
208,1378,[SPA],Observo un impulso anormal|en la red neural.
1504,1894,[SPA],¡No puedo pararla!
1922,2172,[SPA],¡Qué ha pasado!
2215,2758,[SPA],Puede que haya sido un tipo de virus...
2786,3078,[SPA],¿¡De Los Patriots!?
3106,3314,[SPA],¡No lo sé!
3413,4026,[SPA],¡Ocelot! ¡Qué estás tramando!
4040,4444,[SPA],¡Ya es demasiado tarde!
4555,5474,[SPA],¡El sistema de control del Arsenal|se está volviendo loco!
5489,6297,[SPA],¡Se encuentra en situación|de emergencia!
1908,2186,[JPN],どういうことだ！？
2201,2772,[JPN],もしやコンピュー夕・ウィルス…
2786,3106,[JPN],『愛国者達』か！？
3120,3328,[JPN],わかりません
3399,4039,[JPN],オセロット！ 貴様今まで何をしていた！？
4054,4458,[JPN],もう手遅れです！
4541,5404,[JPN],アーセナルの全制御システムに異常が！
5503,6283,[JPN],…アーセナルが緊急浮上しています！
