Start Time,End Time,Lang ID,Text
445,988,[GER],"Ich hatte mich in die Tankerattrappe|eingeschlichen,"
989,1866,[GER],"um Beweise dafür zu finden, daß|ein Metal Gear entwickelt wird."
2131,2604,[GER],"Kurz nachdem ich an Bord|gekommen war,"
2619,3245,[GER],stürmte eine bewaffnete Gruppe|unter Oberst Gurlukovich
3246,3789,[GER],das Schiff und sicherte sich die Kontrolle.
3928,4624,[GER],Olga und Ocelot gehörten|zu den Angreifern.
5252,5669,[GER],Ja. Und er -
5712,6074,[GER],Von wem redest Du?
6116,6687,[GER],"Ein Mann, der angeblich tot war."
6910,7550,[GER],Ihr Ziel war auch Metal Gear RAY.
7676,8289,[GER],Aber Ocelot eliminierte |Oberst Gurlukovich
8289,9278,[GER],und den Kommandeur Scott Dolph des|Marinekorps -- und entführte RAY.
9543,9905,[GER],Er hat sie also verraten?
10170,10741,[GER],"Ich weiß nicht, um was für einen|Handel es ging."
10741,11535,[GER],Ich erinnere mich nur an Ocelots|Worte --
11549,12175,[GER],"""Ich hole es mir zurück"",|oder so ähnlich."
13026,14210,[GER],Ocelot versenkte dann den Tanker|zusammen mit den Soldaten der Marine.
445,1935,[JPN],俺はメ夕ルギア開発の証拠をつかむため|偽装夕ンカーに潜入した
2131,3858,[JPN],だが同時にゴルルコビッチの率いる|部隊が船を襲撃し制圧した
473,1476,[ENG],I'd infiltrated the dummy tanker to |obtain proof that a Metal Gear
1476,1824,[ENG],was under development.
2131,2604,[ENG],"Shortly after I made it aboard,"
2619,3245,[ENG],an armed group led |by Colonel Gurlukovich
3246,3789,[ENG],raided the ship and gained control.
3928,4624,[ENG],Olga and Ocelot were among |the raiding party.
5252,5669,[ENG],Yeah. And him...
5712,6074,[ENG],Who're you talking about?
6116,6687,[ENG],A man that was supposed to be dead.
6910,7550,[ENG],Their target was also Metal Gear RAY.
7676,8289,[ENG],But Ocelot eliminated|Colonel Gurlukovich
8289,9278,[ENG],and Marine Commander Scott Dolph|-- and he hijacked RAY.
9543,9905,[ENG],So he betrayed them?
10170,10741,[ENG],I don't know what kind of|deal was going down.
10741,11535,[ENG],All I remember is what Ocelot|said at the time --
11549,12175,[ENG],"something like ""I'm taking it back""..."
13026,14098,[ENG],Ocelot then sank the tanker along with |the soldiers of the Marine Corps...
473,1476,[FRE],Je m'étais infiltré sur le faux tanker |pour recueillir les preuves
1476,1824,[FRE],de la construction du nouveau |Metal Gear.
2131,2604,[FRE],"Peu après mon arrivée à bord,|"
2619,3245,[FRE],un groupe armé|dirigé par le Colonel Gurlukovich
