Start Time,End Time,Lang ID,Text
0,1421,[GER],Durch den Rüstungswettlauf und die|Entwicklung von Metal Gear-Technologie
1421,2424,[GER],sind Vereinbarungen wie NPT|und START überholt.
2438,2842,[GER],"Es gibt auch Kräfte,"
2842,3761,[GER],"die versuchen, diesen beunruhigenden|Trend dazu auszunutzen,"
3761,4485,[GER],um ihre eigene Macht und|ihren Einfluß auszubauen.
0,1030,[JPN],メ夕ルギアの開発と拡散によって|#{核拡散防止条約、NPT}#や
1030,1921,[JPN],#{戦略兵器削減交渉、START}#などの|核軍縮条約も
13,584,[ENG],The proliferation and|development of
585,1462,[ENG],Metal Gear technology are|about to render agreements
1462,2325,[ENG],like the NPT and|START obsolete. 
2438,2939,[ENG],There are also forces|at work
2939,3565,[ENG],trying to exploit this|disturbing trend 
3566,4276,[ENG],to further their own |power and influence.
13,584,[ITA],La proliferazione e lo sviluppo della
585,1462,[ITA],tecnologia del Metal Gear stanno per |rendere obsoleti accordi
1462,2325,[ITA],come il Trattato di non proliferazione |e START.
2438,3552,[ITA],"Ci sono poi forze impegnate a sfruttare |questa preoccupante tendenza,"
3566,4276,[ITA],per conquistarsi più potere ed influenza.
13,1294,[SPA],La proliferación y el desarrollo |de la tecnología Metal Gear 
1295,2325,[SPA],romperá los tratados de NPT y START. 
2438,3273,[SPA],Y hay grupos y potencias |que están utilizando 
3287,4276,[SPA],"esta tecnología por motus propios, |para ganar poder. "
41,667,[FRE],La prolifération et le développement
668,1629,[FRE],de la technologie du Metal Gear sont |en passe de rendre caducs
1630,2298,[FRE],"les accords NPT et START,|entre autres."
2438,2939,[FRE],Certaines forces font également
2939,3565,[FRE],tout ce qu'elles peuvent pour asseoir|
3566,4276,[FRE],leur pouvoir et leur influence.
1922,2409,[JPN],今や有名無実と化そうとしている
2438,3594,[JPN],この忌まわしき潮流を利用して|己の権力を伸長し
3594,4374,[JPN],利権を確保しようとする|勢力があるのも事実だ
