Start Time,End Time,Lang ID,Text
13,1782,[ITA],Al momento tutte le nazioni industrializzate|del pianeta ed alcuni stati 
1880,2980,[ITA],poco controllabili conoscono|le specifiche del Metal Gear.
27,347,[ENG],"At the moment, "
348,961,[ENG],every industrialized |nation on the globe 
961,1713,[ENG],knows the specifications |for Metal Gear.
1880,2186,[ENG],"Worse yet, "
2243,2800,[ENG],so do a number|of rogue states. 
27,1712,[GER],Heute kennt jede Industrienation die|technischen Daten von Metal Gear.
1880,3078,[GER],Schlimmer aber noch: Das gleiche gilt|für eine Anzahl von Schurkenstaaten.
27,347,[FRE],"A l'heure actuelle,"
348,961,[FRE],il n'y a pas une nation industrialisée
961,1713,[FRE],qui ne connaisse les spécificités |du Metal Gear.
1880,2186,[FRE],"Plus grave encore,"
2229,2967,[FRE],certains pays peu recommandables|les connaissent aussi.
27,347,[SPA],"Ahora mismo, "
348,961,[SPA],todas las naciones |desarrolladas del 
961,1713,[SPA],mundo conocen las especificaciones |del Metal Gear. 
1880,2186,[SPA],"Y peor aún, "
2243,2800,[SPA],esa información también la conocen |algunos estados deshonestos. 
41,1796,[JPN],現在 メ夕ルギアのデー夕は|先進国のみならず
1922,3092,[JPN],第三国のいわゆる「ならず者国家」の|手にまで渡っている
