Start Time,End Time,Lang ID,Text
0,738,[JPN],技術的問題の解決に|目処が立たない上に
738,1239,[JPN],#{全米ミサイル防衛、NMD}# が
13,639,[ENG],There was no technological|solution in sight
640,1503,[ENG],and the program was already|attracting strong criticism
1518,2381,[ENG],from Russia and China|for its potential violation
2382,3120,[ENG],of the Anti-Ballistic|Missile agreement.
3301,3900,[ENG],The fact that any develop-|ment in missile defense
3900,4499,[ENG],would trigger accelerated|weapons development
4500,5196,[ENG],has been pointed out|from the very beginning.
13,639,[GER],"Eine technische Lösung|war nicht in Sicht,"
640,1866,[GER],und das Programm verursachte bereits|heftige Kritik von Rußland und China.
1866,2395,[GER],"Diese beiden Staaten|behaupteten,"
2396,3217,[GER],das Programm könnte das|ABM-Abkommen verletzen.
3246,4067,[GER],"Von Anfang an war auf die Tatsache|hingewiesen worden,"
4068,4653,[GER],daß jede Entwicklung|in der Raketenabwehr
4653,5405,[GER],die Waffenentwicklung|beschleunigen würde.
13,639,[FRE],"Alors que l'on n'entrevoyait aucune |solution technologique proche,"
640,1503,[FRE],le programme subissait|les vives critiques
1518,2381,[FRE],"de la Russie et de la Chine, |selon lesquelles"
2382,3120,[FRE],il violait l'Accord sur l'interdiction |des missiles balistiques.
3301,3900,[FRE],"Dès le début, on savait |qu'en développant"
3900,4499,[FRE],"une stratégie de |défense par missiles,"
4500,5196,[FRE],on encouragerait la course |aux armements.
13,639,[ITA],Nessuno aveva una soluzione tecnologica
640,1503,[ITA],e il programma attirava già |aspre critiche
1518,2381,[ITA],"da Russia e Cina, |per la potenziale violazione"
2382,3120,[ITA],dell'accordo sui missili |antimissili balistici.
3301,3900,[ITA],Si sapeva dall'inizio che qualunque |sviluppo nella difesa missilistica
3900,5181,[ITA],avrebbe scatenato |un'accelerazione degli armamenti.
27,1044,[SPA],Pero ese programa no ofrecía una |solución real y muchas fueron 
1044,2116,[SPA],las críticas de Rusia y de |China sobre la posible 
2131,3120,[SPA],violación del tratado sobre |Misiles antibalísticos.
3301,3900,[SPA],Desde el principio se consideró que 
3900,4499,[SPA],"cualquier desarrollo en |defensa con misiles, "
4500,5196,[SPA],provocaría un desarrollo |acelerado de nuevas armas. 
1239,2367,[JPN],#{弾道弾迎撃ミサイル、ABM}#|制限条約に違反するという
2396,3176,[JPN],ロシアや中国からの|強い批判もあった
3315,4554,[JPN],また ミサイル迎撃技術の発達は|核兵器のさらなる高度化と
4555,5418,[JPN],核軍拡を生むという指摘も|早くからなされていた
