Start Time,End Time,Lang ID,Text
390,1030,[ENG],Hm? Thought I got her in the heart?
3092,3370,[ENG],It missed...
4722,5209,[ENG],Now I remember.
5461,6227,[ENG],Your heart's on the right.
7314,8456,[ENG],"Waste of metal, my dear.|Your luck's run out."
8972,9585,[ENG],This is the little gizmo.
9626,10615,[ENG],There's no such thing as miracles|or the supernatural#－
10644,11229,[ENG],only cutting-edge technology.
11661,12246,[ENG],HRR!!
12483,13012,[ENG],You bastard...
26735,27389,[ENG],"Now that I have enough data,"
27404,28225,[ENG],all I have to do is retrieve Arsenal...
28685,29646,[ENG],...and clean up the refuse|from the exercise.
30120,30565,[ENG],Just try!
34077,34230,[ENG],!?
37672,38173,[ENG],How's this then!?
39107,39329,[ENG],Damn!
43230,43494,[ENG],Fortune!
43816,44526,[ENG],You idiot! Get the hell|away from there!
45348,46239,[ENG],I told you -- your luck's run out.
46282,46741,[ENG],Take your reward:
46811,47437,[ENG],it's all the payload RAY has.
47577,47869,[ENG],Die!!
51562,51896,[ENG],Everybody down!!!
57288,57733,[ENG],What the -- ! Impossible!
62164,62637,[ENG],She is Lady Luck.
64212,65410,[ENG],My name is Helena Dolph Jackson.
65800,66677,[ENG],"The daughter of a proud,|noble soldier..."
68670,68878,[ENG],I can...
69200,69562,[ENG],see my family...
70105,70327,[ENG],again...
73045,73267,[ENG],Damn!!
75176,75775,[ENG],Try this instead!
77587,77768,[ENG],No!
78311,78478,[ENG],Hm?
80276,80526,[ENG],No! 
80763,81431,[ENG],"No, not now!!"
88161,88578,[ENG],Brothers!!
89248,89470,[ENG],Liquid!
91477,92243,[ENG],I've been waiting for this.
92814,93190,[ENG],It can't be -- ?
390,1030,[GER],"Hm? Ich dachte, ich hätte sie mitten|ins Herz getroffen."
3092,3370,[GER],Verfehlt.
4722,5209,[GER],Jetzt erinnere ich mich.
5461,6227,[GER],Dein Herz ist rechts.
7314,8456,[GER],Du vergeudest nur Deine Kugeln. Jetzt ist|es mit Deinem Glück zu Ende.
8972,9585,[GER],Das ist mein kleines Supergerät.
9626,10615,[GER],Wunder oder Übernatürliches|gibt es nicht --
10644,11229,[GER],nur Spitzentechnologie.
12483,13012,[GER],Du Mistkerl --
26735,27389,[GER],Jetzt habe ich genug Daten.
27404,28225,[GER],Also muß ich nur Arsenal |zurückholen
28685,29646,[GER],und Den Müll der Übung aufräumen.
30120,30565,[GER],Versuch's doch!
34077,34230,[GER],!?
37672,38173,[GER],Und wie ist es hiermit?
39107,39329,[GER],Verdammt!
43230,43494,[GER],Fortune!
43816,44526,[GER],"Idiot! Mach, daß Du da wegkommst!"
45348,46239,[GER],"Ich hab's Dir doch gesagt, mit Deiner|Glückssträhne ist es vorbei."
46282,46741,[GER],Hier ist Deine Belohnung:
46811,47437,[GER],die geballte Ladung von RAY.
47577,47869,[GER],Stirb!!
51562,51896,[GER],Alle Mann in Deckung!!!
57288,57733,[GER],Was zum --! Unmöglich!
62164,62637,[GER],Sie hat das Glück gepachtet.
64212,65410,[GER],Mein Name ist Helena Dolph Jackson.
65800,66677,[GER],Die Tochter eines stolzen und |edlen Soldaten.
68670,68878,[GER],Ich kann
69200,69562,[GER],meine Familie
70105,70327,[GER],wiedersehen.
73045,73267,[GER],Verdammt!
75176,75775,[GER],Versuch das mal!
77587,77768,[GER],Nein!
78311,78478,[GER],Hm?
80276,80526,[GER],Nein!
