Start Time,End Time,Lang ID,Text
41,347,[ENG],"Solidus,"
543,1685,[ENG],you and the boy were selected|because your relationship
1713,2841,[ENG],resembles the one between|Snake and Big Boss.
3218,3426,[ENG],"Fortune,"
3510,4485,[ENG],you and the rest of Dead Cell stand in|for the FOXHOUND squad
4500,5210,[ENG],that Snake took on in Shadow Moses.
5322,6826,[ENG],You're the most impressive collection|of freaks outside of FOXHOUND.
7662,8581,[ENG],We've gone to a lot of trouble|to set you up against the boy.
8651,9988,[ENG],That story about purified hydrogen |bombs is just the tip of the iceberg.
10198,11201,[ENG],The project was already underway |when I sunk that tanker
11257,12009,[ENG],along with your old man two years ago.
12566,13485,[ENG],Throwing your husband in|the brig was a part of it too.
13667,14697,[ENG],You were told that the eradication|of Dead Cell six months ago
14698,15185,[ENG],was an act of the Patriots.
15283,16160,[ENG],We provoked and encouraged |your hatred --
16662,17330,[ENG],"and you opted for vengeance,"
17456,17999,[ENG],just as we planned.
18543,19211,[ENG],All orchestrated...?
19546,20646,[ENG],Except for the appearance|of the real Solid Snake.
21232,22109,[ENG],"I wonder now, who sent for you...?"
22583,23126,[ENG],All our misfortune was --
23572,24073,[ENG],just a part of their project!
28741,29326,[ENG],H-how could -- !
29535,29980,[ENG],You're no Lady Luck.
30106,31039,[ENG],You have nothing that |we didn't give you.
32350,32586,[ENG],What?
41,1350,[JPN],ソリダス お前とその小僧が選ばれたのは
1393,3092,[JPN],お前達の関係がスネークと|ビッグボスに酷似していたからだ
3218,5210,[JPN],フォーチュン お前達がシャドーモセスで|スネークと闘った#{FOXHOUND、フォックスハウンド}#の役だ
5322,7133,[JPN],#{FOXHOUND、フォックスハウンド}#に匹敵する異能集団は|デッドセルをおいて他になかったからな
41,347,[GER],"Solidus,"
543,1267,[GER],"Du und der Junge wurdet ausgewählt,"
1281,2841,[GER],weil Eure Beziehung der zwischen|Snake und Big Boss ähnelt.
3218,3426,[GER],"Fortune,"
3510,4485,[GER],"Du und die übrigen Mitglieder von Dead|Cell ersetzen den FOXHOUND-Trupp,"
