Start Time,End Time,Lang ID,Text
724,1573,[JPN],俺はこれから『愛国者達』を葬りに行く
1657,2325,[JPN],わかるのか？ 奴等の居場所が？
2563,3496,[JPN],俺がオセロットの腕に寄生したのは|それが理由だ
780,1518,[ENG],I'm off to bury the Patriots for good.
1643,2214,[ENG],You know where they are? How?
2619,3524,[ENG],Why do you think I chose|Ocelot as my host?
3733,4736,[ENG],"But before I go, I have a family matter|to settle with both of you."
5029,6073,[ENG],"There's room for only one Snake, |and one Big Boss!"
7411,7842,[ENG],Grraah!
10142,10699,[ENG],Time to say goodbye.
11814,11995,[ENG],Damn!
14586,15463,[ENG],Like surfing? It's a good way to go.
18668,19336,[ENG],Liquid! Stop this thing!
19964,20618,[ENG],"Hey, Snake! You coming?"
21942,22332,[ENG],Hrrr-eya!!!
24436,25021,[ENG],Snaaaake!!
780,1518,[GER],Ich werde jetzt den Patriots ein für|allemal den Garaus machen.
1643,2214,[GER],"Du weißt, wo sie sind? Woher?"
2605,3538,[GER],"Warum glaubst Du, daß ich Ocelot als|meinen Gastgeber gewählt habe?"
3733,4777,[GER],"Aber bevor ich gehe, muß ich noch eine|Familienangelegenheit mit Euch Klären."
5029,6073,[GER],Ein Snake und ein Big Boss sind genug!
10142,10699,[GER],Zeit sich zu verabschieden.
11814,11995,[GER],Verdammt!
14586,15463,[GER],Du surfst gerne?|Es ist ein guter Abschied.
18668,19336,[GER],Liquid! Halte dieses Ding auf!
19964,20618,[GER],"He, Snake! Kommst Du?"
24436,25021,[GER],Snaaaake!!
780,1518,[FRE],Je mettrai les Patriotes|hors d'état de nuire !
1643,2214,[FRE],Comment sais-tu où ils sont ?
2619,3524,[FRE],Je ne me suis pas introduit|dans le bras d'Ocelot par hasard !
3733,4736,[FRE],"Mais avant que je parte, il faut|qu'on lave notre linge sale en famille..."
5029,6073,[FRE],"Il ne peut pas y avoir deux Snake, |ni deux Big Boss..."
7411,7842,[FRE],Grrraaaa !
10142,10699,[FRE],Il est temps de nous dire au revoir !
11814,11995,[FRE],Zut !
14586,15463,[FRE],Tu aimes le surf ? C'est un excellent |moyen de locomotion !
18668,19336,[FRE],Liquid ! Arrête cet engin !
19964,20618,[FRE],"Hé, Snake ! Tu viens ?"
21942,22332,[FRE],Aaaahhhh !!
24436,25021,[FRE],Snaaaake !!
780,1518,[ITA],"Ora vado a eliminare i Patriots,|una volta per tutte."
1643,2214,[ITA],Sai dove sono? Com'è possibile?
2619,3524,[ITA],Perché pensi che abbia scelto|di restare dentro Ocelot?
3733,4736,[ITA],Ma prima di andarmene ho una questione|di famiglia da sistemare con voi due.
5029,6073,[ITA],C'è posto per un solo Snake e|per un solo Big Boss!
10142,10699,[ITA],È ora di dirci addio.
11814,11995,[ITA],Dannazione!
14586,15463,[ITA],Ti piace il surfing?|Non è poi così male.
18668,19336,[ITA],Liquid! Ferma questo coso!
19964,20618,[ITA],"Ehi, Snake! Vieni anche tu?"
24436,25021,[ITA],Snaaaake!!
780,1518,[SPA],Voy a acabar con Los Patriots de|una vez por todas.
1643,2214,[SPA],¿Pero sabes dónde están? ¿Cómo?
2619,3524,[SPA],¿Por qué crees que elegí a Ocelot?
3733,4736,[SPA],"Pero antes de irme, tengo un asuntillo|familiar que resolver con vosotros dos."
5029,6073,[SPA],"En este mundo, sólo hay sitio para|un Snake, y para un ¡Big Boss!"
10142,10866,[SPA],Ha llegado la hora de despedirnos.
11814,11995,[SPA],¡Maldición!
14586,15463,[SPA],"¿Surfing? Bien, es una buena|forma de llegar hasta allí."
18668,19336,[SPA],¡Liquid! ¡Deja ya todo esto!
19964,20618,[SPA],"¡Eh, Snake! ¿Vienes?"
24436,25021,[SPA],¡¡Snaaaake!!
3733,4457,[JPN],その前に貴様ら兄弟を片づける！
4876,6018,[JPN],蛇は1匹でいい！|ビッグボスは1人で充分だ！
10100,10671,[JPN],さぁ お別れだ
11800,11995,[JPN],くそっ！
14586,15491,[JPN],少しの間 サーフィンでも楽しんでくれ…
18682,19295,[JPN],リキッド！！ 暴走を止めろっ！
20006,20646,[JPN],来るかぁ！？ スネーク！！！！
24450,24937,[JPN],スネェェェーク！！！
