Start Time,End Time,Lang ID,Text
529,1169,[ENG],It's time we were both free.
6743,7592,[ENG],I have other reasons for|wanting you dead.
8303,9236,[ENG],"The clues to the Patriots inside|GW have been erased,"
9278,9821,[ENG],but there are other traces.
10435,10992,[ENG],Inside YOU.
11006,11228,[ENG],What?
11521,12719,[ENG],"The information is being carried by the|nanomachines in your cerebral cortex,"
12747,13443,[ENG],and throughout the neural|network they formed.
18139,18529,[ENG],Brace yourself!!
529,1392,[JPN],お互い 自由になるべきだよな？
6380,7592,[JPN],私には他にもお前を殺さねば|ならん理由がある
8219,10113,[JPN],『G.W』内にあった『愛国者達』の痕跡は|消された だがその一部は今も残っている
529,1169,[GER],"Es ist Zeit, daß wir beide|unsere Freiheit gewinnen."
6743,7592,[GER],"lch habe andere Gründe,|Deinen Tod zu wünschen."
8303,9236,[GER],Die Hinweise auf die Patriots im GW|wurden gelöscht.
9278,9821,[GER],Aber es gibt andere Spuren.
10435,10992,[GER],In DIR.
11006,11228,[GER],Was?
11521,12719,[GER],Die Daten sind in den Nanomaschinen|in Deinem zerebralen Kortex
12747,13443,[GER],und im gesamten davon gebildeten|neuralen Netz gespeichert.
18139,18529,[GER],Bereite Dich auf Dein Ende vor!!
529,1169,[FRE],Le temps est venu de nous libérer |tous les deux.
6743,7592,[FRE],J'ai d'autres raisons de vouloir ta mort.
8303,9236,[FRE],"Les données des Patriotes situées dans|le système GW ont bien été effacées,"
9278,9821,[FRE],mais il en existe d'autres...
10435,10992,[FRE],A l'intérieur de TOI.|
11006,11228,[FRE],Quoi ?
11521,12719,[FRE],Les informations sont relayées|par les nano-machines de ton cortex
12733,13638,[FRE],et se diffusent dans l'ensemble du réseau|neuronal construit par les Patriotes.
18139,18529,[FRE],En garde !
529,1169,[ITA],È ora che io e te ci liberiamo.
6743,7592,[ITA],Ho altri motivi per volerti morto.
8303,9236,[ITA],"Le informazioni sui Patriots nel GW|sono state cancellate,"
9278,9821,[ITA],ma rimangono altre tracce.
10435,10992,[ITA],Dentro di TE.
11006,11228,[ITA],Cosa!?
11521,12719,[ITA],Le informazioni viaggiano dalle|nanomacchine alla tua corteccia cerebrale
12747,13443,[ITA],e si sono formate nella tua intera|rete nervosa.
18139,18529,[ITA],Preparati a morire!!
529,1169,[SPA],Ya es hora de que seamos|libres los dos.
6743,7592,[SPA],Tengo otras razones para desear|tu muerte.
8303,9236,[SPA],"La información dentro del GW|sobre Los Patriots ha sido borrada,"
9278,9821,[SPA],pero todavía queda|información sobre ellos...
10435,10992,[SPA],dentro de TI.
11006,11228,[SPA],¿Qué?
11521,12719,[SPA],La información transportada por las|nanomáquinas en tu córtex cerebral
12747,13443,[SPA],y a través de la red neural|que ellos han creado.
18139,18529,[SPA],¡Prepárate!
10602,10978,[JPN],お前の中に
11006,11187,[JPN],何？
11521,12551,[JPN],お前の脳内にあるナノマシンと|それが作った神経配置
12942,13680,[JPN],そこに奴等への手掛かりがある…
17930,18570,[JPN],さあ 行くぞ！！！
