Start Time,End Time,Lang ID,Text
83,765,[JPN],いや まだ手はある
1086,1308,[JPN],…そう
1518,2548,[JPN],では私達は私達の方法をとらせてもらう
2605,3399,[JPN],アーセナルはお言葉に甘えてもらっておくわ
3622,4457,[JPN],純粋水爆の準備はもうできてる
181,807,[ENG],No -- there is another way.
1072,1308,[ENG],Really...
1560,2381,[ENG],But we have our own|plans to carry out.
2591,3482,[ENG],We'll take the Arsenal since|you don't care for it anyway;
3636,4374,[ENG],the purified hydrogen bomb|is ready to go.
4416,5196,[ENG],A nuclear strike won't stop them.
5795,6408,[ENG],It will damage their power source --
6659,7467,[ENG],the mindless masses that they control.
7676,8052,[ENG],First things first.
8512,8860,[ENG],Of course --
8986,9459,[ENG],that was what you wanted.
9724,10114,[ENG],I won't stop you.
10379,10615,[ENG],Good luck.
10644,11298,[ENG],"Thanks, but I have quite enough of that."
14113,14739,[ENG],What exactly do you find so funny?
15450,16160,[ENG],Charades usually are humorous.
16718,17428,[ENG],"I wouldn't have minded watching |some more of it,"
17456,18194,[ENG],but we're running a|little short on time...
18459,18863,[ENG],What are you talking about?
19253,19879,[ENG],Everything you've done here |has been scripted -- 
19880,20548,[ENG],a little exercise set up by us.
21162,21552,[ENG],Exercise!?
21733,22736,[ENG],The S3 Plan was conceived as|a means to produce soldiers 
22792,23293,[ENG],on par with Solid Snake.
23363,23850,[ENG],That's what I told you.
24269,25717,[ENG],But the VR training the boy was put |through is not the meat of the project.
26721,27933,[ENG],"You think this little terrorist incident|is your own doing, Solidus?"
28086,28907,[ENG],THIS is the S3 training kernel --
29563,30635,[ENG],an orchestrated recreation|of Shadow Moses.
30789,31025,[ENG],What!?
181,807,[GER],Nein -- ich habe noch einen|Trumpf im Ärmel.
1072,1308,[GER],Ach ja?
1560,2381,[GER],Aber wir haben unsere eigenen Pläne.
2591,3482,[GER],"Und da Dir ohnehin nichts an Arsenal|liegt, werden wir es übernehmen;"
3636,4374,[GER],die reine H-Bombe ist startklar.
4416,5196,[GER],Ein Nuklearschlag wird sie nicht|aufhalten.
5795,6408,[GER],Er wird aber ihre Machtquelle|zerstören --
6659,7467,[GER],"die hirnlosen Menschenmassen,|die sie kontrollieren."
7676,8052,[GER],Immer der Reihe nach.
8512,8860,[GER],Natürlich --
8986,9459,[GER],"das war's ja, was Du wolltest."
9724,10114,[GER],Ich werde Dich nicht aufhalten.
10379,10615,[GER],Viel Glück.
10644,11298,[GER],"Danke, aber davon habe ich schon|mehr als genug."
14113,14739,[GER],Was ist denn so lustig?
15450,16160,[GER],Scharaden sind normalerweise lustig.
16718,17428,[GER],"Ich würde gerne mehr davon sehen,"
17456,18194,[GER],aber die Zeit wird etwas knapp.
18459,18863,[GER],Wovon redest Du?
19253,19879,[GER],"Alles, was Du hier getan hast,|folgt einem Skript --"
19880,20548,[GER],"einer kleinen Übung, die wir|entworfen haben."
21162,21552,[GER],Übung!?
21733,22736,[GER],"Der S3-Plan sollte Soldaten|hervorbringen,"
22792,23293,[GER],die Solid Snake ebenbürtig sind.
23363,23850,[GER],Das habe ich Dir gesagt.
24283,25091,[GER],"Aber das VR-Training, das der|Junge absolviert hat, "
25105,25773,[GER],ist nicht das Wesentliche dieses|Projektes.
26721,27933,[GER],"Du glaubst, dieser kleine Terrorakt sei|auf Deinem Mist gewachsen, Solidus?"
28086,28907,[GER],DIES ist der S3-Trainer --
29563,30635,[GER],eine sorgfältig geplante |Nachahmung von Shadow Moses.
30789,31025,[GER],Was!?
181,807,[FRE],Non... Je connais un autre moyen|de parvenir à mes fins...
1072,1308,[FRE],Si tu le dis...
1560,2409,[FRE],"En tout cas, nous avons|notre propre plan à mettre à exécution"
2591,3482,[FRE],"et puisque tu ne veux pas de l'Arsenal, |nous allons le prendre..."
3636,4374,[FRE],La bombe à hydrogène purifié |est prête !
4416,5196,[FRE],Ce n'est pas une vulgaire frappe |nucléaire qui les arrêtera !
5767,6477,[FRE],"Peut-être, mais cette bombe|effritera leur pouvoir"
6645,7522,[FRE],et réduira leur emprise sur|les masses passives qu'ils contrôlent...
7676,8052,[FRE],Commençons par le début !
8512,8860,[FRE],Evidemment...
8986,9459,[FRE],C'est ce que vous vouliez...
9724,10114,[FRE],Je ne vous arrêterai pas.
10379,10615,[FRE],Bonne chance !
10644,11298,[FRE],"Merci, j'en ai bien plus|que tu ne le penses."
14113,14739,[FRE],"Qu'est-ce qui te fait rire, au juste ?"
15450,16160,[FRE],"Les charades, il n'y a que ça de vrai !"
16718,17428,[FRE],"J'en aurais encore volontiers fait d'autres,|"
17456,18194,[FRE],mais le temps nous manque...
18459,18863,[FRE],De quoi parles-tu ?
19253,19879,[FRE],Tout ce que tu as fait|avait été préparé à l'avance...
19880,20548,[FRE],Il s'agit d'un petit exercice |de notre invention...
21162,21552,[FRE],Un exercice de votre invention ?
21733,22736,[FRE],Le Plan S3 avait été conçu|pour produire des soldats
22792,23293,[FRE],aussi doués que Solid Snake.|
23363,23850,[FRE],C'est du moins ce que je t'avais dit.
24199,25397,[FRE],"Mais en réalité, la formation en RV |qu'a suivi ce garçon ne constituait pas"
25397,25814,[FRE],l'essentiel du projet...
26707,27863,[FRE],"Tu crois vraiment que c'est toi qui as |déclenché ce petit incident terroriste,"
27863,28071,[FRE],Solidus ?
28086,28907,[FRE],"Il s'agit en fait du cœur|de l'entraînement S3,"
29563,30635,[FRE],à savoir la recréation|de Shadow Moses !
30789,31025,[FRE],Quoi !?
181,807,[ITA],No #_ c'è un'altra via.
1072,1308,[ITA],Non mi dire...
1560,2381,[ITA],Ma noi abbiamo i nostri piani|da eseguire.
2591,3482,[ITA],"Visto che non ti interessa, |l'Arsenal ce lo prendiamo comunque."
3636,4374,[ITA],E la bomba all'idrogeno purificato|è pronta per il lancio..
4416,5196,[ITA],Un attacco nucleare non li fermerà.
5795,6408,[ITA],Però danneggerà chi dà|loro potere #_
6659,7467,[ITA],le masse che controllano.
7662,8093,[ITA],Prima le cose più importanti.
8512,8860,[ITA],Va bene #_
8986,9459,[ITA],se era questo quello che volevi.
9724,10114,[ITA],Non ti fermerò.
10379,10615,[ITA],Buona fortuna.
10644,11298,[ITA],"Grazie, ma di quella ne ho anche troppa."
14113,14739,[ITA],Ma cosa ci trovi di tanto divertente?
15450,16160,[ITA],Solitamente le sciarade hanno|dell'umorismo.
16718,18180,[ITA],Se non avessi così poco tempo avrei |giocato più a lungo con te...
18459,18863,[ITA],Cosa intendi dire?
19253,19879,[ITA],Tutto quello che hai fatto qui era|nel copione #_
19880,20548,[ITA],una piccola esercitazione preparata|da noi.
21162,21552,[ITA],Un'esercitazione!?
21733,22736,[ITA],Il Piano S3 è stato concepito come|sistema per creare soldati bravi
22792,23293,[ITA],quanto Solid Snake.
23363,23850,[ITA],Questo è quello che ti avevo detto.
24269,25717,[ITA],Ma l'addestramento in RV di questo |ragazzo non è l'essenza del progetto.
26721,27933,[ITA],"Pensi che questo piccolo incidente|terroristico sia opera tua, Solidus?"
28086,28907,[ITA],QUESTO è il cuore dell'addestramento|per S3 #_
29563,30635,[ITA],uno spettacolo ben condotto|alla Shadow Moses.
30789,31025,[ITA],Cosa!?
181,807,[SPA],"No, todavía queda otra opción."
1072,1308,[SPA],¿De verdad?
1560,2381,[SPA],Pero nosotros también tenemos|un plan que llevar a cabo.
2591,3482,[SPA],"Ya que a ti no te importa,|controlaremos el Arsenal,"
3636,4374,[SPA],la bomba de hidrógeno purificado|está lista para ser lanzada.
4416,5196,[SPA],No conseguirás destruirlos con|un ataque nuclear.
5795,6408,[SPA],"No, pero acabaré con su fuente|de poder,"
6659,7467,[SPA],las grandes masas que ellos controlan.
7676,8052,[SPA],Ése será el primer paso.
8512,9459,[SPA],"Claro, eso era lo que tú querías."
9724,10114,[SPA],No te detendré.
10379,10615,[SPA],Buena suerte.
10644,11493,[SPA],"Gracias, aunque no me hace falta.|La suerte me acompaña."
14113,14739,[SPA],¿Y qué te hace tanta gracia?
15450,16327,[SPA],Las farsas siempre me han parecido|muy divertidas.
16718,18180,[SPA],"No me importaría seguir observando,|pero no nos queda tiempo..."
