Start Time,End Time,Lang ID,Text
55,946,[ENG],There's no such thing in the world |as absolute reality.
1044,1879,[ENG],Most of what they call real|is actually fiction.
2605,3831,[ENG],What you think you see is only|as real as your brain tells you it is.
4040,4221,[ENG],"Then,"
4444,4917,[ENG],what am I supposed to believe in?
5294,5976,[ENG],What am I going to leave behind|when I'm through?
6241,7132,[ENG],We can tell other people about -- |having faith.
7927,8386,[ENG],What we had faith in.
8846,9570,[ENG],What we found important|enough to fight for.
9724,10337,[ENG],"It's not whether you|were right or wrong,"
10351,11395,[ENG],"but how much faith you were willing |to have, that decides the future. "
11758,12677,[ENG],"The Patriots are a kind of ongoing |fiction too, come to think of it...."
12761,12969,[ENG],...
13430,13625,[ENG],"Listen, "
13667,14238,[ENG],don't obsess over words so much.
14322,15130,[ENG],"Find the meaning behind|the words, then decide."
15199,15658,[ENG],You can find your own name.
15882,16244,[ENG],And your own future...
16370,16857,[ENG],Decide for myself...?
16927,17609,[ENG],And whatever you choose will be you.
17846,18250,[ENG],I don't know if I can...
18599,19546,[ENG],I know you didn't have much|in terms of choices this time.
19908,21120,[ENG],"But everything you felt, thought about |during this mission is yours."
21162,21997,[ENG],And what you decide to do|with them is your choice...
22374,22778,[ENG],You mean start over?
22820,24004,[ENG],"Yeah, a clean slate. A new name, |new memories."
24060,24213,[ENG],...
24534,24965,[ENG],Choose your own legacy.
25161,25578,[ENG],It's for you to decide.
25955,26289,[ENG],It's up to you.
55,946,[GER],Es gibt keine absolute Realität|auf der Welt.
1044,1879,[GER],"Das meiste von dem, was sie real|nennen, ist doch nur erfunden."
2605,3831,[GER],"Was Du zu sehen glaubst, ist nur so real,|wie es Dir Dein Gehirn sagt."
4040,4221,[GER],Und
4444,4917,[GER],woran soll ich dann glauben?
5294,5976,[GER],"Was werde ich hinterlassen, wenn |mein Ende gekommen ist?"
6241,7132,[GER],"Wir können anderen mitteilen, was|es heißt -- zu glauben."
7927,8386,[GER],Woran wir glaubten.
8846,9570,[GER],"Was wir für wichtig genug hielten,|um dafür zu kämpfen."
9724,10573,[GER],"Es kommt nicht darauf an, ob Du recht|oder unrecht hast, "
10588,11423,[GER],sondern wie sehr Du glaubst.|Das formt die Zukunft.
11674,12426,[GER],"Auch die Patriots sind in gewisser|Weise einfach eine Geschichte,"
12427,12747,[GER],wenn man es richtig bedenkt.
12803,12984,[GER],
13430,13625,[GER],"Hör mal zu,"
13667,14238,[GER],gib nicht so viel auf Worte.
14322,15130,[GER],Suche die Bedeutung hinter |den Worten und entscheide dann.
15199,15658,[GER],Du kannst Deinen eigenen Namen finden.
15882,16244,[GER],Und Deine eigene Zukunft.
16370,16857,[GER],Selbst entscheiden?
16927,17609,[GER],"Wofür Du Dich auch entscheidest,|das wirst Du."
17846,18250,[GER],"Ich weiß nicht, ob ich das kann."
18599,19546,[GER],"Ich weiß, Du hattest dieses Mal kaum|eine Wahl."
19908,20367,[GER],"Aber alles, was Du gefühlt hast, "
20396,21148,[GER],"woran Du während des Einsatzes|gedacht hast, gehört Dir."
21162,21997,[GER],"Und was Du damit tun willst, ist |dann Deine Sache."
22374,22778,[GER],"Du meinst, noch einmal anfangen?"
22820,24004,[GER],"Ja, tabula rasa. Ein neuer Name,|neue Erinnerungen."
24060,24213,[GER],
24534,24965,[GER],Wähl Dein eigenes Erbe.
25161,25578,[GER],"Du hast die Macht, darüber zu|entscheiden."
25955,26289,[GER],Es liegt bei Dir.
55,946,[FRE],"Dans notre monde, la réalité absolue |n'existe pas."
1044,1879,[FRE],La plupart des choses qui passent |pour réelles sont fictives...
2507,3579,[FRE],Tout ce qu'on voit semble est réel|dans la mesure où notre cerveau le conçoit
3580,3886,[FRE],ainsi.
4054,4903,[FRE],"Que dois-je croire, alors ?"
5294,5976,[FRE],"Que restera-t-il de moi,|lorsque je ne serai plus là ?"
6241,7132,[FRE],"On peut transmettre notre foi,"
7927,8386,[FRE],ce en quoi nous croyons...
8846,9570,[FRE],Les choses pour lesquelles|nous sommes prêts à nous battre...
9668,10489,[FRE],"Savoir si l'on détient la vérité ou|non n'est pas l'important,"
10504,11521,[FRE],Seule compte la profondeur de |notre foi...
11688,12440,[FRE],"A bien y réfléchir, les Patriotes|ne sont qu'une"
12441,12705,[FRE],fiction ininterrompue...
12761,12969,[FRE],...
13430,13625,[FRE],Ecoute...
13667,14238,[FRE],Ne te préoccupe pas tant des mots...
14322,15130,[FRE],Trouve ce qui se cache derrière eux|et fais tes choix.
15199,15658,[FRE],Tu trouveras le nom qui est le tien...
15882,16244,[FRE],Et un avenir qui t'appartient...
16370,16857,[FRE],Choisir pour moi ?
16927,17609,[FRE],"Oui, ta décision t'aidera à te définir|toi-même."
17846,18250,[FRE],Je ne sais pas si j'en ai la force.
18599,19546,[FRE],"Je sais qu'on ne t'a pas vraiment donné |de choix, cette fois-ci !"
19866,20924,[FRE],Mais les expériences et les pensées|que tu as eues pendant la mission
20925,21147,[FRE],sont à toi...
21162,21997,[FRE],Et c'est à toi également de décider|ce que tu veux en faire...
22374,22778,[FRE],Il faut que je recommence à zéro ?
22778,23697,[FRE],Oui ! Remets le compteur à zéro|et repars avec un nouveau nom
23698,24060,[FRE],et de nouveaux souvenirs.
24060,24213,[FRE],...
24534,24965,[FRE],C'est à toi de choisir
25161,25578,[FRE],ton propre héritage.
25955,26289,[FRE],Tout dépend de toi !
55,946,[ITA],Nel mondo non c'è una realtà assoluta.
1017,1936,[ITA],"La maggior parte di quello che chiamano|verità è una finzione, invece."
2605,3831,[ITA],Quello che pensi di stare vedendo è vero|quando il cervello ti dice che è vero.
4040,4221,[ITA],Ma...
4444,4917,[ITA],allora in cosa dovrei credere?
5294,5976,[ITA],Cosa lascerò di me quando non|ci sarò più?
6241,7132,[ITA],Possiamo dire agli altri #_|di avere fede.
7927,8386,[ITA],In quello in cui avevamo fede noi.
8846,9570,[ITA],Quello che abbiamo trovato così|importante da spingerci a combattere.
9724,10337,[ITA],"Non si tratta di aver ragione o torto,"
10351,11395,[ITA],ma di quanta fede eri disposto ad avere.|È questo a decidere il futuro.
11758,12677,[ITA],"Anche i Patriots sono una specie|di finzione, a ripensarci..."
12761,12969,[ITA],...
13430,14279,[ITA],"Senti, non stare a ragionare|troppo sulle parole."
14322,15130,[ITA],Trova il significato dietro le parole|e poi decidi.
15199,15658,[ITA],Puoi trovare il tuo nome.
15882,16244,[ITA],E il tuo futuro...
16370,16857,[ITA],Decidere per me stesso...?
16927,17721,[ITA],"E qualunque cosa tu scelga,|sarà la tua scelta."
17846,18250,[ITA],Non so se potrei...
18599,19546,[ITA],So che questa volta non hai avuto|molta scelta.
19908,21120,[ITA],"Ma tutto quello che hai provato, che hai|pensato nella missione, è tuo."
21162,21997,[ITA],E quel che decidi di farne è|una tua scelta...
22374,22778,[ITA],Ricominciare da capo?
22820,24004,[ITA],"Sì, da zero. Con un nuovo nome|e nuovi ricordi."
24060,24213,[ITA],...
24534,24965,[ITA],Scegli tu il tuo lascito.
25161,25578,[ITA],Spetta a te decidere.
25955,26289,[ITA],Spetta a te decidere.
55,946,[SPA],"En el mundo, no existe la realidad|absoluta."
1044,1879,[SPA],La mayor parte de lo que llamamos|real no es sino ficción.
2605,3831,[SPA],Crees que lo que ves es real porque|así te lo dice tu cerebro.
4040,4221,[SPA],¿Y...
4444,4917,[SPA],...entonces en qué tengo que creer?
5294,5976,[SPA],¿Qué quedará de mí cuando|me muera?
6241,7132,[SPA],Podemos decir a los demás|que tenemos fe --
7927,8386,[SPA],y en qué tenemos fe.
8805,9640,[SPA],Y que encontramos suficientemente|importante como para luchar por ello.
9724,10337,[SPA],"Y no importa si tenemos razón o no,"
10351,11395,[SPA],"lo importante es cuánta fe |tenemos, eso decide el futuro."
11758,12677,[SPA],"Además pensándolo bien, Los Patriots|son también... ficción..."
12761,12969,[SPA],...
13430,13625,[SPA],"Escucha,"
13667,14238,[SPA],no te obsesiones con las palabras.
14322,15130,[SPA],Encuentra el significado que hay detrás|de las palabras y luego decide.
15199,15658,[SPA],Podrás encontrar tu propio nombre.
15882,16244,[SPA],Y tu propio futuro...
16370,16857,[SPA],¿Decidir por mí mismo...?
16927,17609,[SPA],Y lo que decidas será.
17846,18250,[SPA],No sé si puedo...
18599,19546,[SPA],Sé que esta vez no has tenido|muchas opciones.
19908,21120,[SPA],Pero todo lo que has sentido durante|la misión te pertenece.
21162,21997,[SPA],Y eres tú quien decide que hacer|con eso...
22374,22778,[SPA],¿Quieres decir comenzar de nuevo?
22820,24004,[SPA],"Sí, un nuevo comienzo.|Un nombre nuevo y nuevos recuerdos."
24060,24213,[SPA],...
24534,24965,[SPA],Busca tu propio legado.
25147,25704,[SPA],Eres tú quien tiene|que encontrarlo.
25955,26289,[SPA],Depende de ti.
55,1016,[JPN],この世に完全なるリアリティ|なんて存在しない
1044,1907,[JPN],現実と呼ばれるものの多くは|フィクションで成り立っている
2591,3858,[JPN],目で見たものも 脳が現実と|感じた『現実』でしかない
4054,4235,[JPN],じゃあ#－
4444,4959,[JPN],俺は何を信じたらいい？
5294,6004,[JPN],何を次の世代に伝えたらいい？
6241,6812,[JPN],俺達が伝えるのは…
6826,7160,[JPN],…信じるもの
7941,8414,[JPN],俺達が信じたもの
8832,9584,[JPN],大切だと思えることだ
9710,10336,[JPN],正しいかどうかではない
10351,11479,[JPN],正しいと信じる その想いこそが未来を創る
11744,12719,[JPN],『愛国者達』もある種|語り伝えられてきたものだ
12761,12956,[JPN],……
13430,14279,[JPN],いいか 言葉を信じるな
14336,15157,[JPN],言葉の持つ意味を信じるんだ
15199,15742,[JPN],自分の名前など 自分で決めればいい
15868,16299,[JPN],自分の進む道も…
16370,16871,[JPN],俺が 決める？
16927,17623,[JPN],そう それがお前自身だ
17832,18263,[JPN],俺にできるだろうか
18599,19588,[JPN],確かに今回 お前が自分から何かを|選ぶことはなかったかも知れん
19880,21161,[JPN],だが そのあいだにお前が考えたこと|感じたことはお前自身のものだ
21176,22025,[JPN],それをどうするかはお前次第…
22360,22791,[JPN],これからどう生きるかも？
22820,24032,[JPN],そうだ 最初から名前や|思い出がある訳じゃない
24046,24241,[JPN],……
