Start Time,End Time,Lang ID,Text
41,849,[JPN],エイムズと大統領の死…
975,1337,[JPN],忍者の出現
1992,2897,[JPN],そして#{FOXDIE、フォックスダイ}#を模した|コンピュー夕・ウィルス…
3134,4151,[JPN],それらが全て偶然だと|本当に思っていたのか？
55,821,[ENG],Ames and the President's deaths --
1003,1295,[ENG],the Ninja --
2020,2800,[ENG],the computer virus that mimics FOXDIE.
3148,4067,[ENG],Did you really think they|were all a coincidence?
4736,6073,[ENG],Ames' own nanomachines were used|to shut down his pacemaker.
7397,8427,[ENG],I arranged for the appearance|of the Ninja as well.
9306,9793,[ENG],As for the President --
9905,10824,[ENG],"although Johnson realized|what was going on,"
10936,11688,[ENG],he played out his allotted part.
11967,13234,[ENG],"As for the computer virus, it's a digital |counterpart of FOXDIE."
13514,14294,[ENG],It was also designed to|eliminate every scrap
14336,15450,[ENG],of information regarding|the Patriots from GW.
15952,17428,[ENG],"Your plan was invalidated even|before execution, Solidus."
18445,19030,[ENG],Fatman was a different story.
19114,19573,[ENG],"He's one of our own people,"
19699,20702,[ENG],a sort of examiner we hired|to test the boy's progress
20744,21552,[ENG],before letting him tackle|the exercise proper.
21873,22513,[ENG],We had to arrange for|Stillman's presence 
22555,23363,[ENG],to coax the maniac into agreeing.
23767,24728,[ENG],"If the boy had allowed the Big Shell |to be destroyed,"
24784,25536,[ENG],this exercise would have ended there.
26150,27069,[ENG],The project has no room for failures.
27348,27752,[ENG],What do you mean!?
28086,28866,[ENG],"Given the right situation,|the right story,"
28922,29757,[ENG],anyone can be shaped into Snake.
30413,31430,[ENG],Even rookies can fight|like men of experience.
32447,33310,[ENG],An instant creation of genius --
33896,34481,[ENG],and this training kernel
34509,35623,[ENG],will provide more than enough data |to formulate such a program.
36028,37003,[ENG],"You, Dead Cell, Olga --"
37059,38633,[ENG],you're all nothing but pawns placed|to create the perfect simulation.
55,821,[GER],Der Tod von Ames und dem|Präsidenten --
1003,1295,[GER],der Ninja --
2020,2800,[GER],"der Computervirus, der FOXDIE|nachahmt."
3148,4067,[GER],"Hast Du wirklich geglaubt, all |das sei reiner Zufall?"
4736,6073,[GER],Ames' eigene Nanomaschinen schalteten|seinen Herzschrittmacher ab.
7397,8427,[GER],Ich habe auch das Erscheinen|des Ninjas arrangiert.
9306,9793,[GER],Was den Präsidenten anbelangt --
9905,10824,[GER],"Johnson erkannte zwar, was vor sich|ging, spielte aber trotzdem die Rolle,"
10936,11688,[GER],die wir ihm zugewiesen hatten.
11967,13234,[GER],Der Computervirus ist ein digitales|Gegenstück zu FOXDIE.
13514,15450,[GER],"Er sollte auch alle Daten im GW löschen,|die sich auf die Patriots beziehen."
15952,16551,[GER],Deine Pläne waren schon vor ihrer
16592,17400,[GER],"Ausführung keinen Pfifferling wert,|Solidus."
18445,19030,[GER],Bei Fatman lag die Sache anders.
19114,19573,[GER],"Er ist einer von uns,"
