Start Time,End Time,Lang ID,Text
306,1225,[ITA],"Ho detto a tutti che eri mio figlio|e ti ho allevato come soldato,"
1226,1671,[ITA],nell'esercito del Demonio.
1950,2897,[ITA],Sono il tuo patrigno e il tuo|peggior nemico.
2939,3134,[ITA],Perché?
3218,4304,[ITA],Perché dovevo capire se noi eravamo|davvero la creazione di qualcun altro.
4625,5251,[ITA],"Stiamo ripetendo la storia, Jack."
5294,6018,[ITA],"Liquid e Solid hanno dato la caccia|a Big Boss,"
6032,6826,[ITA],cercando di tagliare il filo che|li legava a lui.
6924,7843,[ITA],"Se non mi uccidi ed affronti|il tuo passato,"
7899,8344,[ITA],non potrai fuggire.
8470,9779,[ITA],"Rimarrai in un circolo vizioso senza fine,|nella tua doppia spirale."
320,1615,[FRE],"Je t'ai élevé comme mon fils,|en soldat dans l'armée du Diable."
1950,2897,[FRE],Je suis ton père adoptif |et ton pire ennemi.
2939,3134,[FRE],Pourquoi ?
3162,4025,[FRE],Je voulais savoir si nous |avions vraiment été créés
4026,4388,[FRE],par quelqu'un d'autre.
4625,5251,[FRE],"Nous refaisons l'histoire, Jack !"
5294,6018,[FRE],Liquid et Solid ont traqué Big Boss
6032,6826,[FRE],pour essayer de rompre|les attaches qui les reliaient à lui.
6924,7843,[FRE],"A moins de me tuer|et d'affronter ton passé, Jack,"
7899,8344,[FRE],tu ne t'en sortiras jamais.|
8387,9445,[FRE],Tu resteras à jamais bloqué|dans une boucle sans fin --
9445,9960,[FRE],ta propre double spirale.
334,1587,[GER],Ich nahm Dich auf und erzog Dich als|Soldaten in der Armee des Teufels.
1950,2897,[GER],"Ich bin Dein Pflegevater,|und Dein schlimmster Feind."
2939,3134,[GER],Warum?
3218,4304,[GER],"Ich mußte wissen, ob wir wirklich die|Schöpfung eines anderen Wesens sind!"
4625,5251,[GER],"Die Geschichte wiederholt sich|mit uns, Jack."
5294,6018,[GER],"Liquid und Solid jagten Big Boss|in dem Versuch,"
6032,6826,[GER],die Bande zwischen ihnen|zu durchtrennen.
6924,7843,[GER],"Du mußt mich schon töten und Dich|Deiner Vergangenheit stellen, Jack."
7899,8344,[GER],Das ist Dein einziger Ausweg.
8470,9124,[GER],Sonst bleibst Du in der Endlosschlaufe --
9139,9807,[GER],Deiner eigenen Doppelhelix.
334,1573,[SPA],Y yo te apadriné y te crié como|un soldado en el ejército del Diablo.
1950,2897,[SPA],Soy tu padrastro y tu peor enemigo.
2939,3134,[SPA],¿Por qué?
3218,4304,[SPA],Porque necesito saber si somos|realmente la creación de alguien.
4625,5251,[SPA],"La historia se repite, Jack."
5294,6018,[SPA],"Liquid y Solid acabaron con el Big Boss,"
6032,6826,[SPA],al intentar cortar el lazo que |los unía a él.
6924,7843,[SPA],"Jack, hasta que no me mates y|te enfrentes a tu pasado,"
7899,8344,[SPA],no conseguirás escapar.
8470,9779,[SPA],"Permanecerás en el eterno dilema,|tu propia doble personalidad."
348,752,[ENG],"I claimed you for my own,"
752,1573,[ENG],and raised you as a soldier|in the army of the Devil.
1950,2897,[ENG],"I am your foster father,|and your worst enemy."
2939,3134,[ENG],Why?
3218,4304,[ENG],Because I needed to know whether we |were really someone else's creation.
4625,5251,[ENG],"We're repeating history, Jack."
5294,6018,[ENG],"Liquid and Solid hunted down Big Boss,"
6032,6826,[ENG],trying to sever the tie|that bound them to him.
6924,7843,[ENG],"Unless you kill me and|face your past, Jack,"
7899,8344,[ENG],you will never escape.
8470,9779,[ENG],You'll stay in the endless loop -- |your own double helix.
348,1685,[JPN],お前を誘拐し 戦士として|いや悪魔として育て上げた
1922,2952,[JPN],私はお前の親でもあり 仇でもある
2953,3189,[JPN],なぜなんだ？
3204,4304,[JPN],知りたかったんだよ|我々が創られたものか 否かをな
4625,5238,[JPN],我々は同じなんだよ ジャック？
5280,6868,[JPN],リキッドやソリッドがその束縛から|逃れようとビッグボスを狩りたてたように…
6924,8414,[JPN],ジャック お前もこの私を倒し|過去を清算しない限り
8456,9849,[JPN],いまの螺旋から抜け出すことはできんのだ
