Start Time,End Time,Lang ID,Text
208,458,[ENG],That's right.
1448,2172,[ENG],George Washington took office |as the first president
2173,3273,[ENG],of the United States of America|200 years ago today.
3552,4081,[ENG],And it happened right here.
4291,4987,[ENG],We were going to declare |another independence --
5043,5809,[ENG],the dawn of a new nation -- here.
6213,7439,[ENG],"The end of the Patriots' secret rule, |liberation of this country --"
7523,8289,[ENG],"this was where it was|supposed to begin,"
8414,9277,[ENG],this is where freedom|could have been born.
208,458,[GER],Richtig.
1448,2172,[GER],George Washington trat heute vor|200 Jahren sein Amt
2173,3273,[GER],als erster Präsident der Vereinigten|Staaten von Amerika an.
3552,4067,[GER],Und es geschah genau hier.
4291,4987,[GER],Wir wollten eine andere Unabhängigkeit|erklären --
5043,5809,[GER],die Geburt einer neuen Nation --|genau hier.
6213,7439,[GER],"Das Ende der geheimen Herrschaft der|Patriots, die Befreiung dieses Landes --"
7523,8289,[GER],"hier sollte sie ihren Anfang nehmen,"
8414,9277,[GER],hier hätte die Freiheit geboren|werden können.
208,458,[FRE],Exactement !
1448,2172,[FRE],"Il y a tout juste deux cents ans, |George Washington devenait"
2173,3273,[FRE],le premier Président des Etats-Unis |d'Amérique...
3566,4067,[FRE],Cet événement a eu lieu ici.
4291,4987,[FRE],Nous voulions faire une nouvelle |déclaration d'indépendance
5015,5878,[FRE],et célébrer l'avènement d'une nation |nouvelle. A cet endroit précis...
6213,7439,[FRE],"La fin du règne secret des Patriotes, |la libération de ce cher pays..."
7523,8289,[FRE],C'est ici que tout cela devait avoir lieu...
8414,9277,[FRE],C'est ici que la naissance de la liberté |aurait pu se faire...
208,458,[ITA],Esatto.
1448,2172,[ITA],George Washington assunse la carica|di primo presidente
2173,3273,[ITA],degli Stati Uniti d'America esattamente|200 anni fa oggi.
3566,4109,[ITA],Ed è successo proprio qui.
4291,4987,[ITA],Noi volevamo dichiarare un'altra|indipendenza #_
5043,5809,[ITA],l'avvento di una nuova nazione #_ qui.
6213,7439,[ITA],"La fine del dominio occulto dei Patriots,|la liberazione di questo paese #_"
7523,8289,[ITA],"qui doveva cominciare tutto,"
8414,9277,[ITA],qui sarebbe potuta rinascere|la vera libertà.
208,458,[SPA],Así es.
1448,2172,[SPA],Hoy hace 200 años que|George Washington
2173,3273,[SPA],se convirtió en el presidente|de los Estados Unidos.
3566,4081,[SPA],"Y todo ocurrió justo aquí, en este sitio."
4291,4987,[SPA],"Aquí íbamos a declarar otra|independencia,"
5043,5809,[SPA],el nacimiento de una nueva nación.
6213,7439,[SPA],"El fin del control de Los Patriots,|la liberación de este país."
7523,8289,[SPA],"Aquí es donde debe ocurrir,"
8414,9542,[SPA],éste es el lugar en donde pudo haber|sido el nacimiento de la libertad.
278,1141,[JPN],そう 200年前の今日
1602,3023,[JPN],ジョージ・ワシントンが|合衆国初代大統領に就任した
3148,3607,[JPN],まさにここでな
4374,4750,[JPN],本来なら ここで…
4917,5794,[JPN],…新たな国家の独立を宣言するはずだった
6297,7843,[JPN],『愛国者達』を葬り奴等の庇護を|断ち切って この国を解放し…
7885,8581,[JPN],…自由の鐘を鳴らすはずだったのだ
