Start Time,End Time,Lang ID,Text
404,752,[JPN],人の人生は#－
849,1670,[JPN],子供たちに遺伝情報を伝えるだけじゃない
1908,3092,[JPN],人は遺伝子では伝達できない|ものを伝えることができる
3343,4178,[JPN],言葉や文字や音楽や映像を通して
613,1574,[ENG],Life isn't just about passing|on your genes.
1880,2883,[ENG],We can leave behind much|more than just DNA.
3329,4541,[ENG],"Through speech, music,|literature and movies..."
4639,5572,[ENG],"what we've seen, heard, felt"
5739,6449,[ENG],"...anger, joy and sorrow..."
7119,7745,[ENG],these are the things I will pass on.
7885,8372,[ENG],That's what I live for.
9418,10017,[ENG],"We need to pass the torch,"
10309,11521,[ENG],and let our children read our messy|and sad history by its light.
12301,13234,[ENG],We have all the magic of|the digital age to do that with.
14099,14934,[ENG],"The human race will probably|come to an end some time,"
14962,15742,[ENG],and new species may|rule over this planet.
15938,16537,[ENG],"Earth may not be forever, "
16592,17887,[ENG],but we still have the responsibility|to leave what traces of life we can.
18223,19630,[ENG],Building the future and keeping the past|alive are one and the same thing.
613,1574,[GER],"Es geht im Leben nicht nur darum,|seine Gene weiterzugeben."
1880,2883,[GER],Wir können viel mehr hinterlassen|als nur DNA.
3329,4541,[GER],"Durch Sprache, Musik, Literatur|und Filme"
4639,5572,[GER],"was wir gesehen, gehört,|gefühlt haben --"
5739,6449,[GER],"Haß, Liebe und Leid --"
7119,7745,[GER],"dies sind die Dinge, die ich hinterlassen |werde."
7885,8372,[GER],Dafür lebe ich.
9418,10017,[GER],"Wir müssen die Fackel weitergeben|und dafür sorgen,"
10295,11576,[GER],daß unsere Kinder unsere chaotische|und traurige Geschichte lesen können.
12288,13346,[GER],Uns steht der ganze Zauber des|digitalen Zeitalters dafür zur Verfügung.
14071,14948,[GER],Die menschliche Rasse wird vermutlich|irgendwann aussterben;
14962,15742,[GER],neue Arten werden diesen Planeten|beherrschen.
15938,16537,[GER],"Auch die Erde kann vergehen,"
16592,17887,[GER],"aber wir tragen die Verantwortung,|möglichst viele Spuren zu hinterlassen."
18195,19114,[GER],Die Zukunft aufbauen und|das Vergangene lebendig halten
19128,19699,[GER],ist ein und dasselbe.
613,1574,[FRE],La vie ne nous sert pas seulement|à transmettre nos gènes.
1880,2883,[FRE],Nous pouvons donner bien plus|que notre ADN à nos enfants...
3329,4541,[FRE],"La parole, la musique, la littérature, |le cinéma..."
4639,5572,[FRE],"Tout ce que nous avons vu,|entendu et senti..."
5739,6449,[FRE],"La haine, l'amour et la peine..."
7119,7745,[FRE],Ce sont ces choses|que je veux transmettre !
7885,8372,[FRE],Elles sont ma raison de vivre !|
9348,10225,[FRE],"En passant le relai, nous devons |laisser nos enfants découvrir notre"
10226,11187,[FRE],"histoire, sa tristesse|et sa complexité, à la lumière"
11187,11632,[FRE],de notre époque...
12301,13234,[FRE],La magie de notre époque numérique |nous y aide grandement !
14071,14962,[FRE],L'espèce humaine s'éteindra sûrement |un jour et de nouvelles
14962,15797,[FRE],formes de vie prendront peut-être|les commandes de notre planète.
15938,16537,[FRE],"Même si la Terre n'est pas éternelle,"
16592,17887,[FRE],nous devons laisser des traces |de notre passage.
18153,19086,[FRE],La construction de l'avenir|et la préservation du passé
19086,19796,[FRE],forment un tout.
613,1741,[ITA],Vivere non vuol dire solo tramandare|i geni alle future generazioni.
1880,2883,[ITA],Possiamo lasciare molto di più di|noi che il solo DNA.
3329,4541,[ITA],"Con le parole, la musica,|la letteratura e i film..."
4639,5572,[ITA],"quello che abbiamo visto, sentito,|provato #_"
5739,6449,[ITA],"odio, amore e dolore #_"
7119,7745,[ITA],queste sono le cose che lascerò io.
7885,8372,[ITA],È per queste cose che vivo.
9418,10017,[ITA],Dobbiamo tramandare agli altri la fiaccola
10309,11521,[ITA],"e lasciare che i nostri figli leggano |con la sua luce, nella nostra storia."
12301,13234,[ITA],Abbiamo tutta la magia dell'era|digitale per farlo.
14099,14934,[ITA],Probabilmente la razza umana si|estinguerà un giorno
14962,15742,[ITA],e nuove specie popoleranno |questo pianeta.
15938,16537,[ITA],"Anche la Terra potrebbe|non essere eterna,"
16592,17887,[ITA],ma abbiamo ancora la responsabilità|sulle tracce che lasciamo nella vita.
18223,19630,[ITA],Costruire il futuro e lasciar vivo il|passato sono la stessa cosa.
613,1574,[SPA],La vida no consiste simplemente|en pasar tus genes.
1880,2883,[SPA],"Podemos pasar mucho más que el ADN,"
3329,4541,[SPA],"a través de la palabra, la música,|la literatura y las películas..."
4639,5572,[SPA],"lo que hemos visto, oído, sentido..."
5739,6449,[SPA],"el odio, el amor, el dolor..."
7119,7745,[SPA],ésas son las cosas que debemos|transmitir.
7885,8372,[SPA],Ésa es la razón de mi existencia.
9418,10017,[SPA],Tenemos que pasar la antorcha
10309,11771,[SPA],y que nuestros hijos lean nuestra triste |y alborotada historia a través de su luz.
12301,13234,[SPA],"Y para ello, contamos con la magia|de la era digital."
14099,14934,[SPA],Probablemente algún día llegará|el final de la raza humana
14962,15742,[SPA],y nuevas especies habitarán|este planeta.
15938,16537,[SPA],"Puede que la Tierra no dure|para siempre,"
16592,17943,[SPA],pero tenemos la responsabilidad de dejar|los rastros de existencia que podamos.
18223,19630,[SPA],"Construir el futuro y preservar el pasado,|es lo mismo."
4486,4959,[JPN],見たもの 聞いたもの
5168,5432,[JPN],感じたこと…
5739,6533,[JPN],…怒り 哀しみ 喜び…
7133,7495,[JPN],…俺はそれを伝える
7634,8010,[JPN],伝えるために生きる
9418,9933,[JPN],俺達は伝えなければならない
10309,11451,[JPN],俺達の愚かで 切ない歴史を
12315,12830,[JPN],それらを伝えるために
13082,13667,[JPN],デジ夕ルという魔法がある
14140,14557,[JPN],人間が滅びようと
14795,15435,[JPN],次の種がこの地球に生まれようと#－
15631,16035,[JPN],この星が滅びようと…
16258,17400,[JPN],…#{生命、いのち}#の残り香を後世に伝える必要がある
18181,18640,[JPN],未来を創ることと
18766,19657,[JPN],過去を語り伝えることは同じなんだ
