Start Time,End Time,Lang ID,Text
3204,3608,[JPN],あんたがエイムズだな？
4318,5321,[JPN],そのままで聞くんだ 俺は敵じゃない
5600,6296,[JPN],テロリストに化けて潜入している
6478,7244,[JPN],いいか テープを外す 騒ぐな
8289,8748,[JPN],誰から私のことを？
8916,9849,[JPN],忍者の格好をした…ミス夕ーXと名乗る
3232,3580,[ENG],You must be Ames.
4346,4847,[ENG],Keep still and listen to me.
4890,5238,[ENG],I'm not a terrorist.
5600,6199,[ENG],I got in here using one|of their uniforms.
6492,7244,[ENG],I'm taking off the tape. Stay quiet.
8317,8693,[ENG],Who told you about me?
8944,9793,[ENG],"An informer calling himself Mr. X, |dressed like a ninja."
10114,10309,[ENG],I see.
10825,11201,[ENG],"Take this thing off me, will you..."
13235,13541,[ENG],I'm Richard Ames.
13890,14168,[ENG],Secret Service?
14461,15143,[ENG],"No -- I was sent in |by the La-li-lu-le-lo,"
15157,15421,[ENG],just like you.
15589,15770,[ENG],What?
16788,17275,[ENG],You're here to find out|where the President is.
18000,18543,[ENG],"We have little time, so I'll be brief."
18627,19212,[ENG],How about switching to |nanocommunications first?
19379,19769,[ENG],Nanocommunications?
20229,20925,[ENG],Right. Silence beats talk |when it comes to safety.
3232,3580,[GER],Du mußt Ames sein.
4346,4847,[GER],Bleib ruhig und hör mir zu.
4890,5238,[GER],Ich bin kein Terrorist.
5600,6199,[GER],Ich habe mich mit einer ihrer Uniformen|hier eingeschlichen.
6492,7244,[GER],Ich nehme Dir den Klebestreifen ab.|Kein Wort.
8317,8693,[GER],Wer hat Dir von mir erzählt?
8944,9793,[GER],"Ein Informant, der sich Mr. X nennt.|Sieht aus wie ein Ninja."
10114,10309,[GER],Verstehe.
10825,11201,[GER],"Nimm mir das hier ab, ja?"
13235,13541,[GER],Ich heiße Richard Ames.
13890,14168,[GER],Geheimdienst?
14461,15436,[GER],"Nein - ich wurde von den La-li-lu-le-lo,|gesandt, genau wie Du."
15589,15770,[GER],Was?
16774,17345,[GER],"Du willst herausfinden,|wo der Präsident ist."
18000,18599,[GER],"Uns bleibt nicht viel Zeit,|ich fasse mich kurz."
18613,19281,[GER],Sollten wir nicht besser auf|Nanokommunikation umstellen?
19379,19769,[GER],Nanokommunikation?
20229,20925,[GER],Ja. Schweigen ist sicherer als Reden.
3232,3580,[FRE],Tu dois être Ames !
4346,4847,[FRE],Ne bouge pas et écoute-moi bien !
4890,5238,[FRE],Je ne suis pas un terroriste.
5600,6199,[FRE],Je me suis infiltré ici|en revêtant un de leurs uniformes.
6492,7244,[FRE],Je vais retirer le ruban adhésif. |Reste tranquille.
8317,8693,[FRE],Qui t'a dit qui j'étais ?
8944,9793,[FRE],Un informateur prétendant s'appeler|Mr. X et portant une tenue de ninja.
10114,10309,[FRE],Je vois.
10825,11201,[FRE],"Débarrasse-moi de ce truc, tu veux..."
13235,13541,[FRE],Je m'appelle Richard Ames.
13890,14168,[FRE],Des services secrets ?
14461,15143,[FRE],"Non -- J'ai été envoyé ici par |La-li-lu-le-lo,"
15157,15421,[FRE],tout comme toi.
15589,15770,[FRE],Quoi ?
16788,17275,[FRE],Tu viens|pour retrouver le Président...
18000,18543,[FRE],Le temps presse|donc je serai bref.
18627,19212,[FRE],Mais utilisons la nano-communication ?
19379,19769,[FRE],La nano-communication ?
20187,20786,[FRE],"Exact. En matière de sécurité, |la parole est d'argent"
20786,21092,[FRE],et le silence est d'or !
3232,3580,[ITA],Devi essere Ames.
4346,4847,[ITA],Stai fermo e ascoltami.
4890,5238,[ITA],Non sono un terrorista.
5600,6199,[ITA],Sono entrato usando la loro uniforme.
6492,7244,[ITA],Ora tolgo il nastro adesivo.|Stai tranquillo.
8317,8693,[ITA],Chi ti ha detto di me?
8944,9793,[ITA],"Un informatore che si fa chiamare Mr. X,|vestito come un ninja."
10114,10309,[ITA],Capisco.
10825,11201,[ITA],"Toglimi questa roba di dosso,|per favore..."
13235,13541,[ITA],Sono Richard Ames.
13890,14168,[ITA],Servizi segreti?
14461,15143,[ITA],"No #_ Mi hanno mandato|i La-li-lu-le-lo,"
15157,15421,[ITA],proprio come te.
15589,15770,[ITA],Come?
16788,17275,[ITA],Sei qui per scoprire dove tengono|il Presidente.
18000,18543,[ITA],"Abbiamo poco tempo, quindi sarò breve."
18627,19212,[ITA],Che ne diresti però di |passare alle nanocomunicazioni?
19379,19769,[ITA],Le nanocomunicazioni?
20229,20925,[ITA],"Esatto. Quando si parla di sicurezza,|il silenzio è d'oro."
3232,3580,[SPA],Tú tienes que ser Ames.
4346,4847,[SPA],Estáte quieto y escúchame.
4890,5238,[SPA],No soy un terrorista.
5600,6199,[SPA],He llegado hasta aquí usando|los uniformes del enemigo.
6492,7244,[SPA],Te voy a quitar la mordaza.|No te muevas.
8317,8693,[SPA],¿Quién te ha hablado de mí?
8944,9793,[SPA],"Un informador que se hacía llamar|Mr. X, vestido como un ninja."
10114,10309,[SPA],Ya veo.
10825,11201,[SPA],"Quítame esto, ¿vale?..."
13235,13541,[SPA],Soy Richard Ames.
13890,14168,[SPA],¿Del Servicio Secreto?
14461,15143,[SPA],"No, me ha enviado el La-li-lu-le-lo,"
15157,15421,[SPA],como a ti.
15589,15770,[SPA],¿Qué?
16788,17275,[SPA],Estás aquí para descubrir el lugar|en el que se encuentra el Presidente.
18000,18543,[SPA],"No tenemos mucho tiempo,|así que seré breve."
18627,19212,[SPA],¿Por qué no pasamos antes al sistema|de comunicación nano?
19379,19769,[SPA],¿Sistema de comunicación nano?
20187,21120,[SPA],"Así es. El silencio es la mejor palabra,|cuando se trata de sequridad."
10086,10364,[JPN],なるほど
10797,11256,[JPN],これを外してくれ…
13137,13596,[JPN],私はリチャード・エイムズ
13848,14224,[JPN],シークレット・サービスだな？
14447,15129,[JPN],いや 『らりるれろ』に派遣された
15144,15464,[JPN],君と同じだよ…
15520,15728,[JPN],なに？
16788,17373,[JPN],大統領の居場所を知りたいんだろう？
17972,18515,[JPN],時間がない 手短に話す
18613,19281,[JPN],その前に体内通信に変えよう？
19351,19796,[JPN],ナノマシン経由か
20187,21078,[JPN],そうだ 声を出さずに会話|できる その方が安全だ
