Start Time,End Time,Lang ID,Text
2577,3022,[JPN],武器は持っていないようだ…
3078,4443,[JPN],いいかいスネーク 相手は正規の海兵隊員だ|テロリストじゃない 
4486,5196,[JPN],見つからないようにね 隠密行動だよ
2591,3008,[ENG],They don't look armed...
3078,4457,[ENG],"Hey, Earth to Snake. These are nice, |upstanding Marines, not terrorists."
4500,5182,[ENG],Don't get caught; you're|in stealth mode here.
5196,6282,[ENG],"Sure. And if it comes to that, a little |beauty sleep never hurt anyone."
6464,7383,[ENG],"By the way, Otacon, are you|sure of this intelligence?"
7397,8497,[ENG],Absolutely. Hacked it out of the|Pentagon's classified files myself.
8512,8790,[ENG],No traces?
8805,9376,[ENG],Oh please. I'm too good for that.
9418,9849,[ENG],But this might be a trap. 
9863,10517,[ENG],"Remember, there's a price|on our heads."
10532,11047,[ENG],You're just being paranoid.
11103,11409,[ENG],I hope so.
11535,11743,[ENG],Those men --
11828,12538,[ENG],you wouldn't think they were anything |but civilians from here.
12580,13276,[ENG],With all the ships passing on|the river and in the harbor.
13346,14251,[ENG],Putting uniformed Marines on|the deck would be a bad idea.
14280,15143,[ENG],"People can get a clear view of|the water from riverside, too."
15784,16285,[ENG],The waterline is too high...
16314,16801,[ENG],"According to the navigational plans,"
16801,17636,[ENG],this ship should have discharged|its cargo upriver.
17665,18250,[ENG],It's in there. No doubt about it.
18292,19239,[ENG],The military trains you to watch for |threats from the stern on a boat.
19309,20451,[ENG],"That's SOP for counter-terror ops,|too. Security should be tighter."
20466,20856,[ENG],You worry too much.
20884,21190,[ENG],Where's the target?
21274,22291,[ENG],Satellite surveillance is a major |international pastime these days.
22305,23168,[ENG],"I'd say the cargo holds,|safely below the deck."
23182,23641,[ENG],Do you see the entrance to the holds?
23767,24728,[ENG],Looks like there are a few entryways |into the crew quarters.
25453,25661,[ENG],A chopper?
26038,26177,[ENG],Wha -- !
32656,33491,[ENG],Looks like we're not the only ones|after Metal Gear tonight.
33687,34230,[ENG],Is that a chopper I just heard?
34300,35038,[ENG],Affirmative. Probably another cavalry...
2591,3008,[GER],Sie scheinen nicht bewaffnet zu sein.
3078,4457,[GER],"Hallo, Erde an Snake. Dies sind nette,|aufrichtige Marines, keine Terroristen."
4500,5182,[GER],Laß' Dich nicht schnappen;|Du bist hier im Tarnmodus.
5182,5683,[GER],Klar. Und wenn es dazu kommt:
5684,6352,[GER],ein kleiner Schönheitsschlaf|hat noch keinem geschadet.
6464,7383,[GER],"Übrigens, Otacon, sind diese|Informationen sicher?"
7397,8497,[GER],Absolut. Ich habe die Geheimakten|des Pentagons selbst gehackt.
8512,8790,[GER],Keine Spuren?
8805,9376,[GER],Ich bitte Dich!|Dafür bin ich zu gut.
9418,9849,[GER],Es könnte aber 'ne Falle sein.
9849,10517,[GER],"Denk dran, auf unseren Kopf ist eine|Belohnung ausgesetzt."
10532,11047,[GER],Du bist doch nur paranoid.
11103,11409,[GER],Das hoffe ich.
11535,11743,[GER],Von diesen Männern
11828,12538,[GER],"würde man von hier aus meinen,|sie seien Zivilisten."
12580,13276,[GER],"Bei so vielen Schiffen auf dem|Fluß und im Hafen,"
13346,14251,[GER],wäre es keine gute Idee Marines|in Uniform an Deck zu haben.
14280,15143,[GER],Außerdem kann man auch vom Ufer|aus den Fluß gut überblicken.
15784,16285,[GER],Die Wasserlinie ist zu hoch.
16314,16801,[GER],Den Navigationsplänen
16801,17636,[GER],zufolge sollte dieses Schiff flußaufwärts|seine Ladung gelöscht haben.
17665,18250,[GER],Es ist hier. Daran besteht kein Zweifel.
18292,19239,[GER],"Beim Militär lernt man, auf einem|Schiff am Heck Wache zu schieben."
19267,19963,[GER],"Das ist Standardprozedere, auch|bei Anti-Terroreinheiten."
19992,20465,[GER],Die Sicherheitsvorkehrungen|müßten besser sein.
20466,20856,[GER],Du machst Dir viel zu viel Sorgen.
20884,21190,[GER],Wo ist das Ziel?
21274,22291,[GER],Satellitenüberwachung ist heutzutage|ein beliebter internationaler Zeitvertreib.
22305,23168,[GER],"Ich würde sagen, in den Frachträumen,|sicher unter Deck."
23182,23641,[GER],Siehst Du den Eingang zu|den Frachträumen?
23767,24728,[GER],Es scheint mehrere Zugänge zu den|Mannschaftsquartieren zu geben.
25453,25661,[GER],Ein Hubschrauber?
2591,3008,[FRE],Ils n'ont pas l'air d'être armés...
3078,4457,[FRE],"Message de la Terre à Snake. Ce sont |de gentils marines, pas des terroristes !"
4500,5182,[FRE],"Ne te fais pas prendre,|tu es en mode furtif à présent."
5182,6059,[FRE],"T'inquiète. Si les choses dégénèrent, |ce n'est pas un misérable roupillon"
6060,6450,[FRE],"qui les tuera, hein !"
6464,7383,[FRE],"Au fait, Otacon, tu es sûr|de tes renseignements ?"
7397,8260,[FRE],Tout à fait sûr ! J'ai piraté|moi-même les fichiers secrets
8261,8511,[FRE],du Pentagone !
8512,8804,[FRE],Tu n'as pas laissé de trace ?
8805,9376,[FRE],"Tu rigoles ! Je suis un pro, moi !"
9418,9849,[FRE],Mais c'est peut-être un piège.
9863,10517,[FRE],N'oublie pas que nos têtes|sont mises à prix !
10532,11047,[FRE],Tu as trop d'imagination !
11103,11409,[FRE],J'espère bien !
11535,11743,[FRE],Ces hommes...
11828,12538,[FRE],"vus d'ici, ils ont l'air de civils ordinaires."
12580,13276,[FRE],Avec tous les bateaux qui passent|le fleuve et transitent par le port...
13346,14251,[FRE],Il serait malvenu de mettre des marines |en uniforme sur le pont.
14280,15338,[FRE],"Même de bord de la rivière, on voit bien|ce qui se passe sur l'eau."
15784,16285,[FRE],La ligne de flottaison est trop haute...
16314,16801,[FRE],"D'après les plans de navigation,"
16801,17636,[FRE],ce bateau aurait dû débarquer|sa cargaison en amont.
17665,18250,[FRE],"La cargaison est à bord, c'est certain !"
18264,18988,[FRE],"Dans l'armée, on nous apprend|à repérer les menaces"
18989,19295,[FRE],venant de la poupe.
19295,19935,[FRE],C'est aussi la procédure standard|suivie dans les opérations
19936,20465,[FRE],anti-terroristes. La sécurité|devrait être renforcée.
20466,20856,[FRE],Tu te poses trop de questions !
20884,21190,[FRE],Où est la cible ?
21204,22012,[FRE],"De nos jours, la surveillance par satellite |est le passe-temps favori"
22012,22304,[FRE],des grandes puissances.
22305,23168,[FRE],"Je dirais que la cible se situe|dans les cales, sous le pont."
23182,23641,[FRE],Tu vois l'entrée des cales ?
2591,3008,[ITA],Non sembrano armati...
3078,4457,[ITA],"Ehi, Terra a Snake. Quelli sono onesti|Marines, mica terroristi."
4500,5182,[ITA],Non farti sorprendere; qui sei nella|modalità invisibile.
5196,6282,[ITA],Certo. E comunque in caso di bisogno un|bel sonnellino non fa male a nessuno.
6464,7383,[ITA],"A proposito, Otacon, sei sicuro di|queste informazioni segrete?"
7397,7647,[ITA],Al cento percento. 
7648,8497,[ITA],Le ho fregate personalmente dai dossier|top secret del Pentagono.
8512,8790,[ITA],Senza lasciare tracce?
8805,9376,[ITA],"Ma per chi mi prendi?|Non sono mica un pivellino, sai."
9418,9849,[ITA],Ma potrebbe trattarsi di una trappola.
9863,10517,[ITA],Ricordati che abbiamo una taglia |sulle nostre teste.
10532,11047,[ITA],Ma tu sei proprio paranoico!
11103,11409,[ITA],Spero che tu abbia ragione.
11535,11743,[ITA],"Quegli uomini,"
11828,12538,[ITA],"da qui sembrano proprio dei civili,|non ti pare?"
12580,13276,[ITA],"Sai, con tutte le navi in transito lungo|il fiume e nel porto."
13346,14251,[ITA],Sarebbe una pessima idea mettere|Marines in uniforme in bella vista.
14280,15143,[ITA],"Capisci, si vede benissimo tutto|anche dalla riva."
15784,16285,[ITA],Il livello dell'acqua è troppo alto...
16314,16801,[ITA],"Secondo i piani di navigazione,"
16801,17636,[ITA],questa nave avrebbe dovuto scaricare|più a monte.
17665,18250,[ITA],È a bordo della nave. Non ci sono dubbi.
18292,19239,[ITA],Come militare ti addestrano ad|aspettarti eventuali pericoli da poppa.
19295,20033,[ITA],Dovrebbe essere altrettanto cruciale nelle|operazioni anti-terrorismo.
20048,20438,[ITA],Dovrebbero intensificare la sorveglianza.
20466,20856,[ITA],Tu ti preoccupi troppo.
20884,21190,[ITA],Dov'è l'obiettivo?
21274,22291,[ITA],Oggi si usa di più la sorveglianza|satellitare in campo internazionale.
22305,23168,[ITA],"Secondo me è nella stiva,|ben al sicuro sotto il ponte."
23182,23641,[ITA],La vedi l'entrata della stiva?
23767,24728,[ITA],Sembra che ci siano varie entrate per|la zona riservata all'equipaggio.
25453,25661,[ITA],Un elicottero?
2591,3008,[SPA],No parece que estén armados...
3078,4457,[SPA],"Eh, Tierra a Snake. Se trata de Marines|buenos, en sus cabales, no de terroristas."
4500,5182,[SPA],"Que no te pillen, estás en|el modo Camuflaje."
5196,6282,[SPA],"Por supuesto. Y en caso de apuros, una|siestecita no le viene mal a nadie."
6464,7383,[SPA],"Por cierto, ¿estás seguro de|la veracidad de este invento?"
7397,8497,[SPA],Plenamente. Yo mismo he pirateado los|archivos secretos del Pentágono.
8512,8790,[SPA],¿Sin dejar huellas?
8805,9376,[SPA],"Por favor, soy demasiado bueno|para hacer algo así."
9418,9849,[SPA],Pero puede que todo esto sea|una trampa.
9863,10517,[SPA],Recuerda que ofrecen una gran|recompensa por nuestras cabezas.
10532,11047,[SPA],"Tranquilo, estás paranoico."
11103,11409,[SPA],Espero que estés en lo cierto.
11535,11743,[SPA],Esos hombres... 
11828,12538,[SPA],la verdad es que parecen civiles.
12580,13276,[SPA],Con todos los barcos que pasan|por el río y por el puerto.
13346,14251,[SPA],No iban a poner en la cubierta a|los Marines uniformados.
14280,15143,[SPA],"Además, incluso desde Riverside se|ve perfectamente el barco."
15784,16285,[SPA],El nivel del agua es demasiado elevado...
16314,16801,[SPA],"Según los planes de navegación,"
16801,17636,[SPA],este barco debería haber descargado|su cargamento río arriba.
17665,18250,[SPA],Está ahí. No hay duda.
18292,19239,[SPA],Los militares te entrenan para observar|las amenazas desde la popa de un barco.
19309,20451,[SPA],Es Estándar en antiterrorismo|la seguridad será estricta.
20466,20856,[SPA],Te preocupas demasiado.
20884,21190,[SPA],¿Dónde está el objetivo?
21274,22291,[SPA],Hoy en día la vigilancia por satélite es|un gran pasatiempo internacional.
22305,23168,[SPA],"Pienso que el cargamento está a salvo,|bajo la cubierta en las bodegas."
23182,23641,[SPA],¿Ves la entrada a éstas?
23767,24728,[SPA],Parece que hay unas cuantas entradas a|las dependencias del la tripulación.
25453,25661,[SPA],¿Un helicóptero?
26038,26177,[SPA],¡Uaoh..!
5224,5391,[JPN],ああ
5405,6282,[JPN],いざとなれば #{麻酔銃、M9}で|ちょっと眠ってもらう…
6464,7383,[JPN],ところでオ夕コン お前の|情報は確かなんだろうな？
7397,8511,[JPN],間違いない ペン夕ゴンの|極秘ファイルに#{侵入、ハッキング}したんだ
8512,8790,[JPN],痕跡は残さなかっただろうな？
8791,9417,[JPN],信じてくれよ そんなヘマはしてない
9431,10531,[JPN],これが罠である可能性もある|俺達は賞金首だからな
10546,11061,[JPN],考えすぎだよ
11103,11423,[JPN],だといいが…
11535,12565,[JPN],ここからだと ごく普通の|乗組員にしか見えないな…
12580,13346,[JPN],まさか甲板にいる連中に軍服を|着せる訳にはいかないだろう
13360,14251,[JPN],ハドソン川やマンハッ夕ン湾は|船の往来が頻繁にある
14266,15157,[JPN],リバーサイドからも丸見えだしね
15784,16271,[JPN],喫水が妙に深い…
16328,17651,[JPN],航海計画書によると ハドソン川上流で|重油を降ろしているはず…
17665,18278,[JPN],やはり#{新型、アレ}があるということだよ
18292,19963,[JPN],対テロ作戦の#{通常作戦規定、S O P}にもあるように|船への潜入は後部からと決まっている
19964,20479,[JPN],もう少し警戒していても|おかしくないんだが…
20480,20884,[JPN],心配性だな…
20897,21273,[JPN],メ夕ルギアはどこに？
21301,23153,[JPN],衛星ビジネスも繁盛している|#{新型、アレ}があるとすれば おそらく甲板下の船倉
23168,23655,[JPN],船倉への入口はわかるかい？
23781,24700,[JPN],居住区への入口は幾つかあるようだ
25467,25745,[JPN],ヘリ？
26066,26205,[JPN],！？
32628,33631,[JPN],どうやら メ夕ルギアを狙っているのは|俺達だけではないようだ
33701,34230,[JPN],さっきのヘリの音？
34342,34564,[JPN],ああ
34607,35080,[JPN],おそらく別の部隊だろう…
