Start Time,End Time,Lang ID,Text
501,905,[FRE],Que veux-tu que je fasse de ce truc ?
919,1378,[FRE],Tu vas te réjouir de l'avoir !
1434,2144,[FRE],Maintiens activée la fonction|de vibration de la manette.
2535,3329,[FRE],Je ne vois pas ce que peut m'apporter |un téléphone cellulaire !
529,877,[JPN],これは？
905,1392,[JPN],持っていて損はない
1421,2201,[JPN],コントローラの振動をオンにしておけよ
2591,3190,[JPN],おい 携帯なんて何に使う？
543,863,[ENG],What's this for?
919,1378,[ENG],You might be glad you have it.
1434,2144,[ENG],Keep the controller's vibration |function on.
2591,3176,[ENG],What do I need a cell phone for?
543,863,[GER],Wozu ist das?
919,1378,[GER],Es könnte Dir noch gute|Dienste erweisen.
1434,2144,[GER],Laß die Vibrationsfunktion|des Controllers an.
2591,3176,[GER],Wozu brauche ich ein Mobiltelefon?
543,863,[ITA],A cosa serve?
919,1378,[ITA],"Potrebbe tornarti utile, credimi."
1434,2144,[ITA],Tieni attivata la funzione di vibrazione|del controller.
2591,3176,[ITA],E a che mi serve un cellulare?
543,863,[SPA],¿Para qué es esto?
919,1378,[SPA],"Te será muy útil, créeme."
1434,2144,[SPA],Deja activada la función vibratoria.
2591,3204,[SPA],¿Para qué necesito un teléfono móvil?
