Start Time,End Time,Lang ID,Text
111,668,[JPN],あのうるさい鳥？
766,1239,[JPN],失礼ね オウムよ
1351,1782,[JPN],私の無ニの親友…
1922,2326,[JPN],…唯一の話し相手
2396,2855,[JPN],あれなら無事だ
125,626,[ENG],"That noisy, overgrown parakeet?"
780,1225,[ENG],"Excuse me, he's a parrot..."
1365,1755,[ENG],and he's my best friend --
1936,2200,[ENG],my only friend.
2410,2827,[ENG],Well... the bird's okay.
2953,3161,[ENG],Good!
3441,4207,[ENG],Did you know that in the old days|miners used to take a canary
4207,5001,[ENG],into the mineshafts|to detect toxic gas?
5224,5488,[ENG],That's what he's for...?
5600,5767,[ENG],No...
5935,6436,[ENG],I really needed someone to talk to...
7021,7592,[ENG],Right. I think we'd better get moving.
125,626,[GER],"Dieser laute, übergroße Sittich?"
780,1225,[GER],"Papagei, wenn ich bitten darf"
1365,1755,[GER],und mein bester Freund --
1936,2200,[GER],mein einziger Freund.
2410,2827,[GER],Na dann - der Vogel lebt.
2953,3161,[GER],Gut!
3427,4527,[GER],"Wußtest Du, daß Bergleute früher einen|Kanarienvogel mit unter Tage nahmen,"
4527,5056,[GER],um giftige Gase aufzuspüren?
5224,5488,[GER],Dafür hast Du ihn also?
5600,5767,[GER],Nein.
5935,6436,[GER],"Ich brauchte jemanden, mit dem|ich reden konnte."
7021,7592,[GER],Okay. Laß uns gehen!
125,626,[FRE],Tu parles de cette bruyante perruche |surdimensionnée ?
780,1225,[FRE],"Excuse-moi, il s'agit |d'un perroquet..."
1365,1755,[FRE],Cet animal est mon meilleur |ami --
1936,2200,[FRE],mon seul ami.
2410,2827,[FRE],Passons... Ton oiseau va bien...
2953,3161,[FRE],Tant mieux !
3441,4207,[FRE],"Jadis, les mineurs apportaient |des canaris avec eux"
4207,4903,[FRE],dans les puits de mines pour détecter |les gaz toxiques.
4904,5196,[FRE],Tu le savais ?
5224,5586,[FRE],C'est pour cela que tu as cet oiseau ?
5600,5767,[FRE],Non...
5907,6561,[FRE],C'est parce que j'ai besoin|d'avoir quelqu'un à qui parler...
7021,7592,[FRE],Je crois qu'on ferait mieux d'y aller.
125,626,[ITA],Vuoi dire quel gran casinista|di un parrocchetto?
780,1225,[ITA],"Ehi, guarda che è un pappagallo..."
1365,1755,[ITA],ed è il mio migliore amico #_
1936,2200,[ITA],il mio unico amico.
2410,2827,[ITA],Comunque... l'uccello sta bene.
2953,3161,[ITA],Che sollievo!
3441,4527,[ITA],"Lo sapevi che ai vecchi tempi i minatori si|portavano un canarino nelle miniere,"
4541,5084,[ITA],per rilevare la presenza di gas tossici?
5224,5488,[ITA],Allora serve per questo...?
5600,5767,[ITA],No...
5935,6436,[ITA],Mi serviva proprio qualcuno|con cui parlare...
7021,7592,[ITA],Bene. Ora però dobbiamo muoverci.
125,626,[SPA],¿Ese escandaloso periquito gigante?
780,1225,[SPA],"Perdona, pero es mi loro..."
1365,1755,[SPA],y mi mejor amigo...
1936,2200,[SPA],bueno mi único amigo.
2410,2827,[SPA],Bueno... la verdad es que el pájaro|no está del todo mal.
2953,3161,[SPA],¡Vale!
3441,4207,[SPA],¿Sabías que antiguamente los|mineros solían llevar un canario
4207,5001,[SPA],a las minas para detectar gas tóxico?
5224,5488,[SPA],¿Y para eso lo has traído...?
5600,5767,[SPA],No...
5935,6436,[SPA],Necesita alguien con quien|poder hablar...
7021,7592,[SPA],De acuerdo. Es mejor que nos movamos.
2925,3203,[JPN],よかった 
3427,4221,[JPN],昔 炭鉱夫はカナリアを連れてた
4221,5056,[JPN],有毒ガス等が発生したらわかるようにね
5224,5516,[JPN],ここでもそれを？
5614,5822,[JPN],いえ#－
5921,6534,[JPN],私は話し相手が欲しいから…
7007,7620,[JPN],さあ そろそろ行こうか？
