Start Time,End Time,Lang ID,Text
1309,2089,[ENG],You don't have what it takes after all.
3385,4388,[ENG],"You're going down, Snake -- |with this tanker!"
27808,28518,[ENG],"Otacon, we have a problem..."
42408,42603,[ENG],Snake!!
43927,44567,[ENG],Snaaaaake!!
1309,2089,[GER],Du hast eben einfach nicht|das Zeug dazu.
3385,4388,[GER],"Du wirst untergehen, Snake --|mit diesem Tanker!"
27808,28518,[GER],"Otacon, wir haben ein Problem."
42408,42603,[GER],Snake!!
43927,44567,[GER],Snaaaaake!!
1309,2089,[FRE],"Tout bien réfléchi,|tu n'es pas à la hauteur."
3385,4388,[FRE],"Tu vas au trou, Snake, avec le tanker !"
27808,28518,[FRE],"Otacon, on a un problème..."
42408,42603,[FRE],Snake !!
43927,44567,[FRE],Snaaaaake !!
1309,2089,[ITA],"Non hai la stoffa giusta, dopotutto."
3385,4388,[ITA],"Affonda, Snake #_|insieme a questo tanker!"
27808,28518,[ITA],"Otacon, abbiamo un problema..."
42408,42603,[ITA],Snake!!
43927,44567,[ITA],Snaaaaake!!
1309,2089,[SPA],Después de todo no tienes lo que|hay que tener.
3385,4388,[SPA],"¡Te estás hundiendo, Snake... con este |buque!"
27808,28518,[SPA],"Otacon, tenemos un problema..."
42408,42603,[SPA],¡¡Snake!!
43927,44567,[SPA],¡¡Snaaaaake!!
1309,2103,[JPN],やはり貴様は #{馬 鹿、ソリッド・アイボリー}# だな！
3371,4443,[JPN],スネーク！ 夕ンカーと共に沈め！！
27822,28546,[JPN],オ夕コン まずいことになった…
42408,42603,[JPN],スネーク！！
43913,44539,[JPN],スネーーーク!!
