Start Time,End Time,Lang ID,Text
236,946,[JPN],今度はさっきよりも長いぞ
961,1281,[JPN],がんばってみる
1295,1921,[JPN],それと目は絶対開けるな
1936,2117,[JPN],何かあるの？
2131,2632,[JPN],死体が浮いてる
3232,3371,[JPN],！？
3469,4263,[JPN],だが その後は暗闇だ 何も見えない
292,918,[ENG],We've got a little longer to|cover than the last time.
975,1267,[ENG],I'll give it my best.
1295,1908,[ENG],"Whatever you do, don't open your eyes."
1950,2089,[ENG],Why not?
2131,2632,[ENG],A dead body... not a pretty sight.
3246,3399,[ENG],Oh...
3469,4290,[ENG],"Once we get past it, it'll be|too dark to see anything."
292,918,[GER],Dieses Mal dauert es etwas länger|als beim letzten Mal.
975,1267,[GER],Ich werde mein Bestes geben.
1295,1908,[GER],"Aber was auch immer Du tust, öffne|die Augen nicht."
1950,2089,[GER],Warum nicht?
2131,2632,[GER],"Eine Leiche, kein hübscher Anblick."
3246,3399,[GER],Oh.
3469,4290,[GER],"Wenn wir daran vorbei sind, ist es|zu dunkel, um noch etwas zu sehen."
292,918,[FRE],La distance à parcourir est légèrement|plus importante que la dernière fois...
975,1267,[FRE],Je ferai de mon mieux !
1295,1908,[FRE],"Quoi que tu fasses,|n'ouvre pas les yeux !"
1950,2089,[FRE],Pourquoi ?
2131,2632,[FRE],Il y a un cadavre...|Ce n'est pas beau à voir...
3246,3399,[FRE],Ah...
3413,4039,[FRE],"Une fois qu'on l'aura dépassé, |l'obscurité nous empêchera"
4040,4430,[FRE],de voir quoi que ce soit.
292,918,[ITA],Stavolta la distanza è un pochino|più lunga dell'altra volta.
975,1267,[ITA],Ce la metterò tutta.
1295,1908,[ITA],Mi raccomando una sola cosa:|non aprire mai gli occhi.
1950,2089,[ITA],Perché no?
2131,2632,[ITA],Un cadavere... non è una bella vista.
3246,3399,[ITA],Oh...
3469,4290,[ITA],"Quando l'avremo superato,|farà troppo buio per vederci."
292,918,[SPA],Esta vez el recorrido es un poco más|largo que la otra vez.
975,1267,[SPA],Haré todo lo que pueda.
1295,1908,[SPA],"Hagas lo que hagas, no abras los ojos."
1950,2089,[SPA],¿Por qué no?
2131,2632,[SPA],Porque hay un muerto...|y la verdad es que no es muy agradable.
3246,3399,[SPA],Oh...
3469,4290,[SPA],"Una vez lo hayamos pasado, no se verá|nada porque todo está muy oscuro."
