Start Time,End Time,Lang ID,Text
2465,3105,[JPN],オ夕コン 人質を頼む
3204,3566,[JPN],君達は？
3608,4012,[JPN],俺達は乗らない
4012,4123,[JPN],？
4179,4624,[JPN],俺達はアレに乗る
4750,5878,[JPN],ウイルスが発動しなかった場合 海に沈める
2479,3105,[ENG],"Otacon, take care of the hostages."
3232,3566,[ENG],What about you guys?
3594,3970,[ENG],We got other arrangements...
3998,4137,[ENG],?
4193,4583,[ENG],There's our ride out of here.
4778,5836,[ENG],"Anyway, we're gonna have to sink|that thing if the virus doesn't work."
6046,6491,[ENG],I should be going with you.
7467,8177,[ENG],"You've got your job, we've got ours."
8512,9445,[ENG],You mean I'd only get in your way...
9585,9835,[ENG],Wrong.
9961,10657,[ENG],Only you can save those hostages. 
10727,10894,[ENG],Got it?
12134,12301,[ENG],Right.
12775,13596,[ENG],Listen. The two of you won't be|able to destroy that thing.
14266,15004,[ENG],Eliminate the enemy...|that's your only option.
21343,21579,[ENG],Hal...
22068,22332,[ENG],E.E....?
23015,23307,[ENG],Damn...!!
23336,23572,[ENG],Otacon!
23851,25035,[ENG],"Try to get as many hostages out as you |can. It's a short flight to the shore,"
25035,25759,[ENG],so don't worry about|overloading the Kamov.
28295,28657,[ENG],Leave it to me.
32363,32948,[ENG],I repeat! Personnel|in the upper levels...
32976,33589,[ENG],head for the evacuation|area immediately.
34788,35317,[ENG],"I'm counting on you, Otacon."
38452,39162,[ENG],Hal... I miss you...
39678,40388,[ENG],Hal... I miss you...
41921,42756,[ENG],I miss you... I miss you...
49862,50182,[ENG],You and me...
50475,50809,[ENG],we're the same...
2479,3105,[GER],"Otacon, kümmere Dich um die Geiseln."
3232,3566,[GER],Und Ihr?
3594,3970,[GER],Wir haben andere Pläne.
3998,4137,[GER],?
4193,4583,[GER],Da vorne ist unser Fluchtweg.
4778,5836,[GER],"Aber wenn der Virus nicht funktioniert,|müssen wir das Ding hier versenken."
6046,6491,[GER],Ich sollte mit Euch kommen.
7467,8177,[GER],"Du hast Deine Aufgabe, wir unsere."
8512,9445,[GER],"Du meinst, ich würde Euch nur|im Weg sein."
9585,9835,[GER],Falsch.
9961,10657,[GER],Nur Du kannst die Geiseln retten.
10727,10894,[GER],Verstanden?
12134,12301,[GER],Okay.
12775,13596,[GER],Hört mal. Ihr beide könnt|das Ding nicht zerstören.
14266,15004,[GER],Vernichtet den Feind. Das ist Eure|einzige Chance.
21343,21579,[GER],Hal.
22068,22332,[GER],E.E.?
23015,23307,[GER],Verdammt!!
23336,23572,[GER],Otacon!
