Start Time,End Time,Lang ID,Text
13318,13568,[ENG],Who goes there!
15979,16480,[ENG],"Oh, Shalashaska."
17122,17442,[ENG],Why are you here?
17484,17915,[ENG],We thought you were with the Colonel.
18153,18320,[ENG],What the...!
25690,26386,[ENG],The colonel will be joining you soon...
26526,26888,[ENG],Comrade...
13318,13568,[GER],Wer ist da?
15979,16480,[GER],"Oh, Shalashaska."
17122,17442,[GER],Was machst Du hier?
17470,17971,[GER],"Wir dachten, Du wärst beim Oberst."
18153,18320,[GER],Was zum - !
25690,26386,[GER],Der Oberst wird sehr bald bei Dir sein --
26526,26888,[GER],Kamerad.
13318,13568,[FRE],Qui va là ?
15979,16480,[FRE],"Oh, Shalashaska !"
17122,17442,[FRE],Que faites-vous ici ?
17484,17915,[FRE],Nous vous croyions avec le Colonel !
18153,18320,[FRE],Qu'est-ce que... !
25690,26386,[FRE],Le Colonel va bientôt te rejoindre... 
26526,26888,[FRE],Camarade...
13318,13568,[ITA],Chi va là?
15979,16480,[ITA],"Oh, Shalashaska."
17122,17442,[ITA],Perché sei qui?
17484,17915,[ITA],Pensavamo che tu fossi col Colonnello.
18153,18320,[ITA],Ma cosa #_ !
25690,26386,[ITA],Il colonnello arriverà presto...
26526,26888,[ITA],Compagno...
13318,13568,[SPA],¿Quién anda ahí?
15979,16480,[SPA],"Oh, Shalashaska."
17122,17442,[SPA],¿Por qué estás aquí?
17484,17915,[SPA],Pensábamos que estabas con el Coronel.
18153,18320,[SPA],¡Qué demonios...!
25690,26386,[SPA],El coronel se unirá pronto a nosotros...
26526,26888,[SPA],Compañero...
13332,13610,[JPN],誰だ！
15896,16620,[JPN],ああ あなたでしたか…|シャラシャーシカ？
17136,17957,[JPN],大佐と一緒じゃないんですか？|どうしてここへ？
18167,18334,[JPN],！？
25732,26916,[JPN],同志よ…大佐と共に沈め！
