Start Time,End Time,Lang ID,Text
14405,14809,[JPN],全て順調…
14851,15422,[JPN],予定通りです
24088,24937,[JPN],ええ 例のポイントです…
25021,25285,[JPN],はい
25342,26985,[JPN],サイファーでスネークの絵も抑えました
27250,28239,[JPN],明日の二ュースが楽しみです…
28323,29562,[JPN],…海兵隊の計画も海の藻屑と…
14419,15408,[ENG],"No problems... |proceeding as planned, sir."
24060,24909,[ENG],"...Yes, at the location we discussed..."
25007,26246,[ENG],Yes. I have photographic evidence of |Snake on the scene. 
26289,26943,[ENG],The Cypher was most useful...
27250,28211,[ENG],I look forward to tomorrow|morning's news flash...
28323,29521,[ENG],I would say the Marine Corps' plans|are on indefinite hold...
29591,30106,[ENG],"...Yes, of course,"
30246,30719,[ENG],Mr. President.
33603,34062,[ENG],SNAKE!!
14419,15408,[GER],"Keine Probleme.|Alles verläuft nach Plan, Sir."
24060,24909,[GER],"Ja, an dem vereinbarten Ort."
25007,26246,[GER],"Ja. Ich habe Fotos, die beweisen,|daß Snake vor Ort ist."
26289,26943,[GER],Die Cypher war sehr hilfreich.
27250,28211,[GER],Ich freu' mich schon auf|die morgigen Schlagzeilen.
28323,29521,[GER],"Ich denke, die Pläne des Marinekorps|liegen vorerst auf Eis."
29591,30106,[GER],"Ja, natürlich,"
30246,30719,[GER],Herr Präsident.
33603,34062,[GER],SNAKE!!!
14419,15408,[FRE],"Aucun problème... tout se déroule |comme prévu, Monsieur."
24060,24909,[FRE],"... oui, à l'endroit|dont nous avons parlé..."
25007,26246,[FRE],J'ai des preuves photographiques|de la présence de Snake sur les lieux.
26289,26943,[FRE],Le CYPHER nous a été très utile...
27250,28211,[FRE],J'ai hâte de voir les infos demain matin...
28254,29298,[FRE],Les plans des marines risquent|d'être suspendus pendant une période
29298,29548,[FRE],indéterminée...
29591,30106,[FRE],"...Oui, bien sûr,"
30246,30719,[FRE],Monsieur le Président.
33603,34062,[FRE],SNAKE !!
14419,15408,[ITA],"Nessun problema... tutto procede|secondo i piani, signore."
24060,24909,[ITA],"...sì, al punto di cui parlavamo..."
25007,26246,[ITA],Sì. Ho prove fotografiche della presenza|di Snake a bordo della nave.
26289,26943,[ITA],Il Cypher è stato utilissimo...
27250,28211,[ITA],Non vedo l'ora di vedere il telegiornale|domattina...
28323,29521,[ITA],Direi che i piani dei Marines sono stati|fermati per un bel po'...
29591,30705,[ITA],"...certo, naturalmente signor Presidente."
33603,34062,[ITA],SNAKE!!
14419,15408,[SPA],"Ningún problema... todo marcha como|estaba planeado, Señor."
24060,24909,[SPA],"... sí, en la posición que dijimos..."
25007,26246,[SPA],Sí. Tengo pruebas fotográficas de|Snake en la escena. 
26289,26943,[SPA],El Cypher fue muy útil...
27250,28211,[SPA],Tengo ganas de ver las últimas|noticias mañana por la mañana...
28323,29521,[SPA],Yo diría que los planes del Cuerpo de|Marines están en espera indefinida...
29591,30106,[SPA],"... Sí, por supuesto,"
30246,30719,[SPA],Sr. Presidente.
33603,34062,[SPA],¡¡SNAKE!!
29591,30148,[JPN],ええ
30274,30775,[JPN],…大統領…
33603,34048,[JPN],スネーク！！
