Start Time,End Time,Lang ID,Text
571,738,[ENG],I'm --
1434,1935,[ENG],Just take care of those bombs for now.
2647,3427,[ENG],What about you? They could|be back in this area soon.
5085,5711,[ENG],I'll hide out in this pantry for a while.
6199,6742,[ENG],"If I lock the door, it should be all right."
6993,7801,[ENG],"Plenty of food in here too, so you|won't need to worry about me."
7996,8734,[ENG],I'll give you instructions|by Codec from here.
9766,10072,[ENG],Good luck -- kid.
11103,11883,[ENG],Bomb disposal is a face-off|with your own mortality.
11911,12426,[ENG],Don't let the fear get to you.
12733,13164,[ENG],"When you give in to fear,"
13277,13639,[ENG],the darkness comes...
571,738,[GER],Ich -
1434,1935,[GER],Kümmer Dich jetzt einfach|um die Bomben.
2647,3427,[GER],Was ist mit Dir? Sie könnten|schon bald zurück sein.
5085,5711,[GER],Ich verstecke mich erst mal hier|im Vorratsraum.
6199,6742,[GER],"Wenn ich abschließe, sollte es|keine Probleme geben."
6993,7801,[GER],"Aasreichends Essen ist auch da,|also mach Dir um mich keine Sorgen."
7996,8734,[GER],Ich gebe Dir von hier aus|Anweisungen über Codec.
9766,10072,[GER],"Viel Glück, mein Junge."
11103,11883,[GER],"Bombenräumen ist ein Job, bei|dem man dem Tod ins Auge sieht."
11911,12426,[GER],Laß Dich nicht von Deiner|Angst überwältigen.
12733,13164,[GER],"Wenn Du die Angst siegen läßt,"
13277,13639,[GER],erwartet Dich die Finsternis.
571,738,[FRE],Je --
1421,1978,[FRE],"Occupe-toi de ces bombes, |pour l'instant !"
2647,3427,[FRE],Et toi ? Ils risquent de revenir |dans cette zone.
5085,5711,[FRE],Je me cacherai un moment|dans ce garde-manger.
6199,6742,[FRE],"Si je verrouille la porte,|je serai en sûreté."
6938,7885,[FRE],Il y a plein de choses à manger en plus.|Ne t'inquiètè pour moi !
7996,8734,[FRE],"Je te transmettrai mes instructions |d'ici, par Codec."
9766,10072,[FRE],"Bonne chance, petit !"
11034,11605,[FRE],Le désamorçage des bombes |s'apparente à une confrontation
11605,11897,[FRE],de l'homme à sa mortalité.
11911,12426,[FRE],Ne laisse pas la peur te paralyser !
12733,13791,[FRE],"Si tu cédes à la peur,|tu sombreras dans les ténèbres..."
571,738,[ITA],Io #_
1434,1935,[ITA],Per il momento pensa solo a|quelle bombe.
2647,3427,[ITA],E tu che farai? Il nemico potrebbe|tornare presto in quest'area.
5085,5711,[ITA],Per il momento mi nasconderò|in questa cambusa.
6199,6742,[ITA],Se mi chiudo dentro dovrei essere|al sicuro.
6993,7801,[ITA],"E i viveri non mancano, quindi non|dovrete preoccuparvi di me."
7996,8734,[ITA],Vi darò istruzioni in Codec da qui.
9766,10072,[ITA],Buona fortuna.
11103,11883,[ITA],Disinnescare una bomba è come|guardare in faccia la morte.
11911,12426,[ITA],Non lasciarti prendere dalla paura.
12733,13164,[ITA],"Se soccombi alla paura,"
13277,13639,[ITA],è finta.
571,738,[SPA],Yo soy...
1434,1935,[SPA],"Por ahora, preocúpate de esas bombas."
2647,3427,[SPA],¿Y tú? Puede que vuelvan a esta zona.
5085,5711,[SPA],Me esconderé en esta despensa|durante un rato.
6199,6742,[SPA],"Si cierro la puerta, estaré a salvo."
6993,7801,[SPA],"Además hay mucha comida, con lo cual|no os deberéis de preocupar por mí."
7996,8734,[SPA],Os daré las instrucciones a |través del Codec desde aquí.
9766,10072,[SPA],"Buena suerte, chaval."
11103,11883,[SPA],Desactivar explosivos es un encuentro|cara a cara con la propia mortalidad.
11911,12426,[SPA],No permitas que el miedo|se apodere de ti.
12733,13164,[SPA],"Cuando el miedo vence,"
13277,13639,[SPA],reina la oscuridad...
585,780,[JPN],俺は…
1421,2020,[JPN],まあいい 爆弾を頼む…
2633,3468,[JPN],あんたはどうする？ じき|ここにも敵兵が戻ってくる
5043,5809,[JPN],この貯蔵庫にしばらく身を隠しておく
6171,6797,[JPN],中から鍵をかければ安全だろう
6965,7842,[JPN],食料もたくさんあるしな|私のことは心配せんでいい
8066,8776,[JPN],ここから無線機で指示を出す
9752,10128,[JPN],がんばれよ…若いの
11089,12510,[JPN],爆弾解体は己との勝負だ|恐怖に飲まれるな
12719,13680,[JPN],恐怖に屈した時 闇に引き込まれる…
