Start Time,End Time,Lang ID,Text
905,1350,[JPN],僕を恨んでるんじゃ？
1588,1796,[JPN],私#－
2089,2785,[JPN],お兄ちゃんを困らせるつもりなんか…
3246,3928,[JPN],苦しめるつもりなんか なかった
4304,4903,[JPN],アーセナルに関わったのも
5043,5892,[JPN],…お兄ちゃんの歩いた道をなぞって
6032,6658,[JPN],お兄ちゃんに近づきたかったから
7188,8163,[JPN],振り向いてほしかったの お兄ちゃんに
919,1253,[ENG],You don't hate me?
1588,1838,[ENG],Never...
2103,2813,[ENG],I never wanted to get in your way...
3246,4040,[ENG],I never wanted to hurt you...
4318,5000,[ENG],I thought that with Arsenal...
5126,5892,[ENG],if I followed in your footsteps...
6046,6575,[ENG],I could be... closer.
7202,8121,[ENG],I just wanted you to look at me...
8233,8595,[ENG],look at me as...
8916,9208,[ENG],as a woman.
9390,9626,[ENG],E.E....
9780,10351,[ENG],I could never do that...
10365,10810,[ENG],Don't be so honest.
11298,11771,[ENG],It ...hurts...
11953,12217,[ENG],Sorry...
12524,12760,[ENG],Can I...
12998,13680,[ENG],can I ask you one last favor...?
13722,13889,[ENG],Sure...
14182,14460,[ENG],Call me...
14614,14836,[ENG],call me...
15046,15268,[ENG],"""Emma."""
15436,15631,[ENG],What...?
15715,16425,[ENG],Please call me... Emma.
919,1253,[GER],Du haßt mich nicht?
1588,1838,[GER],Nie.
2103,2813,[GER],Ich wollte Dir nicht im Weg stehen.
3246,4040,[GER],Ich wollte Dich nie verletzen.
4318,5000,[GER],"Ich dachte, mit Arsenal"
5126,5892,[GER],wenn ich in Deinen Fußstapfen folgte
6046,6575,[GER],könnte ich Dir näher sein.
7202,8121,[GER],"Ich wollte nur, daß Du mich als,"
8233,8595,[GER],"Du mich als,"
8916,9208,[GER],Frau siehst.
9390,9626,[GER],E.E.
9780,10351,[GER],das könnte ich nie.
10365,10810,[GER],Sei nicht so ehrlich.
11298,11771,[GER],Das -- tut weh.
11953,12217,[GER],Tut mir leid.
12524,12760,[GER],Darf ich
12998,13680,[GER],darf ich Dich noch um einen letzten|Gefallen bitten?
13722,13889,[GER],Natürlich.
14182,14460,[GER],"Nenn mich,"
14614,14836,[GER],nenn mich --
15046,15268,[GER],"""Emma""."
15436,15631,[GER],Wie bitte?
15715,16425,[GER],Bitte nenn mich Emma.
919,1253,[FRE],Tu ne me détestes pas ?
1588,1838,[FRE],Jamais de la vie...
2103,2813,[FRE],"Je n'ai jamais souhaité te faire du tort,"
3246,4040,[FRE],ni te blesser...
4318,5000,[FRE],"Je pensais qu'en me lançant|dans le projet de l'Arsenal,"
5126,5892,[FRE],"en suivant ton exemple,|"
6046,6575,[FRE],je me rapprocherais de toi...
7202,8121,[FRE],"Tout ce que je voulais,"
8233,8595,[FRE],c'est que tu me vois comme...
8916,9208,[FRE],une femme...
9390,9626,[FRE],E.E....
9780,10351,[FRE],Tu sais bien que c'est impossible...
10365,10810,[FRE],Arrête !
11298,11771,[FRE],Toute vérité n'est pas bonne à dire...
11953,12217,[FRE],Je suis désolé...
12524,12760,[FRE],Est-ce que tu pourrais
12998,13680,[FRE],me faire une dernière faveur ?
13722,13889,[FRE],Bien sûr...
14182,14460,[FRE],Appelle-moi...
14614,14836,[FRE],appelle-moi...
15046,15268,[FRE],"""Emma."""
15436,15631,[FRE],Quoi ?
15715,16425,[FRE],Je te demande de m'appeler... Emma.
919,1253,[ITA],Allora non mi odi?
1588,1838,[ITA],Mai... 
2103,2813,[ITA],Non ho mai voluto esserti d'intralcio...
3246,4040,[ITA],farti del male...
4318,5000,[ITA],Pensavo che se con l'Arsenal...
5126,5892,[ITA],se avessi seguito i tuoi passi...
6046,6575,[ITA],ti sarei potuta essere... vicina.
7202,8121,[ITA],Volevo solo che tu mi vedessi...
8233,8595,[ITA],mi vedessi come...
8916,9208,[ITA],una donna.
9390,9626,[ITA],E.E....
9780,10351,[ITA],non potrei mai fare questo...
10365,10810,[ITA],Non essere così onesto.
11298,11771,[ITA],Mi fai... male...
11953,12217,[ITA],Scusami...
12524,12760,[ITA],Posso...
12998,13680,[ITA],posso chiederti un ultimo favore...?
13722,13889,[ITA],Certo...
14182,14460,[ITA],Chiamami...
14614,14836,[ITA],chiamami...
15046,15268,[ITA],"""Emma""."
15436,15631,[ITA],Come...?
15715,16425,[ITA],Ti prego... chiamami Emma.
919,1253,[SPA],¿No me odias?
1588,1838,[SPA],Nunca...
2103,2813,[SPA],nunca quise interferir en tu camino...
3246,4040,[SPA],nunca quise hacerte daño...
4318,5000,[SPA],pensé que si colaboraba en|el proyecto del Arsenal...
5126,6574,[SPA],si seguía tus pasos...|podría estar más cerca... de ti.
7202,8595,[SPA],Sólo quería que me miraras como...
8916,9208,[SPA],una mujer.
9390,9626,[SPA],E.E....
9780,10351,[SPA],nunca podría hacerlo...
10365,10810,[SPA],No seas tan sincero.
11298,11771,[SPA],La verdad... duele.
11953,12217,[SPA],Lo siento...
12524,12760,[SPA],¿Puedo...
12998,13680,[SPA],pedirte un último favor...?
13722,13930,[SPA],Por supuesto...
14182,14460,[SPA],Llámame...
14614,14836,[SPA],"llámame,"
15046,15268,[SPA],"""Emma""."
15436,15631,[SPA],¿Qué...?
15715,16425,[SPA],"Por favor, llámame Emma."
8205,9208,[JPN],…1人の女として
9376,9626,[JPN],EE…
9780,10323,[JPN],…それはできない
10351,10991,[JPN],そんなに正直に否定しないで…
11284,11771,[JPN],…つらい…
11967,12203,[JPN],わるかった
12483,12803,[JPN],最後に#ー
12928,13680,[JPN],お願い聞いてくれる？
13709,13917,[JPN],何？
14196,14460,[JPN],名前
14586,14892,[JPN],呼んでくれる
15032,15324,[JPN],エマって
15450,15603,[JPN],え？
15687,16411,[JPN],私をエマって呼んで…
