Start Time,End Time,Lang ID,Text
13,1141,[GER],Die Menschheit wird zurückfallen|in das endlose Wettrüsten
1142,1713,[GER],"des letzten Jahrhunderts, "
1727,2730,[GER],"und wir können es uns nicht erlauben,|nochmal russisches Roulette zu spielen."
2800,4039,[GER],Dieser Metal Gear RAY hier soll|diese Möglichkeit verhindern.
27,779,[ENG],The human race is about|to slide back into the
780,1574,[ENG],"endless arms race|of that last century,"
1727,2730,[ENG],and we cannot afford to play|that Russian Roulette again.
2814,3385,[ENG],The Metal Gear RAY|you see#－ 
3385,3998,[ENG],is here to prevent|that possibility.
27,779,[SPA],"La historia se repite, y la raza humana |volverá a ser testigo de otra "
780,1574,[SPA],carrera armamentística como la que |vivimos el siglo pasado.
1727,2730,[SPA],No podemos permitirnos jugar |a la Ruleta Rusa de nuevo. 
2814,4040,[SPA],"El Metal Gear RAY que veis aquí, |se ocupará de evitar que eso ocurra. "
41,862,[FRE],L'espèce humaine s'apprête|à se relancer dans la folle course
863,1559,[FRE],aux armements du siècle dernier.
1713,2479,[FRE],Nous ne pouvons nous permettre|de jouer une nouvelle fois
2479,2729,[FRE],à la roulette russe.
2814,3385,[FRE],Le Metal Gear RAY que vous avez |devant vous
3385,3998,[FRE],est là pour nous protéger d'une telle |éventualité.
41,779,[ITA],L'umanità sta per regredire alla corsa |senza fine 
780,1574,[ITA],agli armamenti del secolo scorso
1727,2730,[ITA],e non possiamo permetterci di giocare |di nuovo alla roulette russa.
2814,3984,[ITA],Il Metal Gear RAY che vedete qui |serve a prevenire questo rischio.
55,1239,[JPN],旧世紀の 愚かで際限のない核軍拡の時代に
1295,2228,[JPN],人類は再び立ち戻ろうとしている
2354,3189,[JPN],あの悪夢を甦らせてはならない
3315,4680,[JPN],そのために今 諸君の前に|このメ夕ルギア#{RAY、レイ}#がある
