Start Time,End Time,Lang ID,Text
250,612,[ENG],The Patriots --
975,1796,[ENG],even I don't know who the|actual members are. 
1839,2786,[ENG],"Are they financial, political, |or military leaders?"
3427,4151,[ENG],No one knows who|the Patriots really are.
4374,5056,[ENG],Even my instructions |come from a cut-out.
5419,5809,[ENG],All I've been told is that 
5809,6784,[ENG],every key decision is made by |a group of twelve men
6882,7467,[ENG],known as the Wisemen's Committee.
7857,8428,[ENG],Your Office...? The White House...?
8498,9361,[ENG],Merely puppets. Pawns in a game.
9724,10169,[ENG],"By pledging my loyalty, "
10184,11312,[ENG],an insignificant son of a senator|was awarded the Presidency.
11424,11577,[ENG],Hm.
11772,12426,[ENG],"Of course, that wasn't the|only price I had to pay..."
12622,12914,[ENG],What do you mean?
12956,14293,[ENG],"Even if a pawn becomes a queen, |it is still just a playing piece..."
14921,15701,[ENG],I wanted to leave my|own mark in history.
15840,16299,[ENG],But my ambitions were... 
16495,16815,[ENG],...?
17205,17664,[ENG],You'll understand someday...
250,612,[GER],Die Patriots --
975,1796,[GER],"selbst ich weiß nicht, wer eigentlich |dazugehört."
1839,2786,[GER],"Sind es finanzielle, politische oder|militärische Führungskräfte?"
3427,4151,[GER],"Niemand weiß, wer die Patriots sind."
4360,5140,[GER],Selbst meine Anweisungen können nicht|zurückverfolgt werden.
5419,5809,[GER],"Mir wurde nur gesagt,"
5809,6784,[GER],dass alle wichtigen Entscheidungen von|zwölf Männern getroffen werden --
6882,7467,[GER],dem Rat der Weisen.
7857,8428,[GER],Ihr Office? Das Weiße Haus?
8498,9361,[GER],Marionetten. Nichts als Schachfiguren.
9724,10169,[GER],"Ich schwor ihnen Treue,"
10184,11312,[GER],und so gelangte ein unbedeutender |Sohn eines Senators ins Präsidentenamt.
11424,11577,[GER],Hm.
11772,12426,[GER],"Natürlich war das nicht der einzige|Preis, den ich zu zahlen hatte."
12622,12914,[GER],Was soll das heißen?
12956,13610,[GER],"Auch wenn ein Bauer zur Dame wird, "
13695,14447,[GER],ist er dennoch nichts weiter|als eine Schachfigur.
14921,15701,[GER],Ich wollte in die Geschichtsbücher|eingehen.
15840,16299,[GER],Aber mein Ehrgeiz wurde.
16495,16815,[GER],?
17205,17664,[GER],Eines Tages wirst Du es verstehen.
250,612,[FRE],Les Patriotes --
975,1796,[FRE],Moi-même j'ignore qui ils sont.
1839,2786,[FRE],"Leurs dirigeants contrôlent-ils le milieu|financier, politique ou militaire ?"
3427,4151,[FRE],Personne ne connaît leur véritable |identité.
4374,5056,[FRE],Mes propres instructions sont |transmises par un homme de paille...
5419,5809,[FRE],"Tout ce que je sais,"
5809,6784,[FRE],c'est que leurs principales décisions |sont prises par un groupe
6882,7467,[FRE],de douze hommes répondant|au nom de Comité des sages....
7857,8428,[FRE],Et votre bureau ? La Maison-Blanche ?
8498,9361,[FRE],"Elle n'est composée|que de pantins, de simples pions !"
9724,10169,[FRE],"En échange de mon serment |de loyauté,"
10184,11312,[FRE],"j'ai accédé á la présidence, moi, |simple fils de sénateur."
11424,11577,[FRE],Hm.
11772,12426,[FRE],"Mais ce poste m'a coûté cher, |croyez-moi..."
12622,12914,[FRE],Que voulez-vous dire ?
12956,14293,[FRE],"Tout pion, qu'il monte en grade ou non, |n'en reste pas moins un pion..."
14921,15701,[FRE],"Je voulais laisser ma marque |dans l'Histoire,"
15840,16299,[FRE],mais mon ambition...
16495,16815,[FRE],...?
17205,17664,[FRE],"Un jour, vous comprendrez..."
250,612,[ITA],I Patriots #_
975,1796,[ITA],neppure io so chi siano veramente.
1839,2786,[ITA],"Sono leader del mondo della finanza, |della politica o delle forze armate?"
3427,4151,[ITA],Nessuno sa chi siano veramente|i Patriots.
4374,5056,[ITA],Anche le mie istruzioni sono|una semplice copertura.
5419,5809,[ITA],Mi hanno detto solo
5809,6784,[ITA],"che le massime decisioni vengono prese|da un gruppo di dodici uomini,"
6882,7467,[ITA],il cosiddetto Comitato dei Saggi.
7857,8428,[ITA],"E il suo ufficio, signore?|La Casa Bianca allora...?"
8498,9361,[ITA],Semplici burattini. Pedine da gioco.
9724,10169,[ITA],"Giurando fedeltà io,"
10184,11312,[ITA],"il figlio insignificante di un senatore,|sono diventato Presidente."
11424,11577,[ITA],Hm.
