Start Time,End Time,Lang ID,Text
0,821,[FRE],"Aux dires de certains, |l'importance stratégique"
821,1865,[FRE],des porte-avions sera réduite|par l'avènement du RAY.
1922,2911,[FRE],Il est clair que la Marine|est opposée à ce projet.
2995,3649,[FRE],"Les personnalités de la Marine|font pression,"
3664,4123,[FRE],surtout celles du secteur |des sous-marins
4123,4596,[FRE],et des avions.
13,751,[ENG],Some say that the|strategic importance of
752,1253,[ENG],aircraft carriers|will be reduced
1253,1838,[ENG],by the completion of RAY. 
1922,2339,[ENG],The opposition|from the Navy
2340,2869,[ENG],is an undeniable fact. 
2995,3649,[ENG],"There is a lot of pressure |from Navy brass,"
3664,4123,[ENG],especially those with|submarine
4123,4596,[ENG],and air background.
13,1252,[GER],"Es heißt, Flugzeugträger würden|durch die Vollendung von RAY"
1253,1893,[GER],an strategischer|Bedeutung verlieren.
1922,2939,[GER],Der Widerstand der Marine|ist offensichtlich.
2967,4151,[GER],Hohe Marineoffiziere -- vor allem solche|mit U-Boot- und Fliegerhintergrund --
4151,4680,[GER],üben starken Druck aus.
13,1239,[ITA],"A detta di alcuni, l'importanza strategica |delle portaerei  si ridurrà "
1239,1824,[ITA],con l'avvento del RAY.
1922,2855,[ITA],È innegabile che la Marina si oppone |a questa mossa.
2995,3649,[ITA],"I massimi vertici militari,"
3664,4123,[ITA],specialmente per quanto riguarda 
4123,4596,[ITA],"sottomarini e capacità aerea, |si oppongono al progetto."
13,904,[SPA],"Algún día, la importancia |estratégica de los "
919,1852,[SPA],portaaviones perderá su supremacía |tras la finalización del RAY. 
1936,2925,[SPA],Sin duda habrá enfrentamientos |con la Marina.
2995,3649,[SPA],"Muchos altos mandos de la |Marina, especialmente "
3664,4123,[SPA],"los escuadrones de |submarinos y aviones, "
4123,4596,[SPA],se oponen a nuestras actividades...
41,1643,[JPN],この#{RAY、レイ}#が完成すれば 空母の|戦略的価値が下がるという声もある
1727,2507,[JPN],海軍から反発があるのも事実である
2647,4137,[JPN],#{航空要員、エヴィエイ夕ー}#や#{潜水艦乗り、サブマリーナー}#出身の|海軍幹部からの圧力もある
