Start Time,End Time,Lang ID,Text
0,654,[GER],Wir begannen die Entwicklung|von Metal Gear RAY
654,1573,[GER],als Gegenmaßnahme gegen diese|Raubkopien von Waffensystemen.
1616,2493,[GER],"Das einzige, was einem Metal Gear|standhalten kann,"
2493,3175,[GER],ist natürlich ein|anderer Metal Gear.
13,653,[ENG],We initiated development|of Metal Gear RAY
654,1517,[ENG],as a countermeasure to|these pirated weapons forces.
1602,2284,[ENG],The only thing that can|stand up to a Metal Gear is
2284,2952,[ENG],of course#－|another Metal Gear.
13,653,[FRE],Nous avons donc décidé|de développer le Metal Gear RAY
654,1517,[FRE],pour contrer tous ces |armements piratés.
1602,2410,[FRE],"Il faut un Metal Gear pour |battre un autre Metal Gear,"
2410,2981,[FRE],vous l'aurez compris.
13,653,[ITA],Abbiamo avviato lo sviluppo del |Metal Gear RAY
654,1517,[ITA],come contromisura per questi modelli |pirata.
1602,2284,[ITA],"L'unica arma in grado di eguagliare un |Metal Gear è,"
2284,2952,[ITA],"naturalmente, un altro |Metal Gear, non un'imitazione."
13,653,[SPA],El proyecto del Metal Gear RAY 
654,1517,[SPA],fue desarrollado para combatir |esas armas piratas.
1602,2995,[SPA],Lo único que puede detener a un |Metal Gear es otro Metal Gear. 
83,1462,[JPN],そこで 我々はメ夕ルギアの|亜種に対する迎撃兵器として
1546,2423,[JPN],このメ夕ルギア#{RAY、レイ}#を開発した
2647,3761,[JPN],メ夕ルギアに対抗できるのは|メ夕ルギアだけだ
