Start Time,End Time,Lang ID,Text
69,877,[JPN],同じメ夕ルギアの名を持つプロジェクトでも
905,1949,[JPN],海軍で進行中のあの計画とは違う
2006,3259,[JPN],アレは核軍拡をさらに際限なく|促進するプロジェクトだ
181,794,[GER],"Unser Projekt ist|nicht das einzige,"
794,1546,[GER],das sich mit der Entwicklung|von Metal Gear befaßt.
1560,2590,[GER],Aber es unterscheidet sich|grundlegend vom Projekt der Marine.
2605,3315,[GER],Ihr Projekt wird das|unkontrollierte Feuer
3315,4290,[GER],des nuklearen Rüstungswettlaufs|weiter anfachen.
208,918,[ENG],Ours is not the only|military project
919,1490,[ENG],"devoted to Metal Gear|development, "
1532,2131,[ENG],but it cannot be more|different in nature
2131,2548,[ENG],from the Navy's.
2633,3232,[ENG],Theirs is a program|that will add fuel 
3232,4165,[ENG],to the uncontrolled fire|of nuclear proliferation. 
208,918,[FRE],Notre projet militaire n'est pas le seul
919,1490,[FRE],"qui s'attache à |développer le Metal Gear,"
1532,2131,[FRE],mais il n'a rien de commun
2131,2548,[FRE],avec celui de la Marine.|
2633,3566,[FRE],Le programme de cell-ci|va ajouter de l'huile sur le feu
3566,4262,[FRE],de la prolifération |nucléaire incontrôlée.
208,1475,[ITA],Il nostro non è il solo progetto militare |dedicato allo sviluppo del Metal Gear
1532,2535,[ITA],e sicuramente non sarà molto diverso |da quello della Marina.
2633,3232,[ITA],Il loro è un programma che |alimenterà il fuoco 
3232,4165,[ITA],incontrollato della proliferazione nucleare.
208,918,[SPA],El nuestro no es el único |proyecto militar que está 
919,1490,[SPA],"desarrollando un Metal Gear, "
1532,2521,[SPA],pero es muy distinto al |proyecto de la Marina.
2633,3232,[SPA],Su proyecto sólo contribuirá |
3232,4165,[SPA],a la proliferación incontrolada |de armas nucleares. 
