Start Time,End Time,Lang ID,Text
0,543,[GER],Bleibt nicht auf|der Stelle stehen!
543,1643,[GER],"Ihr seid hier, um einen Auftrag zu|erfüllen, und das heißt vorrücken."
1657,2855,[GER],"Stolz darauf sein, ein Marine zu sein und|immer daran denken, was das bedeutet."
2883,4053,[GER],"Nur wer zu Risiken bereit ist,|kann einen Sieg erringen."
13,472,[ENG],Don't stay on the|same ground!
473,1030,[ENG],"You are here to|complete a mission,"
1072,1643,[ENG],and that means|moving forward.
1671,2242,[ENG],"Take pride in being|a Marine,"
2256,2785,[ENG],and remember|what that means.
2883,3537,[ENG],Only those who are |willing to take risks 
3580,4053,[ENG],can achieve victory.
13,472,[FRE],Ne restez pas au même endroit !
473,1030,[FRE],Vous avez une mission |à remplir !
1072,1643,[FRE],"Pour la mener à bien, |il va falloir aller de l'avant."
1671,2242,[FRE],Soyez fiers|d'être des marines
2256,2785,[FRE],et n'oubliez pas|ce que cela implique.
2883,3551,[FRE],La victoire appartient 
3580,4053,[FRE],aux audacieux !
13,472,[ITA],Non rimanete nello stesso punto!
473,1030,[ITA],"Siete qui per completare una missione, "
1072,1643,[ITA],quindi portatevi avanti.
1671,2771,[ITA],Siate fieri di essere dei Marines |e ricordatevi cosa significa.
2883,4039,[ITA],Solo chi  è disposto a correre |rischi può conquistare la vittoria.
13,472,[SPA],¡No os quedéis quietos!
473,1030,[SPA],"Tenéis una misión|que cumplir,"
1072,1643,[SPA],seguid hacia delante.
1671,2242,[SPA],Sentíos orgullosos|de ser Marines
2256,2785,[SPA],y recordad lo |que eso significa.
2842,4081,[SPA],"Sólo aquellos que están dispuestos|a arriesgar, podrán ganar."
27,570,[JPN],同じ所を往復するな!
766,1351,[JPN],それでは任務は決して遂行できない
1574,2395,[JPN],諸君は任務を果たすためにここにいる
2633,3204,[JPN],栄光ある海兵隊員として
3301,3844,[JPN],その誇りを忘れてはいけない
4054,5293,[JPN],たゆまぬ前進をなす者のみが|勝利を手にすることができるのだ
