Start Time,End Time,Lang ID,Text
236,528,[ENG],A skinny guy. 
599,905,[ENG],He went in with us...
1170,1392,[ENG],Where is he?
1421,1922,[ENG],I haven't seen him since that skirmish.
1936,2172,[ENG],Was he killed?
2187,2800,[ENG],I don't think so.|I didn't find his body.
2828,3050,[ENG],I see...
3078,4108,[ENG],They told me he was the security |systems architect for the Big Shell.
4137,4680,[ENG],Why would they take a civilian along?
4736,5418,[ENG],Everything in this structure|is computer-controlled.
5475,6241,[ENG],He was supposed to get us past|all the security measures.
6352,6825,[ENG],I never heard anything about that.
6965,7382,[ENG],He had official orders with him.
7676,7843,[ENG],...
7871,8261,[ENG],We'll leave that for later.
8317,9166,[ENG],"Right now, we need to figure out|how to deal with all the bombs."
9348,9612,[ENG],But there's no one left...
9613,10142,[ENG],from the SEAL's EOD (Explosive|Ordnance Disposal) squad.
10170,10852,[ENG],Yep. So we have to do it ourselves.
10894,11465,[ENG],But I've never defused a bomb before...
11563,11827,[ENG],Hold on a sec.
11911,12482,[ENG],Off to confer with the CO again?
236,528,[GER],Ein dünner Typ.
599,905,[GER],Er ging mit uns rein.
1170,1392,[GER],Wo ist er?
1421,1922,[GER],Ich habe ihn seit dem Scharmützel|nicht mehr gesehen.
1936,2172,[GER],Wurde er getötet?
2187,2800,[GER],Ich glaube nicht. Ich habe nirgendwo|seinen Leichnam gesehen.
2828,3050,[GER],Verstehe.
3065,3803,[GER],"Mir wurde gesagt, daß er|die Sicherheitssysteme"
3803,4123,[GER],für die Big Shell entwickelt hat.
4137,4680,[GER],Warum sollten sie einen Zivilisten|mitbringen?
4736,5418,[GER],Alles hier ist rechnergesteuert.
5475,6241,[GER],Er sollte uns an den ganzen |Sicherheitsmaßnahmen vorbeibringen.
6352,6825,[GER],Davon habe ich nichts gehört.
6965,7382,[GER],Er hatte offizielle Befehle bei sich.
7676,7843,[GER],
7871,8261,[GER],Lassen wir das erst mal beiseite.
8317,9166,[GER],"Im Moment müssen wir überlegen,|was wir mit all den Bomben anfangen."
9348,10156,[GER],Aber es ist niemand vom|Räumungskommando der SEALs übrig.
10170,10852,[GER],Ja. Wir müssen also selbst ran.
10894,11465,[GER],Aber ich habe noch nie eine Bombe|entschärft.
11563,11827,[GER],Einen Moment.
11911,12537,[GER],Mußt Du erst wieder mit Deinem|Kommandeur sprechen?
236,528,[FRE],Un type maigre.
599,905,[FRE],Il nous accompagnait...
1170,1392,[FRE],Où est-il ?
1421,1922,[FRE],Je ne l'ai plus vu depuis |cette échauffourée !
1936,2172,[FRE],Il s'est fait tuer ?
2187,2800,[FRE],"Je ne crois pas. En tout cas,|je n'ai pas vu de cadavre..."
2828,3050,[FRE],Je vois...
3051,3845,[FRE],On m'a dit qu'il était à l'origine|du système de sécurité
3845,4123,[FRE],de la Big Shell.
4137,4680,[FRE],Pourquoi s'embarrasser d'un civil ?
4736,5418,[FRE],"Tout est contrôlé par ordinateur, |dans cette structure."
5475,6241,[FRE],Il était censé nous faire franchir|tous les barrages de sécurité.
6352,6825,[FRE],Jamais entendu parler de ça !
6965,7382,[FRE],Il avait les documents officiels sur lui.
7676,7843,[FRE],...
7871,8261,[FRE],On verra ça plus tard.
8275,8999,[FRE],"Pour l'instant, il faut qu'on trouve|un moyen de régler le problème"
9000,9236,[FRE],des bombes !
9320,10155,[FRE],Mais il n'y a plus un seul membre|de l'équipe de déminage SEAL...
10170,10852,[FRE],Exact ! On va devoir s'en charger !
10894,11465,[FRE],Je n'ai encore jamais désamorcé |une bombe...
11563,11827,[FRE],Une seconde.
11911,12482,[FRE],Tu vas encore discutailler|avec ton chef ?
236,528,[ITA],Un tipo magrolino.
599,905,[ITA],Era venuto con noi...
1170,1392,[ITA],E dov'è ora?
1421,1922,[ITA],Non lo vedo da quello scontro.
1936,2172,[ITA],È rimasto ucciso?
2187,2800,[ITA],Non mi pare.|Non ho trovato nessun cadavere.
2828,3050,[ITA],Capisco...
