Start Time,End Time,Lang ID,Text
278,1072,[ENG],I remembered my brother giving|me a piggyback ride...
1351,2033,[ENG],I was sleeping with my ear|against his back...
2131,2479,[ENG],I could hear his heartbeat...
2842,3259,[ENG],Sounds like you were close.
3329,3955,[ENG],We were... back then.
4304,5279,[ENG],We were stepchildren in our|parent's second marriages.
5489,6492,[ENG],"Wherever my brother went,|I used to tag along..."
6882,7481,[ENG],"My brother didn't have|any close friends,"
7495,7982,[ENG],so he used to take care of me.
8192,9027,[ENG],We both wanted to be loved so much...
9209,9835,[ENG],so much that we used to pretend...
10128,10336,[ENG],Pretend?
10518,11033,[ENG],"Yeah... we used to play ""House."""
11117,12036,[ENG],My brother was the husband|and I was the wife.
12301,13318,[ENG],But it was always just make believe...|we were only kids.
13834,14182,[ENG],You know what I mean?
14280,15129,[ENG],I never had a family... but I think|I know what you mean.
278,1072,[JPN],お兄ちゃんの背中でよく眠ってた…
1365,1838,[JPN],…背中に耳を当てて
1950,2744,[JPN],いつもお兄ちゃんの鼓動を聞いてた
2911,3273,[JPN],仲がよかったんだな？
3315,3496,[JPN],ええ…
3719,4136,[JPN],…昔の話…
4332,5321,[JPN],私たち 両親が再婚した時の連れ子なの
278,1072,[GER],"Ich habe daran gedacht, wie mich|mein Bruder Huckepack trug."
1351,2033,[GER],"Ich schlief, mein Ohr an seinen Rücken|geschmiegt."
2131,2479,[GER],Ich konnte seinen Herzschlag hören.
2842,3259,[GER],Ihr hättet Euch|sehr nahegestanden?
3329,3955,[GER],"Das haben wir, damals."
4304,5279,[GER],Wir waren Stiefgeschwister in|der zweiter Ehe unsere Eltern.
5489,6492,[GER],Ich folgte meinem Bruder auf Schritt und |Tritt.
6882,7982,[GER],"Mein Bruder hatte keine guten Freunde,|darum kümmerte er sich um mich."
8192,9027,[GER],Wir beide wollten so sehr geliebt|werden --
9209,9835,[GER],"so sehr, daß wir so taten, als ob."
10128,10336,[GER],So taten?
10518,11033,[GER],"Ja - wir spielten ""Familie""."
11117,12036,[GER],Mein Bruder war der Mann|und ich die Frau.
12301,13318,[GER],Aber das war nur Spiel - wir waren|doch nur Kinder.
13834,14182,[GER],Verstehst Du?
