Start Time,End Time,Lang ID,Text
13,834,[ENG],"He's Romanian, a wizard|with knives as you saw."
891,1517,[ENG],The way he moved -- |didn't seem human.
1574,2228,[ENG],"You won't see that in VR, I guarantee."
2243,2549,[ENG],What is he?
2633,3176,[ENG],One of the members of Dead Cell.
3232,3622,[ENG],Dead Cell... Him?
3747,4819,[ENG],A special forces unit created by |Ex-President George Sears.
4904,5976,[ENG],The name was originally intended to|reflect its anti-terrorist functions.
6032,6951,[ENG],"The unit would launch unannounced |assaults on government complexes,"
6952,7606,[ENG],for the ultimate terrorism simulation.
7662,8818,[ENG],They were needed to show VR troopers|like you how to deal with the real thing.
8916,9682,[ENG],"But around the time their|original leader died in prison, "
9696,10169,[ENG],the unit began to unravel.
10281,10740,[ENG],"They were always close to the edge,"
10769,11354,[ENG],but they became more|and more extreme.
11368,12231,[ENG],"Began to go after U.S.|allies, even civilians."
12274,13012,[ENG],We estimate that no fewer|than a hundred people died 
13012,14001,[ENG],"as a result of ""accidents"" the Dead|Cell arranged on their own."
14085,15129,[ENG],They were out of control -- and it all |came to a head six months ago.
15185,15463,[ENG],What happened?
15631,16062,[ENG],The unit was devastated.
16133,16899,[ENG],There are only three left now -- |and you just saw one of them.
16955,17540,[ENG],Why would they go after|the Big Shell?
17596,18473,[ENG],How should I know? I told you|they were on the lunatic fringe.
18515,19309,[ENG],What about the leader?|He says he's Solid Snake?
19379,19978,[ENG],Snake died two years ago.
13,834,[GER],"Er ist Rumäne, ein wahrer|Messerkünstler, wie Du gesehen hast."
891,1517,[GER],Seine Bewegungen - schienen|irgendwie nicht menschlich.
1574,2228,[GER],Das siehst Du garantiert nicht in VR.
2243,2549,[GER],Was ist er?
2633,3176,[GER],Er gehört zu Dead Cell.
3232,3622,[GER],Dead Cell. Er?
3747,4819,[GER],"Eine Spezialtruppe, geschaffen vom|früheren Präsidenten George Sears."
4904,5976,[GER],Der Name sollte ursprünglich|die Antiterrorfunktion betonen.
6032,6951,[GER],Der Trupp überfiel unangemeldet|Regierungsgebäude
6952,7606,[GER],und simulierte so terroristische|Akte besonders glaubwürdig.
7648,8316,[GER],"Man brauchte sie, um VR-Soldaten|wie Dir zu zeigen,"
8317,8846,[GER],wie es im wirklichen Leben zugeht.
8916,9682,[GER],"Aber als der ursprüngliche Chef starb,"
9696,10169,[GER],schnappte die Einheit über.
10281,10740,[GER],"Sie waren schon immer etwas verrückt,"
10769,11354,[GER],"wurden dann aber immer |extremer und begannen,"
11368,12231,[GER],"amerikanische Verbündete, ja sogar |Zivilisten zu verfolgen."
12260,13486,[GER],"Wir vermuten, daß mindestens hundert |Menschen infolge von ""Unfällen"" starben,"
13486,14043,[GER],die Dead Cell inszenierte.
14085,15129,[GER],Sie waren einfach außer Kontrolle - und|vor sechs Monaten spitzte sich alles zu.
15185,15463,[GER],Was ist denn passiert?
15631,16062,[GER],Die Einheit wurde zerschlagen.
16133,16899,[GER],Heute sind nur noch drei von ihnen |übrig - das gerade war einer.
16955,17540,[GER],Was wollen sie auf der Big Shell?
17596,18473,[GER],"Keine Ahnung. Ich sagte doch schon,|das sind verrückte Extremisten."
18515,19309,[GER],Was ist mit dem Anführer?|Er nennt sich Solid Snake?
19379,19978,[GER],Snake starb vor zwei Jahren.
13,834,[FRE],Il est roumain et sait manier les couteaux|comme tu as pu le constater !
891,1517,[FRE],Sa manière de se déplacer -- |n'avait rien d'humain !
1574,2228,[FRE],"Tu ne verras pas ça en RV,|c'est moi qui te le dis !"
2243,2549,[FRE],"C'est quoi, au juste, ce type ?"
2633,3176,[FRE],Il fait partie des membres|de la Dead Cell.
3232,3622,[FRE],Il est de la Dead Cell... Lui ?
3747,4819,[FRE],"Une unité de forces armées créée|par l'ancien Président, George Sears."
4862,5990,[FRE],Cette appellation visait à refléter|les fonctions antiterroristes de l'unité.
6004,6825,[FRE],Cette dernière attaquait|à l'improviste
6826,7661,[FRE],les services gouvernementaux|pour simuler des actes terroristes
7662,8818,[FRE],et apprendre aux agents de la RV|tels que toi à affronter la réalité.
8916,9682,[FRE],"Mais à la mort du chef d'origine |de l'unité,"
9696,10169,[FRE],celle-ci a commencé|à péricliter.
10281,10740,[FRE],"Ses membres, qui avaient |toujours été des marginaux,"
10769,11354,[FRE],ont commencé à se radicaliser
11368,12231,[FRE],"et à s'attaquer aux alliés|des Etats-Unis, civils compris."
12274,13012,[FRE],"D'après nos estimations, pas moins|de cent personnes seraient mortes"
13012,14001,[FRE],à la suite des 'accidents' orchestrés |par la Dead Cell.
14085,15129,[FRE],"Devenue incontrôlable, cette unité |a sauté les plombs, il y a six mois."
15185,15463,[FRE],Que s'est-il passé ?
15631,16062,[FRE],L'unité a été ravagée.
16091,16954,[FRE],"Il n'en reste plus que trois membres,|-- dont tu viens de voir un spécimen."
16955,17540,[FRE],Pourquoi s'en prennent-ils|à la Big Shell ?
17568,18515,[FRE],Comment je le saurais ? Je t'ai bien dit|qu'ils étaient plutôt cinglés.
18515,19309,[FRE],"Et leur chef ? Il prétend être |Solid Snake, non ?"
19379,19978,[FRE],Snake est mort il y a deux ans.
13,834,[ITA],"È un rumeno e un mago coi coltelli,|come puoi vedere."
891,1517,[ITA],Il modo in cui si muoveva #_|non sembrava umano.
1574,2228,[ITA],"Non lo vedresti certo in RV,|questo te lo assicuro."
2243,2549,[ITA],Che creatura è?
2633,3176,[ITA],Uno dei membri di Dead Cell.
3232,3622,[ITA],Dead Cell... Lui?
3747,4819,[ITA],Un'unità di forze speciali creata|dall'ex Presidente George Sears.
4904,5976,[ITA],All'inizio il nome doveva denotare le sue|funzioni antiterroristiche.
6032,6951,[ITA],"L'unità sferrava attacchi inaspettati|su centri governativi,"
6952,7606,[ITA],per la simulazione suprema del|terrorismo.
7662,8818,[ITA],Bisognava mostrare ai soldati RV come tu|avessi affrontato la situazione reale.
8916,10169,[ITA],"Ma quando il loro capo morì in prigione,|l'unità cominciò a sbandare."
10281,11353,[ITA],Erano sempre stati tipi un po' estremi ma|lo diventarono sempre più.
11368,12231,[ITA],"Cominciarono ad attaccare gli alleati|degli USA, persino i civili."
12274,13263,[ITA],Si calcola che almeno cento persone|siano morte
13263,14001,[ITA],"in ""incidenti"" organizzati da Dead Cell."
14085,15129,[ITA],Erano fuori controllo e sei mesi fa|la situazione è precipitata.
15185,15463,[ITA],Cos'è successo?
15631,16062,[ITA],L'unità è stata devastata.
16133,16899,[ITA],Ora ne rimangono solo tre #_ tu ne hai |appena visto uno.
16955,17540,[ITA],Perché sono coinvolti nell'attacco|contro la Big Shell?
17596,18473,[ITA],"Come faccio a saperlo?|Te l'ho detto, sono dei lunatici."
18515,19309,[ITA],E il loro capo?|Dice che si tratta di Solid Snake.
19379,19978,[ITA],Snake è morto due anni fa.
13,834,[SPA],"Es rumano, un mago de los cuchillos|como has podido ver."
891,1517,[SPA],"La forma en la que se movía,|no parecía humana."
1574,2228,[SPA],Te aseguro que eso no lo vas|a ver en RV.
2243,2549,[SPA],¿Qué demonios es?
2633,3176,[SPA],Uno de los miembros de Dead Cell.
3232,3622,[SPA],Dead Cell ... ¿Él?
3747,4819,[SPA],Una unidad especial creada pro|el ex-presidente George Sears.
4904,5976,[SPA],Al principio se le puso ese nombre para|reflejar sus funciones antiterroristas.
6032,6951,[SPA],Esta unidad atacaba por sorpresa a|los centros gubernamentales
6952,7606,[SPA],simulando actos terroristas.
7620,8330,[SPA],Daba a sus agentes en RV|el entrenamiento
8331,8888,[SPA],necesario para entrentar|la situación real.
8916,9682,[SPA],"Pero en aquel momento su líder|murió en prisión,"
9696,10169,[SPA],y la unidad comenzó a revelarse.
