Start Time,End Time,Lang ID,Text
0,1128,[GER],"Aber selbst Ihr habt gehört, daß er wegen|seiner fehlgeschlagenen Vertuschung"
1128,2340,[GER],seinen Einfluß verlor und|Zurücktreten mußte.
13,598,[ENG],But even you will have|heard rumors that
599,1058,[ENG],he was forced to resign
1058,1810,[ENG],after the failed cover up |cost him his influence
1811,2284,[ENG],in the political community.
13,598,[FRE],Mais vous êtes sûrement |au courant des rumeurs
599,1058,[FRE],selon lesquelles cette |mascarade ratée
1058,1810,[FRE],"lui aurait fait perdre |ses appuis politiques,"
1811,2284,[FRE],rendant sa démission inévitable.
13,598,[ITA],Ma anche voi avrete senz'altro sentito
599,1058,[ITA],le voci secondo cui lo costrinsero |a dimettersi
1058,1810,[ITA],dopo che la copertura saltata gli |aveva fatto perdere l'influenza
1811,2284,[ITA],nell comunità politica.
13,556,[SPA],Pero seguro que vosotros también| habéis oído rumores que 
557,1044,[SPA],dicen que le obligaron a dimitir |ya que perdió influencia en la 
1058,1810,[SPA],"comunidad política al no poder |evitar que esa información, "
1811,2284,[SPA],"el nuevo desarrollo armamentístico, |saliera a luz pública."
55,1810,[JPN],だが その揉み消しに失敗し政界内での|地位を失って辞任に追い込まれた#－
1880,3175,[JPN],というのが事実だという噂は|諸君も聞いたことがあるだろう
