Start Time,End Time,Lang ID,Text
250,445,[JPN],いつも#－
654,1113,[JPN],僕だけが生かされる
1825,2424,[JPN],…なぜなんだ ウルフ？
390,961,[ENG],I'm always the survivor...
1908,2256,[ENG],"...Why, Wolf?"
390,961,[GER],Immer bin ich der Überlebende.
1908,2256,[GER],"Warum, Wolf?"
390,961,[FRE],C'est toujours moi qui survis à tout...
1908,2256,[FRE],"... Pourquoi, Wolf ?"
390,961,[ITA],Sono sempre io a sopravvivere...
1908,2256,[ITA],"...Perché, Wolf?"
390,1100,[SPA],Siempre soy yo el que consigue|sobrevivir...
1908,2256,[SPA],"¿Por qué, Wolf?"
