Start Time,End Time,Lang ID,Text
292,1852,[JPN],そうだ 核弾頭を含む数千以上の|ミサイル兵器を搭載し
1908,3342,[JPN],量産型メ夕ルギア#{RAY、レイ}#の群れに|護衛される鉄壁の要塞…
292,528,[ENG],That's right...
626,1475,[ENG],Arsenal. We're talking about|an impregnable fortress
1490,2270,[ENG],carrying a load of over a couple|of thousand missiles
2284,2771,[ENG],including nuclear warheads --
2828,4151,[ENG],all protected by a horde of |mass-produced Metal Gear RAY units.
4221,4597,[ENG],Mass-produced...?
4709,5517,[ENG],The RAY unit was originally|designed for the Marines
5517,6018,[ENG],to be used as a countermeasure
6018,6853,[ENG],against the Metal Gear variations|throughout the world.
7049,8233,[ENG],The Patriots had RAY redesigned |to protect the new Arsenal Gear.
8400,9458,[ENG],So now anti-Metal Gears are|guarding a Metal Gear?
9613,9933,[ENG],"Ironic, isn't it?"
10072,10322,[ENG],That's not all. 
10379,11507,[ENG],"Arsenal Gear has full access to|the Military's Tactical Network,"
11591,13123,[ENG],"giving it the ability to exercise absolute|control over our nation's armed forces,"
13151,13805,[ENG],not to mention our nuclear armament.
13834,15018,[ENG],"In short, Arsenal was created|to be the core of our country."
15116,15659,[ENG],What kind of idiotic weapon --?
15673,16592,[ENG],Weapon? No. You're not seeing |the full picture.
16634,16773,[ENG],?
16801,17720,[ENG],Arsenal Gear is more than|just a military tool...
292,528,[GER],Genau.
626,1475,[GER],"Arsenal. Eine undurchdringliche Festung,"
1490,2270,[GER],"bestückt mit über tausend|Flugkörpern, darunter"
2284,2771,[GER],auch nukleare Sprengköpfe --
2828,4151,[GER],geschützt durch eine Horde serienmäßig|produzierter Metal Gear RAY-Einheiten.
4221,4597,[GER],Serienmäßig produziert?
4709,5517,[GER],Die RAY-Einheit sollte ursprünglich|weltweit vom Marinekorps
5517,6854,[GER],als Gegenmaßnahme gegen andere|Metal Gears eingesetzt werden.
7049,8233,[GER],"Die Patriots ließen RAY umgestalten, um|das neue Arsenal Gear zu schützen."
8400,9458,[GER],"Soll das heißen, daß jetzt Metal Gears|andere Metal Gears bewachen?"
9613,9933,[GER],"Ironisch, nicht wahr?"
10072,10322,[GER],Aber das ist noch nicht alles.
10379,11507,[GER],Arsenal Gear hat Zugang zum |gesamten taktischen Militärnetz.
11591,13123,[GER],Es hat damit völlige Kontrolle |über unsere nationalen Streitkräfte
13151,13805,[GER],und natürlich auch über |unsere Atomwaffen.
13834,15018,[GER],Mit anderen Worten: Arsenal sollte der|Mittelpunkt unseres Landes werden.
15116,15659,[GER],Was für eine idiotische Waffe -- ?
15673,16592,[GER],Waffe? Nein. Du übersiehst da etwas.
16634,16773,[GER],?
16801,17720,[GER],Arsenal Gear ist mehr als nur|ein militärisches Werkzeug.
292,528,[FRE],"Oui,"
626,1475,[FRE],Arsenal. Il s'agit d'une forteresse |imprenable
1490,2270,[FRE],transportant plus de deux mille missiles
2284,2771,[FRE],"et des ogives nucléaires,"
2772,3872,[FRE],ces appareils étant protégés|par une foule de Metal Gear RAY produits
3873,4207,[FRE],en série.
4221,4597,[FRE],Produits en série...?
4695,6018,[FRE],"A l'origine, on avait conçu le Metal Gear |Ray pour les marines afin qu'ils contrent"
6018,6853,[FRE],les différents modèles de Metal |Gear disséminés dans le monde entier.
6924,7954,[FRE],Les Patriotes ont modifié la conception |de cet appareil pour qu'il assure
7955,8386,[FRE],la protection du nouvel Arsenal Gear.
8387,9557,[FRE],"Ainsi, les appareils anti-Metal Gear|assurent la protection d'un Metal Gear."
9613,9933,[FRE],"C'est risible, n'est-ce pas ?"
10072,10322,[FRE],Ce n'est pas tout.
10379,11507,[FRE],L'Arsenal Gear peut accéder|à l'ensemble du Réseau tactique
11507,12565,[FRE],de l'Armée et par conséquent exercer |un contrôle absolu
12566,13123,[FRE],sur nos forces armées nationales
13123,13791,[FRE],"et notre armement nucléaire, |bien entendu."
13806,14781,[FRE],"En résumé, l'Arsenal a été conçu |pour concentrer les forces vives"
14781,15101,[FRE],de notre pays.
15116,15659,[FRE],Quelle sorte d'arme débile...?
15673,16592,[FRE],Arme ? Non ! Vous êtes à côté |de la plaque !
16634,16773,[FRE],?
16801,17720,[FRE],L'Arsenal Gear est plus qu'un simple |instrument militaire...
292,528,[ITA],Proprio così...
626,1475,[ITA],"Arsenal. Qui si parla di una fortezza|inoppugnabile,"
1490,2785,[ITA],"carica di oltre duemila missili,|comprese testate nucleari,"
2828,4151,[ITA],tutti protetti da una miriade di unità|Metal Gear RAY prodotte in serie.
4221,4597,[ITA],Prodotte in serie...?
4709,5517,[ITA],"Originariamente l'unità RAY era|destinata ai Marines,"
5517,6854,[ITA],come contromisura alle varianti di Metal|Gear prodotte in tutto il mondo.
7049,8233,[ITA],Ma i Patriots l'hanno modificata per |proteggere il nuovo Arsenal Gear.
8400,9458,[ITA],Quindi ora gli anti-Metal Gear|proteggono un Metal Gear?
9613,9933,[ITA],"È ironico, vero?"
10072,10322,[ITA],Ma non è tutto.
10379,11507,[ITA],"Arsenal Gear ha pieno accesso alla|Rete Tattica delle forze armate,"
11591,13123,[ITA],così può controllare|le forze armate nazionali.
13151,13805,[ITA],per non parlare degli|armamenti nucleari.
13834,14029,[ITA],"Insomma, "
14057,15060,[ITA],Arsenal è stato creato per essere|l'essenza stessa del nostro paese.
15116,15659,[ITA],"Ma che idiozia, come arma #_ ?"
15673,16592,[ITA],"Arma? No, guarda che non capisci|tutta la faccenda."
16634,16773,[ITA],?
16801,17720,[ITA],Arsenal Gear è più di una semplice|arma militare...
292,528,[SPA],Así es...
626,1475,[SPA],Arsenal. Estamos hablando de|una fortaleza impenetrable
1490,2270,[SPA],"que tiene más de 2.000 misiles,"
2284,2771,[SPA],"entre los que se encuentran las |cabezas nucleares,"
2828,4151,[SPA],todo protegido por una multitud de|Metal Gear RAY producidas en serie.
4221,4597,[SPA],¿Producidas en serie...?
4709,5517,[SPA],La unidad RAY fue diseñada|originalmente para que los Marines
5517,6018,[SPA],la usaran como una forma de defensa
6018,6853,[SPA],contra las diferentes modalidades de|Metal Gear que hay por todo el mundo.
7049,8233,[SPA],Los Patriots han rediseñado el RAY para|proteger el nuevo Arsenal Gear.
8400,9458,[SPA],¿O sea que ahora los anti Metal Gear|están protegiendo el Metal Gear?
9613,9933,[SPA],"Irónico, ¿verdad?"
10072,10322,[SPA],Y eso no es todo.
10379,11507,[SPA],"Arsenal Gear tiene acceso sin restricción|a la Red de Tácticas Militares,"
11591,13123,[SPA],de esa forma tiene control absoluto sobre|las fuerzas armadas del país
13151,13805,[SPA],y por supuesto sobre el armamento|nuclear.
13834,15018,[SPA],"Resumiendo, Arsenal ha sido creado para ser|el centro neurológico de nuestro país."
15116,15659,[SPA],¿Qué tipo de arma podría...?
15673,16592,[SPA],¿Arma? No. No estás viendo la|historia en toda su amplitud.
16634,16773,[SPA],?
16801,17720,[SPA],Arsenal Gear es más que|una herramienta militar...
4193,4666,[JPN],量産型…ですって？
4722,5195,[JPN],もともとメ夕ルギア#{RAY、レイ}#は
5210,6853,[JPN],海兵隊が世界中に拡散したメ夕ルギアの|亜種に対抗するために計画したものだ
6979,8260,[JPN],だが『愛国者達』はそれをアーセナル|護衛用に再設計したのだ
8484,9222,[JPN],対メ夕ルギア兵器をメ夕ルギア護衛用に…？
9585,9947,[JPN],皮肉なもんだろう？
10421,10755,[JPN],だがそれだけではない
10894,11924,[JPN],アーセナルギアは戦術ネットを|通じて 核兵器を含む
11953,13053,[JPN],合衆国4軍の全兵力を掌握することができる
13179,14391,[JPN],まさにこの国の中枢となるべくして|造られた存在なのだ…
15102,15561,[JPN],…そんな馬鹿げた兵器を一体…
15701,15882,[JPN],兵器？
16133,16397,[JPN],それは違う
16592,16731,[JPN],？
16829,17720,[JPN],アーセナルギアは単なる軍事力などではない
