Start Time,End Time,Lang ID,Text
292,960,[JPN],私はファットマンを良く知っている
1114,2005,[JPN],あいつは自分の美学にこだわる男だ
2075,2297,[JPN],サインか？
2340,2507,[JPN],そうだ
2591,3803,[JPN],あいつは作った爆弾に必ず自分の|使っている香水をふりかける
306,807,[ENG],I know Fatman well.
1086,1796,[ENG],I know how into his|own aesthetics he is.
2061,2283,[ENG],Signatures?
2326,3050,[ENG],"Yes. On every bomb he builds,"
3065,3831,[ENG],he always leaves a trace of |the cologne he uses.
4109,4944,[ENG],The sensor also picks up that|particular scent spectrum.
5405,5962,[ENG],Is that something he learned from you?
6102,6715,[ENG],"No, it was his own quirk."
6798,7480,[ENG],"He wouldn't work by any rules |except his own, "
7537,8066,[ENG],and he followed them like a religion.
8164,8916,[ENG],And common sense wasn't|one of his strong points.
9195,9821,[ENG],I thought I taught him |everything I knew...
9975,10601,[ENG],"I have no children of my own, and I..."
10630,11089,[ENG],thought I found a son in him.
11284,11785,[ENG],"He had the right stuff, you know."
11967,12942,[ENG],There's something very unusual|about an ability like that.
13137,13903,[ENG],"Even at Indian Head, he|got special treatment."
14057,14934,[ENG],"I remember some people called|him one of the ""fat cats."""
15157,15700,[ENG],Maybe that's what started all this.
15854,16703,[ENG],I didn't teach him the most important|thing I had to tell him.
16746,17456,[ENG],There are some things|you have to pass on. 
17512,18027,[ENG],The trick is to know which one.
18209,18404,[ENG],Right...
18515,19100,[ENG],All I taught him were skills.
19267,20339,[ENG],And now I have to stop him|from using it to destroy us all.
306,807,[GER],Ich kenne Fatman gut.
1086,1796,[GER],"Ich weiß, wie sehr er seine eigene |Ästhetik mag."
2061,2283,[GER],Besondere Kennzeichen?
2326,3844,[GER],Ja. Bei jeder Bombe hinterläßt er immer|eine Spur seines Aftershaves.
4109,4944,[GER],Der Sensor nimmt dieses besondere|Duftspektrum wahr.
5405,5962,[GER],Hat er das von Dir gelernt?
6102,6715,[GER],"Nein, das ist seine eigene Marotte."
6798,8079,[GER],"Er hat sich immer nur an seine eigenen|Regeln gehalten, aber daran streng."
8164,8916,[GER],Und gesunder Menschenverstand war|nicht gerade seine Stärke.
9195,9821,[GER],"Ich dachte, ich hätte ihm alles|beigebracht, was ich weiß."
9961,10574,[GER],"Ich habe keine Kinder, und dachte,"
10588,11145,[GER],ich hätte in ihm so etwas|wie einen Sohn gefunden.
