Start Time,End Time,Lang ID,Text
1713,2047,[ENG],What do you mean?
2354,2869,[ENG],That's not your business.
3218,3524,[ENG],Oh really?
3650,4583,[ENG],It so happens I have some business|of my own to attend to.
4667,5182,[ENG],Planning to hijack Arsenal?
5335,5474,[ENG],!
5809,6547,[ENG],"You were going to screw|me over, weren't you?"
6784,7313,[ENG],...Who talked? Ocelot?
7648,8024,[ENG],Not exactly.
8261,8720,[ENG],I was the one who used Ocelot 
8721,9403,[ENG],to suggest the idea to you |in the first place.
9849,10002,[ENG],What?
10058,10935,[ENG],I was planning to give you|Arsenal to begin with.
11117,11827,[ENG],...Why the uncharacteristic generosity?
11939,12496,[ENG],Hm. I'm no philanthropist.
12608,13248,[ENG],Arsenal is far from impregnable.
13402,14586,[ENG],"It needs other Metal Gears as guards, |a huge payload of warheads,"
14586,15630,[ENG],"and full air, sea and land support|to function efficiently."
15715,16523,[ENG],"Against a large attack|force without support,"
16579,17540,[ENG],Arsenal is nothing more|than a gigantic coffin.
17554,18626,[ENG],Seizing Arsenal Gear was|never the real objective.
18905,19448,[ENG],"...What was your objective, then?"
20284,20813,[ENG],A list of names --
20870,21301,[ENG],of the Patriots!
21538,21691,[ENG],!?
1713,2047,[GER],Ich verstehe Dich nicht.
2354,2869,[GER],Es geht Dich auch nichts an.
3218,3524,[GER],Ach ja?
3650,4583,[GER],Zufällig habe ich hier auch noch|eine Rechnung offen.
4667,5182,[GER],Willst Du Arsenal entführen?
5335,5474,[GER],!
5809,6547,[GER],"Du wolltest mich reinlegen, stimmt's?"
6784,7313,[GER],Wer hat geredet? Ocelot?
7648,8024,[GER],Nicht direkt.
8247,9445,[GER],"Ich habe Ocelot benutzt, damit er Dich|auf den Gedanken bringt."
9849,10002,[GER],Was?
10058,10935,[GER],Ich wollte Dir Arsenal ohnehin geben.
11117,11827,[GER],Woher diese untypische|Großzügigkeit?
11939,12496,[GER],Hm. Ich bin kein Philanthrop.
12608,13248,[GER],Arsenal ist alles andere als|unbezwingbar.
13402,14015,[GER],"Es braucht andere Metal |Gears als Wachen,"
14015,14586,[GER],eine Unmenge von Gefechtsköpfen
14614,15254,[GER],"und umfassende Unterstützung|zur Luft, zu Lande und zur See,"
15255,15659,[GER],sonst funktioniert es nicht optimal.
15715,16523,[GER],Bei vielen Angreifern und ohne |Unterstützung ist
16579,17540,[GER],Arsenal nichts weiter als ein|riesiger Sarg.
17554,18626,[GER],Arsenal Gear war nie das eigentliche Ziel.
18905,19448,[GER],Was war denn dann Dein Ziel?
20284,20813,[GER],Eine Liste mit Namen --
20870,21301,[GER],denen der Patriots!
21538,21691,[GER],!?
1713,2047,[FRE],Que veux-tu dire ?
2354,2869,[FRE],Occupe-toi de tes affaires...
3218,3524,[FRE],Quel toupet !
3650,4583,[FRE],Il se trouve que j'ai quelque chose|de bien plus important à faire...
4667,5182,[FRE],Tu as l'intention de détourner |l'Arsenal ?
5335,5474,[FRE],!
5809,6547,[FRE],"Tu avais l'intention de me rouler |dans la farine, pas vrai ?"
6784,7313,[FRE],Qui a lâché le morceau ? Ocelot ?
