Start Time,End Time,Lang ID,Text
22123,22568,[ENG],Who am I really...
22806,23669,[ENG],No one quite knows|who or what they are.
24464,24840,[ENG],The memories you have
24868,25745,[ENG],and the role you were assigned|are burdens you had to carry.
25871,26832,[ENG],It doesn't matter if they were real|or not. That's never the point.
22123,22568,[GER],Wer bin ich eigentlich.
22806,23669,[GER],"Niemand weiß wirklich,|wer oder was er ist."
24464,24840,[GER],Deine Erinnerungen
24868,25745,[GER],"und die Rolle, die Dir zugewiesen wurde,|sind Lasten, die Du tragen mußtest."
25871,26832,[GER],"Ganz gleich, ob sie nun real waren|oder nicht."
22123,22568,[FRE],Qui suis-je vraiment... ?
22806,23669,[FRE],Nul ne sait tout à fait qui il est... !
24367,24868,[FRE],Les souvenirs que tu as
24868,25829,[FRE],et le rôle qu'on t'a alloué|sont des fardeaux que tu as dû porter...
25871,26832,[FRE],Peu importe de savoir|s'ils étaient réels ou fictifs.
22123,22568,[ITA],Chi sono io veramente...
22806,23669,[ITA],Nessuno sa veramente chi o cosa è.
24464,24840,[ITA],I ricordi che hai
24868,25745,[ITA],e il ruolo che ti hanno assegnato erano|dei pesi che dovevi portare.
25871,26832,[ITA],Non importa se fossero veri o meno.
22123,22568,[SPA],Quién soy en realidad...
22806,23669,[SPA],Nadie sabe en realidad quiénes|o qué son.
24464,24840,[SPA],Los recuerdos que tienes
24868,25745,[SPA],y el papel que te han asignado son|cargas que tienes que sobrellevar.
25871,26832,[SPA],No importa si son reales o no.
22151,22582,[JPN],俺は誰なんだ…
22778,23683,[JPN],誰も自分が何者であるか|なんて答えられないさ
24464,25773,[JPN],お前は雷電という記憶|#{役割、ロール}#を背負わされて来た
25885,26915,[JPN],それが本当かどうかは問題じゃない
