Start Time,End Time,Lang ID,Text
13,932,[FRE],Je dépêche des renforts vers l'Etai D. |Prenez le contrôle de l'entrée
947,1936,[FRE],menant à la passerelle |de connexion des Shell 1 et 2 ! 
27,194,[ENG],Understood.
222,862,[ENG],Dispatching reinforcements|to Strut D. 
905,1894,[ENG],Secure the door leading to the|Shell 1 / Shell 2 connecting bridge.
27,626,[JPN],了解 D脚に増員を派遣する
682,1364,[JPN],シェル1シェル2|連絡橋への扉を守れ
27,709,[GER],Ich sende Verstärkung|zu Strebe D.
724,1963,[GER],Sichert die Tür zur Verbindungsbrücke|zwischen Shell 1 und Shell 2.
27,695,[SPA],He mandado refuerzos al Soporte D. 
710,1894,[SPA],Cubrid la puerta que lleva al puente de |conexión entre el Shell 1 y el Shell 2.
41,849,[ITA],Ora invio rinforzi al Supporto D.
905,1894,[ITA],Proteggete la porta che conduce al ponte|di collegamento di Shell 1 / Shell 2.
