Start Time,End Time,Lang ID,Text
0,682,[FRE],Je veux qu'une unité de renfort|se rende immédiatement
682,1127,[FRE],dans la salle des moteurs. 
1128,1699,[FRE],Bouclez les escaliers|situés à tribord.
27,291,[ENG],I read you.
334,988,[ENG],I want a backup unit in |the engine room now.
1030,1643,[ENG],Lock down the |starboard stairway.
27,695,[JPN],わかった 増援部隊|機関室へ向かえ
738,1183,[JPN],右舷階段を防衛せよ
27,1629,[GER],Ich will jetzt eine Verstärkungstruppe|im Maschinenraum haben.
27,263,[SPA],Te recibo.
334,974,[SPA],Quiero una unidad de apoyo |en la sala de máquinas ahora.
975,1643,[SPA],Cierre la escalera de estribor.
41,946,[ITA],Voglio immediatamente un'unità di |rinforzo nella sala motori..
975,1643,[ITA],Bloccate l'accesso alla scala destra.
