Start Time,End Time,Lang ID,Text
0,599,[GER],Die Anzeichen deuten |auf Feind in der Nähe.
599,1365,[GER],Wir sollten die |Sicherheitsmaßnahmen  verschärfen.
0,599,[FRE],Tout indique la présence d'un individu|hostile dans les parages.
613,1365,[FRE],Je recommande de |renforcer la sécurité.
27,584,[ENG],Signs indicate|a hostile nearby.
613,1253,[ENG],Recommend we intensify |security efforts.
27,514,[JPN],敵が近くにいる形跡がある
585,821,[JPN],警備を強化しろ
27,584,[ITA],Ci sono segni della presenza di |un nemico nelle vicinanze.
613,1239,[ITA],Raccomando maggiore sorveglianza.
27,584,[SPA],Los signos indican que|hay un enemigo cerca. 
613,1253,[SPA],Se recomienda que intensifiquemos |la seguridad. 
