Start Time,End Time,Lang ID,Text
13,988,[GER],Verstanden. Verstärkungstrupp|zur ersten Etage von Strebe F!
1003,1462,[GER],Lager A sichern!
27,208,[ENG],Understood.
236,974,[ENG],"Backup unit, head for|the first floor of Strut F!"
1003,1434,[ENG],Secure Warehouse A!
27,751,[JPN],了解 バックアップ|F脚1Fに向かえ!
766,1086,[JPN],A倉庫を守れ!
27,458,[FRE],"Membres de l'unité de soutien,"
459,1434,[FRE],rendez-vous au premier étage de l'Etai F|et prenez d'assaut l'entrepôt A ! 
55,960,[ITA],"Unità di appoggio, dirigetevi al |primo piano del Supporto F!"
1003,1434,[ITA],Proteggete il Magazzino A!
236,974,[SPA],"Unidad de apoyo, dirigíos al |primer piso del Soporte F."
1003,1434,[SPA],¡Cubrid el Almacén A!
