Start Time,End Time,Lang ID,Text
0,738,[FRE],J'envoie d'autres hommes|à la salle des moteurs
738,1838,[FRE],afin de protéger la zone des moteurs.|Je veux que cet endroit soit bouclé.
13,1197,[GER],"Mehr Männer zum Maschinenraum,|um die Maschinenumgebung zu sichern."
1198,1769,[GER],"Ich will, daß alles abgeriegelt wird!"
27,235,[ENG],I read you.
292,709,[ENG],Sending more men to |the engine room #ー
710,1197,[ENG],to secure the |engine perimeter.
1253,1768,[ENG],I want the place |locked down.
27,1071,[SPA],Envío de más hombres a la sala |de máquinas para proteger#ー
1086,1754,[SPA],el perímetro de la zona de máquinas. 
41,1740,[ITA],Mando altri uomini alla sala motori per |proteggere il perimetro dei motori.
41,779,[JPN],わかった 機関室|エンジン付近を増員
821,1141,[JPN],警戒を強化せよ
