Start Time,End Time,Lang ID,Text
0,390,[GER],Unter feindliches Feuer|gekommen!
404,1239,[GER],Position unbekannt. Rufe alle |verfügbaren Leute
1239,1726,[GER],zum Suchen und Vernichten.
0,766,[FRE],Avons reçu des tirs ennemis ! |Position inconnue.
766,1239,[FRE],Appelons toutes|les personnes disponibles
1239,1740,[FRE],à rechercher et détruire l'intrus.
13,375,[ENG],Enemy fire encountered!
404,738,[ENG],"Position unknown, "
766,1657,[ENG],calling all available personnel |to search and destroy.
13,375,[ITA],Mi sono imbattuto nel fuoco del nemico!
417,1601,[ITA],Posizione ignota. |Tutto il personale lo cerchi e lo elimini.
13,375,[SPA],¡Localizado el fuego del enemigo!
404,738,[SPA],"Posición desconocida, |llamando a toda#ー"
766,1657,[SPA],la sección disponible para que rastree |la zona y proceda a su destrucción. 
27,598,[JPN],敵襲を受けた!|敵の位置は不明
626,946,[JPN],総員索敵にあたれ!
