Start Time,End Time,Lang ID,Text
13,946,[GER],Ich will einen zusätzlichen|Verstärkungstrupp am Eingang
947,1685,[GER],zu Strebe C auf der|BC-Verbindungsbrücke. 
1685,2200,[GER],Laßt den Feind nicht|entkommen!
13,904,[FRE],"Je veux une unité de soutien|supplémentaire à l'entrée de l'Etai C,"
905,1545,[FRE],sur la passerelle de|connexion B-C. 
1574,2103,[FRE],Ne laissez pas|filer l'ennemi !
13,1099,[SPA],Quiero una unidad adicional en |la entrada del Soporte C #ー
1114,2117,[SPA],en el puente de conexión |entre los Soportes B y C. 
27,180,[ENG],Understood.
250,1099,[ENG],I want an additional backup |unit at the Strut C entrance
1100,1531,[ENG],on the BC connecting|bridge.
1574,2103,[ENG],Don't let the enemy|get away!
27,166,[JPN],了解#ー
208,1057,[JPN],応援部隊 BC連絡橋|C脚入口へ向かえ!
1086,1350,[JPN],敵を逃がすな!
41,1085,[ITA],Voglio un'altra unità di appoggio |all'ingresso del Supporto C
1100,1531,[ITA],sul ponte di collegamento BC.
1574,2103,[ITA],Non lasciatevi scappare il nemico!
