Start Time,End Time,Lang ID,Text
13,472,[ENG],"Understood.|Backup unit,"
473,1044,[ENG],"you're wanted at the |stairs, on Deck-C."
1058,1629,[ENG],Stop the enemy from |getting any further!
13,1057,[GER],"Verstärkungseinheit, man braucht |Euch bei der Treppe auf Deck-C."
1072,1671,[GER],Stoppt den Feind.
27,612,[FRE],"Membres de l'équipe|de soutien, "
626,1684,[FRE],vous êtes demandés dans|la zone des escaliers du Pont C.
27,180,[JPN],了解#ー
208,918,[JPN],バックアップ|船橋三階の階段へ向かえ
961,1406,[JPN],敵の前進を阻止せよ!
27,222,[SPA],Entendido.
264,1030,[SPA],"Unidad de apoyo, se les reclama|por Las escaleras, en la Cubierta C."
1058,1629,[SPA],¡Procurad que el enemigo |no vaya más lejos!
41,1016,[ITA],Unità di rinforzo alle scale sul Ponte-C.
1058,1629,[ITA],Impedite al nemico di avanzare oltre!
