Start Time,End Time,Lang ID,Text
13,194,[ENG],Understood.
208,1016,[ENG],"Ordering a backup team|to Deck-C, ASAP. "
1017,1476,[ENG],Secure the starboard side.
13,1002,[GER],Befehle ein Verstärkungstrupp|sofort nach Deck-C!
1017,1504,[GER],Sichert die Steuerbordseite.
13,1503,[FRE],Une équipe de renfort va recevoir l'ordre|de se rendre sur le Pont C. 
13,194,[SPA],Entendido.
208,1475,[SPA],"Se pide un equipo de apoyo a la Cubierta |C, LO ANTES POSIBLE. Proteja estribor."
27,1016,[ITA],Invierò una squadra di rinforzo al |Ponte-C il più presto possibile.
1044,1489,[ITA],Proteggete il lato destro.
83,250,[JPN],了解#ー
278,904,[JPN],応援部隊 船橋三階へ急行
919,1225,[JPN],右舷を固めろ
