Start Time,End Time,Lang ID,Text
13,1308,[GER],Personal auf dem Navigationsdeck |und im linken  Flügel erhöhen.
1337,1894,[GER],Allgemeinen Sicherheitsalarm|auslösen!
13,1893,[SPA],Envío de más personas en la cubierta |de navegación y el ala izquierda. 
27,263,[ENG],I read you.
292,918,[ENG],Increase personnel on|the navigation deck 
919,1309,[ENG],and the left wing.
1337,1894,[ENG],Issue a general |security alert.
27,821,[JPN],わかった 航海甲板|左舷ウィングを増員
849,1141,[JPN],警備を強化しろ
27,263,[FRE],Bien reçu.
292,1309,[FRE],Augmentez le personnel sur le pont|de navigation et dans l'aile gauche.
1337,1963,[FRE],Diffusez un message|d'alerte générale.
41,1880,[ITA],Voglio più personale al ponte di |navigazione e nell'ala sinistra.
