Start Time,End Time,Lang ID,Text
0,473,[FRE],"Membres de l'unité de soutien,"
487,1169,[FRE],dirigez-vous immédiatement |vers le niveau B1 de l'Etai F. 
1239,1824,[FRE],Descendez cet individu |dans l'entrepôt G !
13,1211,[GER],Verstärkungstrupp umgehend|zu Etage B1 von Strebe F.
1226,1880,[GER],Erledigt den Eindringling|in Lager G!
27,208,[ENG],Understood. 
264,1155,[ENG],"Backup unit, head to |B1 of Strut F ASAP. "
1239,1824,[ENG],Finish off the subject |in Warehouse G!
27,848,[JPN],了解 増援部隊|F脚B1に急行!
863,1294,[JPN],G倉庫で敵を仕留めろ!
55,1155,[ITA],"Unità di appoggio, dirigetevi subito |al piano B1 del Supporto F."
1239,1824,[ITA],Distruggete il soggetto nel Magazzino G!
264,974,[SPA],"Unidad de apoyo, |dirigíos inmediatamente #ー"
975,1838,[SPA],al Sótano B1 del Soporte F. |¡Acabad con el sujeto del Almacén G!
