Start Time,End Time,Lang ID,Text
13,862,[GER],Weitere Streitkräfte dem|Navigationsdeck zuordnen
877,1866,[GER],und für mehr Sicherheitsvorkehrungen|im rechten Flügel sorgen!
13,848,[SPA],Destinad más hombres a la cubierta #ー
863,1852,[SPA],de navegación y reforzad las medidas |de seguridad en el ala derecha.
27,222,[ENG],Understood.
278,1016,[ENG],"Allocate more manpower |to the navigation deck,"
1030,1810,[ENG],and heighten security |precautions in the right wing.
27,1016,[FRE],Dépêchez plus d'hommes|sur le pont de navigation
1030,1893,[FRE],et renforcez la sécurité|dans l'aile droite.
27,1838,[JPN],了解 航海甲板 増員|右舷ウィングの警備を固めろ
41,1016,[ITA],Assegnate più uomini al ponte di |navigazione
1030,1824,[ITA],ed intensificate le misure di sicurezza |nell'ala destra.
