Start Time,End Time,Lang ID,Text
13,918,[FRE],Mettez davantage de personnel|sur le pont de navigation
919,1587,[FRE],et renforcez la sécurité|dans l'aile gauche.
13,793,[SPA],Envío de más personas en la #ー 
794,1504,[SPA],cubierta de navegación y reforzad |la seguridad en el ala izquierda.
27,249,[ENG],Understood.
278,891,[ENG],Get more personnel on |the navigation deck
891,1504,[ENG],and heighten security|in the left wing.
27,918,[GER],Mehr Personal zum |Navigationsdeck senden und
919,1504,[GER],Sicherheit im linken|Flügel erhöhen!
27,1531,[JPN],了解 航海甲板を増員する|左舷ウィング 警戒強化
41,904,[ITA],Portate più personale al ponte di |navigazione e
919,1504,[ITA],intensificate la sorveglianza|nell'ala sinistra.
