Start Time,End Time,Lang ID,Text
13,807,[FRE],"Membres de l'unité de renfort,|allez sur le Pont A."
808,1434,[FRE],Protégez les escaliers menant à|la salle des moteurs.
27,291,[ENG],Understood.
306,751,[ENG],"Backup unit,|head to Deck-A."
780,1365,[ENG],Secure the stairs to |the engine room.
27,1392,[GER],"Verstärkungseinheit, auf nach Deck-A!|Sichert die Treppe zum Maschinenraum!"
27,291,[SPA],Entendido.
306,751,[SPA],"Unidad de apoyo, diríjase a la Cubierta A."
780,1365,[SPA],Proteged las escaleras que se |dirigen a la sala de máquinas.
27,765,[JPN],了解 船橋一階を増員する
780,1379,[JPN],機関室への階段を固めろ
41,737,[ITA],"Unità di rinforzo, dirigetevi al Ponte-A."
780,1365,[ITA],Proteggete le scale che portano alla sala |motori.
