Start Time,End Time,Lang ID,Text
0,1003,[GER],Unterstützung ist auf dem Weg |zur Treppe zum Maschinenraum.
1003,1504,[GER],Erhöht die Sicherheitsmaßnahmen!
13,1489,[FRE],Des renforts sont expédiés|aux l'escaliers de la salle des moteurs.
13,988,[JPN],わかった 船橋一階階段の|警備を増員する
1003,1462,[JPN],警戒を強化せよ
27,249,[ENG],Affirmative.
292,988,[ENG],Backup is being dispatched |to the engine room stairs.
1003,1448,[ENG],Step up the security.
27,249,[SPA],Afirmativo.
292,988,[SPA],Se envían refuerzos a las |escaleras de la sala de máquinas.
1003,1448,[SPA],Reforzad la seguridad.
41,974,[ITA],Sto mandando rinforzi alle scale della |sala motori. .
1003,1448,[ITA],Intensificate la sorveglianza.
