Start Time,End Time,Lang ID,Text
13,709,[ENG],Unable to locate|the AWOL soldier.
766,1197,[ENG],Nothing else to report.
13,723,[GER],Fehlender Soldat ist unauffindbar.
766,1253,[GER],Sonst nichts zu berichten.
13,1030,[ITA],Nessun segno della sentinella scomparsa.|Mi vogliono alla mia postazione.
13,709,[SPA],No he podido contactar con el |soldado ausente sin permiso. 
738,1197,[SPA],Nada más para informar.
13,751,[JPN],定時連絡に答えなかった|隊員は 発見できなかった
766,1183,[JPN],我々は帰投する
27,709,[FRE],Aucun signe de la sentinelle qui s'est|absentée sans permission.
752,1197,[FRE],Rien d'autre à signaler.
