Start Time,End Time,Lang ID,Text
13,1016,[GER],"Verstärkungseinheit,|schnell zum Maschinenraum!"
1017,2145,[GER],"Paßt auf, daß er nicht durch|den Backbordeingang  gelangt!"
27,333,[ENG],Understood.
376,640,[ENG],"Backup unit,"
654,1336,[ENG],head to the |engine room ASAP.
1351,2103,[ENG],See that he doesn't get |past the port entrance!
27,667,[FRE],"Membres de l'unité|de renfort,"
696,2117,[FRE],dirigez-vous immédiatement|rus la salle des moteurs.
27,333,[SPA],Entendido.
362,1337,[SPA],"Unidad de apoyo, diríjase a la sala |de máquinas LO ANTES POSIBLE."
1337,2103,[SPA],¡Observad que no pase |la entrada a babor!
41,1322,[ITA],"Unità di rinforzo, dirigetevi subito alla |sala motori. "
1337,2103,[ITA],Impeditegli di entrare!
41,1308,[JPN],了解 バックアップ|機関室に急行
1365,2117,[JPN],右舷入口を守れ!
