Start Time,End Time,Lang ID,Text
0,557,[ENG],Unable to locate|the AWOL soldier.
571,947,[ENG],Nothing else to report.
0,1044,[GER],Fehlender Soldat ist unauffindbar.|Sonst nichts zu berichten.
0,585,[FRE],Aucun signe de la sentinelle qui s'est|absentée sans permission.
599,989,[FRE],Rien d'autre à signaler.
0,975,[ITA],Nessun segno della sentinella scomparsa.|Mi vogliono alla mia postazione.
0,599,[SPA],No he podido contactar con el |soldado ausente sin permiso.
599,919,[SPA],Nada más para informar. 
0,543,[JPN],連絡が途絶えた隊員は|発見できず
585,947,[JPN],他に異状は見当たらない
