Start Time,End Time,Lang ID,Text
0,571,[GER],Wir haben keinen Kontakt|mehr zu Deck-C.
585,1086,[GER],"Verstärkungstrupp,|Aufklären!"
0,557,[FRE],Nous avons perdu le|contact avec le Pont C.
571,1156,[FRE],"Membres de l'unité de renfort,|allez voir ce qui se passe !"
27,556,[ENG],We've lost contact |with Deck-C.
571,1072,[ENG],"Backup unit, check it out."
27,556,[ITA],Abbiamo perso il contatto col Ponte-C.
571,1072,[ITA],"Unità di rinforzo, andate.   "
27,1071,[SPA],Hemos perdido contacto |con la Cubierta C.
27,556,[JPN],船橋三階居住区との|連絡が途絶えた
585,1100,[JPN],応援部隊 現場へ向かえ
